aged_70_older,PrivateGatheringRestrictions,B.1.427/B.1.429,new_tests_smoothed_per_thousand,ClosPubAnyPartial,weekly_icu_admissions,new_tests_per_thousand,people_vaccinated,total_vaccinations_per_hundred,WorkplaceClosures,new_cases_smoothed,BanOnAllEvents,StayHomeRiskG,AT.1,EntertainmentVenues,HotelsOtherAccommodationPartial,OutdoorOver500,ClosDaycare,B.1.525,AdaptationOfWorkplacePartial,new_vaccinations,B.1.1.7+E484K,RestaurantsCafesPartial,IndoorOver50,SocialCircle,B.1.640,hosp_patients_per_million,cardiovasc_death_rate,C.1.2,StayHomeGen,C.37,P.3,B.1.617.2,B.1.351,diabetes_prevalence,people_fully_vaccinated,population_density,B.1.617.3,MassGatherAllPartial,new_deaths,StayHomeOrderPartial,StayHomeRiskGPartial,total_boosters_per_hundred,new_tests,ClosSec,AY.4.2,OutdoorOver100,HotelsOtherAccommodation,weekly_hosp_admissions_per_million,people_vaccinated_per_hundred,stringency_index,IndoorOver1000,UNK,MasksVoluntaryAllSpaces,GymsSportsCentresPartial,icu_patients,gdp_per_capita,IndoorOver500,MasksMandatoryAllSpacesPartial,new_cases,life_expectancy,AdaptationOfWorkplace,ClosHigh,GymsSportsCentres,RestaurantsCafes,Teleworking,MassGather50,total_deaths,RegionalStayHomeOrder,new_vaccinations_smoothed,MasksMandatoryClosedSpacesPartial,people_fully_vaccinated_per_hundred,total_vaccinations,P.1,MassGather50Partial,total_boosters,IndoorOver100,MasksVoluntaryAllSpacesPartial,B.1.617.1,total_tests,MasksMandatoryClosedSpaces,total_cases_per_million,new_vaccinations_smoothed_per_million,B.1.617,RegionalStayHomeOrderPartial,hosp_patients,PlaceOfWorship,QuarantineForInternationalTravellersPartial,PlaceOfWorshipPartial,B.1.526,SocialCirclePartial,OutdoorOver50,female_smokers,ClosPrimPartial,new_cases_smoothed_per_million,weekly_hosp_admissions,total_tests_per_thousand,weekly_icu_admissions_per_million,B.1.620,new_cases_per_million,ClosPrim,NonEssentialShopsPartial,handwashing_facilities,BanOnAllEventsPartial,EntertainmentVenuesPartial,male_smokers,aged_65_older,total_cases,new_tests_smoothed,QuarantineForInternationalTravellers,MasksVoluntaryClosedSpaces,B.1.621,MasksVoluntaryClosedSpacesPartial,Other,SGTF,median_age,MasksMandatoryAllSpaces,NonEssentialShops,human_development_index,ClosSecPartial,B.1.1.529,ClosureOfPublicTransport,positive_rate,ClosureOfPublicTransportPartial,new_people_vaccinated_smoothed_per_hundred,hospital_beds_per_thousand,ClosHighPartial,B.1.1.7,B.1.616,ClosPubAny,tests_per_case,total_deaths_per_million,icu_patients_per_million,TeleworkingPartial,new_people_vaccinated_smoothed,WorkplaceClosuresPartial,MassGatherAll,population,OutdoorOver1000,reproduction_rate,StayHomeGenPartial,PrivateGatheringRestrictionsPartial,extreme_poverty,ClosDaycarePartial,StayHomeOrder
5.061,0.0,0.0,2.961,0.0,0.0,2.818,41726338.0,89.4,0.0,21129.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355112.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,28777993.0,104.914,0.0,0.0,0.0,0.0,0.0,6.5,239637.0,0.0,0.0,0.0,0.0,0.0,49.07,50.0,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,0.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,52088.0,0.0,362333.0,0.0,33.84,76029390.0,0.0,0.0,5525059.0,0.0,0.0,0.0,69842528.0,0.0,69327.979,4261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,248.457,0.0,821.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.1,8.153,5895841.0,251820.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0839,0.0,0.111,2.81,0.0,0.0,0.0,0.0,11.9,612.492,0.0,0.0,94786.0,0.0,0.0,85042736.0,0.0,1.12,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,2.919,0.0,0.0,2.884,41874764.0,90.07,0.0,24486.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572669.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,29098283.0,104.914,0.0,0.0,225.0,0.0,0.0,6.62,245253.0,0.0,0.0,0.0,0.0,0.0,49.24,50.0,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,46400.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,52313.0,0.0,387811.0,0.0,34.22,76602059.0,0.0,0.0,5629012.0,0.0,0.0,0.0,70087781.0,0.0,69873.587,4560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,287.936,0.0,824.148,0.0,0.0,545.608,0.0,0.0,0.0,0.0,0.0,41.1,8.153,5942241.0,248224.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0986,0.0,0.119,2.81,0.0,0.0,0.0,0.0,10.1,615.138,0.0,0.0,101346.0,0.0,0.0,85042736.0,0.0,1.28,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,2.933,0.0,0.0,3.112,42333084.0,92.03,0.0,24739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1663158.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,30045631.0,104.914,0.0,0.0,124.0,0.0,0.0,6.92,264647.0,0.0,0.0,0.0,0.0,0.0,49.78,50.0,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,26597.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,52437.0,0.0,562142.0,0.0,35.33,78265217.0,0.0,0.0,5886502.0,0.0,0.0,0.0,70352428.0,0.0,70186.335,6610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,290.901,0.0,827.26,0.0,0.0,312.749,0.0,0.0,0.0,0.0,0.0,41.1,8.153,5968838.0,249436.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0992,0.0,0.173,2.81,0.0,0.0,0.0,0.0,10.1,616.596,0.0,0.0,147019.0,0.0,0.0,85042736.0,0.0,1.19,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,2.96,0.0,0.0,3.272,42732950.0,93.65,0.0,24815.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373903.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,30819342.0,104.914,0.0,0.0,128.0,0.0,0.0,7.16,278263.0,0.0,0.0,0.0,0.0,0.0,50.25,50.0,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,27356.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,52565.0,0.0,757631.0,0.0,36.24,79639120.0,0.0,0.0,6086828.0,0.0,0.0,0.0,70630691.0,0.0,70508.009,8909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,291.798,0.0,830.532,0.0,0.0,321.674,0.0,0.0,0.0,0.0,0.0,41.1,8.153,5996194.0,251753.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0986,0.0,0.24,2.81,0.0,0.0,0.0,0.0,10.1,618.101,0.0,0.0,203801.0,0.0,0.0,85042736.0,0.0,1.12,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,3.021,0.0,0.0,3.311,43304840.0,95.76,0.0,24524.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796891.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,31782995.0,104.914,0.0,0.0,138.0,0.0,0.0,7.46,281535.0,0.0,0.0,0.0,0.0,0.0,50.92,32.41,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,22261.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,52703.0,0.0,989019.0,0.0,37.37,81436011.0,0.0,0.0,6348176.0,0.0,0.0,0.0,70912226.0,0.0,70769.772,11630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,288.378,0.0,833.842,0.0,0.0,261.763,0.0,0.0,0.0,0.0,0.0,41.1,8.153,6018455.0,256950.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0954,0.0,0.329,2.81,0.0,0.0,0.0,0.0,10.5,619.724,0.0,0.0,279711.0,0.0,0.0,85042736.0,0.0,1.04,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,3.092,0.0,0.0,3.354,43493299.0,96.45,0.0,24155.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585517.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,32095253.0,104.914,0.0,0.0,157.0,0.0,0.0,7.56,285242.0,0.0,0.0,0.0,0.0,0.0,51.14,32.41,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,21372.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,52860.0,0.0,988436.0,0.0,37.74,82021528.0,0.0,0.0,6432976.0,0.0,0.0,0.0,71197468.0,0.0,71021.081,11623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,284.035,0.0,837.196,0.0,0.0,251.309,0.0,0.0,0.0,0.0,0.0,41.1,8.153,6039827.0,262945.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0919,0.0,0.336,2.81,0.0,0.0,0.0,0.0,10.9,621.57,0.0,0.0,286100.0,0.0,0.0,85042736.0,0.0,0.99,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,3.157,0.0,0.0,3.351,43784866.0,97.44,0.0,23419.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843969.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,32546912.0,104.914,0.0,0.0,145.0,0.0,0.0,7.68,284947.0,0.0,0.0,0.0,0.0,0.0,51.49,32.41,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,19949.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,53005.0,0.0,1027317.0,0.0,38.27,82865497.0,0.0,0.0,6533719.0,0.0,0.0,0.0,71482415.0,0.0,71255.657,12080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,275.383,0.0,840.547,0.0,0.0,234.576,0.0,0.0,0.0,0.0,0.0,41.1,8.153,6059776.0,268503.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0872,0.0,0.362,2.81,0.0,0.0,0.0,0.0,11.5,623.275,0.0,0.0,307536.0,0.0,0.0,85042736.0,0.0,0.96,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,3.227,0.0,0.0,3.306,43946656.0,98.0,0.0,26111.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473130.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,32807818.0,104.914,0.0,0.0,154.0,0.0,0.0,7.74,281184.0,0.0,0.0,0.0,0.0,0.0,51.68,32.41,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,18847.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,53159.0,0.0,1044177.0,0.0,38.58,83338627.0,0.0,0.0,6584153.0,0.0,0.0,0.0,71763599.0,0.0,71477.275,12278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,307.042,0.0,843.853,0.0,0.0,221.618,0.0,0.0,0.0,0.0,0.0,41.1,8.153,6078623.0,274439.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0951,0.0,0.373,2.81,0.0,0.0,0.0,0.0,10.5,625.086,0.0,0.0,317188.0,0.0,0.0,85042736.0,0.0,0.94,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,3.299,0.0,0.0,3.386,44187137.0,98.84,0.0,22077.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717060.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,33140399.0,104.914,0.0,0.0,165.0,0.0,0.0,7.91,287947.0,0.0,0.0,0.0,0.0,0.0,51.96,32.41,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,18163.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,53324.0,0.0,1064804.0,0.0,38.97,84055687.0,0.0,0.0,6728151.0,0.0,0.0,0.0,72051546.0,0.0,71690.85,12521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,259.609,0.0,847.239,0.0,0.0,213.575,0.0,0.0,0.0,0.0,0.0,41.1,8.153,6096786.0,280538.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0787,0.0,0.388,2.81,0.0,0.0,0.0,0.0,12.7,627.026,0.0,0.0,330339.0,0.0,0.0,85042736.0,0.0,0.88,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,3.349,0.0,0.0,3.464,44522947.0,99.95,0.0,21377.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948583.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,33557585.0,104.914,0.0,0.0,183.0,0.0,0.0,8.14,294561.0,0.0,0.0,0.0,0.0,0.0,52.35,32.41,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,21692.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,53507.0,0.0,962722.0,0.0,39.46,85004270.0,0.0,0.0,6923738.0,0.0,0.0,0.0,72346107.0,0.0,71945.921,11320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,251.369,0.0,850.703,0.0,0.0,255.072,0.0,0.0,0.0,0.0,0.0,41.1,8.153,6118478.0,284811.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0751,0.0,0.368,2.81,0.0,0.0,0.0,0.0,13.3,629.178,0.0,0.0,312838.0,0.0,0.0,85042736.0,0.0,0.9,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,3.378,0.0,0.0,3.471,45025676.0,101.61,0.0,20318.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1409452.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,34128107.0,104.914,0.0,0.0,168.0,0.0,0.0,8.54,295206.0,0.0,0.0,0.0,0.0,0.0,52.94,32.41,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,19944.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,53675.0,0.0,967800.0,0.0,40.13,86413722.0,0.0,0.0,7259939.0,0.0,0.0,0.0,72641313.0,0.0,72180.439,11380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,238.919,0.0,854.174,0.0,0.0,234.517,0.0,0.0,0.0,0.0,0.0,41.1,8.153,6138422.0,287232.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0707,0.0,0.385,2.81,0.0,0.0,0.0,0.0,14.1,631.153,0.0,0.0,327532.0,0.0,0.0,85042736.0,0.0,0.9,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,3.396,0.0,0.0,3.44,45304742.0,102.53,0.0,19898.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781852.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,34446015.0,104.914,0.0,0.0,216.0,0.0,0.0,8.75,292538.0,0.0,0.0,0.0,0.0,0.0,53.27,32.41,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,19320.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,53891.0,0.0,822795.0,0.0,40.5,87195574.0,0.0,0.0,7444817.0,0.0,0.0,0.0,72933851.0,0.0,72407.619,9675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,233.978,0.0,857.614,0.0,0.0,227.18,0.0,0.0,0.0,0.0,0.0,41.1,8.153,6157742.0,288804.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0689,0.0,0.336,2.81,0.0,0.0,0.0,0.0,14.5,633.693,0.0,0.0,285700.0,0.0,0.0,85042736.0,0.0,0.92,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,3.409,0.0,0.0,3.448,45636614.0,103.55,0.0,19690.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863866.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,34791602.0,104.914,0.0,0.0,204.0,0.0,0.0,8.97,293252.0,0.0,0.0,0.0,0.0,0.0,53.66,32.41,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,19918.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,54095.0,0.0,862559.0,0.0,40.91,88059440.0,0.0,0.0,7631224.0,0.0,0.0,0.0,73227103.0,0.0,72641.83,10143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,231.536,0.0,861.062,0.0,0.0,234.212,0.0,0.0,0.0,0.0,0.0,41.1,8.153,6177660.0,289948.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0679,0.0,0.36,2.81,0.0,0.0,0.0,0.0,14.7,636.092,0.0,0.0,306188.0,0.0,0.0,85042736.0,0.0,0.94,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,3.406,0.0,0.0,3.326,45796679.0,104.0,0.0,19605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383910.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,34963740.0,104.914,0.0,0.0,232.0,0.0,0.0,9.03,282857.0,0.0,0.0,0.0,0.0,0.0,53.85,32.41,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,19351.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,54327.0,0.0,796836.0,0.0,41.11,88443350.0,0.0,0.0,7682931.0,0.0,0.0,0.0,73509960.0,0.0,72869.375,9370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,230.531,0.0,864.388,0.0,0.0,227.544,0.0,0.0,0.0,0.0,0.0,41.1,8.153,6197011.0,289649.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0677,0.0,0.338,2.81,0.0,0.0,0.0,0.0,14.8,638.82,0.0,0.0,287402.0,0.0,0.0,85042736.0,0.0,0.95,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,3.379,0.0,0.0,3.118,45936819.0,104.37,0.0,19572.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317175.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,35099244.0,104.914,0.0,0.0,206.0,0.0,0.0,9.08,265196.0,0.0,0.0,0.0,0.0,0.0,54.02,32.41,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,18622.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,54533.0,0.0,774557.0,0.0,41.27,88760525.0,0.0,0.0,7724462.0,0.0,0.0,0.0,73775156.0,0.0,73088.347,9108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,230.153,0.0,867.507,0.0,0.0,218.972,0.0,0.0,0.0,0.0,0.0,41.1,8.153,6215633.0,287365.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0681,0.0,0.334,2.81,0.0,0.0,0.0,0.0,14.7,641.242,0.0,0.0,284309.0,0.0,0.0,85042736.0,0.0,0.96,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,3.37,0.0,0.0,3.322,46317869.0,105.42,0.0,19672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890632.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,35408683.0,104.914,0.0,0.0,232.0,0.0,0.0,9.32,282528.0,0.0,0.0,0.0,0.0,0.0,54.46,32.41,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,18857.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,54765.0,0.0,799353.0,0.0,41.64,89651157.0,0.0,0.0,7924605.0,0.0,0.0,0.0,74057684.0,0.0,73310.083,9399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,231.319,0.0,870.829,0.0,0.0,221.736,0.0,0.0,0.0,0.0,0.0,41.1,8.153,6234490.0,286591.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0686,0.0,0.358,2.81,0.0,0.0,0.0,0.0,14.6,643.97,0.0,0.0,304390.0,0.0,0.0,85042736.0,0.0,0.92,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,3.367,0.0,0.0,3.446,46649044.0,106.31,0.0,19314.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754580.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,35672814.0,104.914,0.0,0.0,230.0,0.0,0.0,9.51,293037.0,0.0,0.0,0.0,0.0,0.0,54.85,32.41,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,19191.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,54995.0,0.0,771638.0,0.0,41.95,90405737.0,0.0,0.0,8083879.0,0.0,0.0,0.0,74350721.0,0.0,73535.746,9074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,227.118,0.0,874.275,0.0,0.0,225.663,0.0,0.0,0.0,0.0,0.0,41.1,8.153,6253681.0,286373.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0674,0.0,0.357,2.81,0.0,0.0,0.0,0.0,14.8,646.675,0.0,0.0,303728.0,0.0,0.0,85042736.0,0.0,0.92,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,3.37,0.0,0.0,3.489,46949549.0,107.1,0.0,19318.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675810.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,35908553.0,104.914,0.0,0.0,217.0,0.0,0.0,9.67,296711.0,0.0,0.0,0.0,0.0,0.0,55.21,32.41,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,19970.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,55212.0,0.0,666832.0,0.0,42.22,91081547.0,0.0,0.0,8223445.0,0.0,0.0,0.0,74647432.0,0.0,73770.569,7841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,227.161,0.0,877.764,0.0,0.0,234.823,0.0,0.0,0.0,0.0,0.0,41.1,8.153,6273651.0,286588.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0674,0.0,0.323,2.81,0.0,0.0,0.0,0.0,14.8,649.227,0.0,0.0,274839.0,0.0,0.0,85042736.0,0.0,0.94,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,3.378,0.0,0.0,3.493,47247097.0,107.88,0.0,19360.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665998.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,36145891.0,104.914,0.0,0.0,257.0,0.0,0.0,9.82,297068.0,0.0,0.0,0.0,0.0,0.0,55.56,32.41,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,19616.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,55469.0,0.0,650282.0,0.0,42.5,91747545.0,0.0,0.0,8354557.0,0.0,0.0,0.0,74944500.0,0.0,74001.229,7647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,227.659,0.0,881.257,0.0,0.0,230.66,0.0,0.0,0.0,0.0,0.0,41.1,8.153,6293267.0,287236.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0674,0.0,0.326,2.81,0.0,0.0,0.0,0.0,14.8,652.249,0.0,0.0,277479.0,0.0,0.0,85042736.0,0.0,0.95,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,3.382,0.0,0.0,3.476,47528894.0,108.64,0.0,19135.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643458.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,36388775.0,104.914,0.0,0.0,244.0,0.0,0.0,9.96,295647.0,0.0,0.0,0.0,0.0,0.0,55.89,32.41,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,18340.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,55713.0,0.0,618795.0,0.0,42.79,92391003.0,0.0,0.0,8473334.0,0.0,0.0,0.0,75240147.0,0.0,74216.885,7276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,225.008,0.0,884.733,0.0,0.0,215.656,0.0,0.0,0.0,0.0,0.0,41.1,8.153,6311607.0,287578.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0665,0.0,0.318,2.81,0.0,0.0,0.0,0.0,15.0,655.118,0.0,0.0,270326.0,0.0,0.0,85042736.0,0.0,0.96,0.0,0.0,0.2,0.0,0.0
