new_tests_per_thousand,new_tests_smoothed,cardiovasc_death_rate,total_deaths_per_million,aged_65_older,population_density,female_smokers,people_fully_vaccinated,new_tests_smoothed_per_thousand,new_people_vaccinated_smoothed_per_hundred,total_tests_per_thousand,new_cases_smoothed_per_million,male_smokers,new_cases_per_million,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_cases_smoothed,reproduction_rate,total_vaccinations,new_vaccinations,people_fully_vaccinated_per_hundred,total_tests,people_vaccinated,tests_per_case,total_cases_per_million,life_expectancy,new_people_vaccinated_smoothed,gdp_per_capita,total_cases,positive_rate,new_deaths,stringency_index,new_vaccinations_smoothed_per_million,total_deaths,new_tests,new_vaccinations_smoothed,new_cases
0.226,13760.0,79.37,12.249,27.049,347.778,11.2,0.0,0.109,0.0,13.736,3.39,33.7,4.546,0.0,0.0,427.286,0.99,0.0,0.0,0.0,1731473.0,0.0,32.2,642.995,84.63,0.0,39002.223,81050.0,0.0311,12.0,29.63,0.0,1544.0,28526.0,0.0,573.0
0.083,13902.0,79.37,12.273,27.049,347.778,11.2,0.0,0.11,0.0,13.82,3.439,33.7,5.069,0.0,0.0,433.429,1.06,0.0,0.0,0.0,1741995.0,0.0,32.1,648.064,84.63,0.0,39002.223,81689.0,0.0312,7.0,29.63,0.0,1547.0,10522.0,0.0,639.0
0.036000000000000004,13673.0,79.37,12.297,27.049,347.778,11.2,0.0,0.108,0.0,13.856,3.444,33.7,3.848,0.0,0.0,434.143,1.08,0.0,0.0,0.0,1746545.0,0.0,31.5,651.9119999999998,84.63,0.0,39002.223,82174.0,0.0318,3.0,29.63,0.0,1550.0,4550.0,0.0,485.0
0.157,16097.0,79.37,12.384,27.049,347.778,11.2,0.0,0.128,0.0,14.013,3.435,33.7,2.396,0.0,0.0,433.0,1.08,0.0,0.0,0.0,1766295.0,0.0,37.2,654.308,84.63,0.0,39002.223,82476.0,0.0269,3.0,29.63,0.0,1561.0,19750.0,0.0,302.0
0.8220000000000001,30424.0,79.37,12.439,27.049,347.778,11.2,0.0,0.241,0.0,14.835,3.657,33.7,4.181,0.0,0.0,461.0,1.1,0.0,0.0,0.0,1869971.0,0.0,66.0,658.4889999999998,84.63,0.0,39002.223,83003.0,0.0152,11.0,29.63,0.0,1568.0,103676.0,0.0,527.0
0.154,29358.0,79.37,12.495,27.049,347.778,11.2,0.0,0.233,0.0,14.989,4.062,33.7,4.57,0.0,0.0,512.0,1.09,0.0,0.0,0.0,1889433.0,0.0,57.3,663.058,84.63,0.0,39002.223,83579.0,0.0174,7.0,29.63,0.0,1575.0,19462.0,0.0,576.0
0.14,29165.0,79.37,12.558,27.049,347.778,11.2,0.0,0.231,0.0,15.13,4.2330000000000005,33.7,5.022,0.0,0.0,533.571,1.05,0.0,0.0,0.0,1907104.0,0.0,54.7,668.08,84.63,0.0,39002.223,84212.0,0.0183,7.0,29.63,0.0,1583.0,17671.0,0.0,633.0
0.173,28213.0,79.37,12.638,27.049,347.778,11.2,0.0,0.224,0.0,15.303,4.198,33.7,4.3,0.0,0.0,529.143,1.0,0.0,0.0,0.0,1928964.0,0.0,53.3,672.38,84.63,0.0,39002.223,84754.0,0.0188,8.0,29.63,0.0,1593.0,21860.0,0.0,542.0
0.109,28665.0,79.37,12.685,27.049,347.778,11.2,0.0,0.227,0.0,15.412,4.124,33.7,4.5539999999999985,0.0,0.0,519.857,0.98,0.0,0.0,0.0,1942648.0,0.0,55.1,676.933,84.63,0.0,39002.223,85328.0,0.0181,10.0,29.63,0.0,1599.0,13684.0,0.0,574.0
0.039,28719.0,79.37,12.693,27.049,347.778,11.2,0.0,0.228,0.0,15.451,4.0280000000000005,33.7,3.173,0.0,0.0,507.714,0.99,0.0,0.0,0.0,1947576.0,0.0,56.6,680.107,84.63,0.0,39002.223,85728.0,0.0177,6.0,29.63,0.0,1600.0,4928.0,0.0,400.0
0.173,29021.0,79.37,12.725,27.049,347.778,11.2,0.0,0.23,0.0,15.624,4.002,33.7,2.213,0.0,0.0,504.429,1.01,0.0,0.0,0.0,1969441.0,0.0,57.5,682.32,84.63,0.0,39002.223,86007.0,0.0174,1.0,29.63,0.0,1604.0,21865.0,0.0,279.0
0.162,17129.0,79.37,12.781,27.049,347.778,11.2,0.0,0.136,0.0,15.786,3.971,33.7,3.967,0.0,0.0,500.571,1.03,0.0,0.0,0.0,1989876.0,0.0,34.2,686.2869999999998,84.63,0.0,39002.223,86507.0,0.0292,4.0,29.63,0.0,1611.0,20435.0,0.0,500.0
0.17,17406.0,79.37,12.82,27.049,347.778,11.2,0.0,0.138,0.0,15.956,3.892,33.7,4.0139999999999985,0.0,0.0,490.571,1.04,0.0,0.0,0.0,2011277.0,0.0,35.5,690.301,84.63,0.0,39002.223,87013.0,0.0282,7.0,29.63,0.0,1616.0,21401.0,0.0,506.0
0.17,17939.0,79.37,12.844,27.049,347.778,11.2,0.0,0.142,0.0,16.125999999999998,3.885,33.7,4.974,0.0,0.0,489.714,1.04,0.0,0.0,0.0,2032674.0,0.0,36.6,695.275,84.63,0.0,39002.223,87640.0,0.0273,5.0,29.63,0.0,1619.0,21397.0,0.0,627.0
0.156,17630.0,79.37,12.892,27.049,347.778,11.2,0.0,0.14,0.0,16.282,3.954,33.7,4.784,0.0,0.0,498.429,1.05,0.0,0.0,0.0,2052371.0,0.0,35.4,700.059,84.63,0.0,39002.223,88243.0,0.0283,3.0,29.63,0.0,1625.0,19697.0,0.0,603.0
0.086,17218.0,79.37,12.915,27.049,347.778,11.2,0.0,0.13699999999999998,0.0,16.368,4.072,33.7,5.379,0.0,0.0,513.286,1.05,0.0,0.0,0.0,2063174.0,0.0,33.5,705.438,84.63,0.0,39002.223,88921.0,0.0298,6.0,29.63,0.0,1628.0,10803.0,0.0,678.0
0.04,17239.0,79.37,12.931,27.049,347.778,11.2,0.0,0.13699999999999998,0.0,16.408,4.113,33.7,3.459,0.0,0.0,518.429,1.04,0.0,0.0,0.0,2068251.0,0.0,33.3,708.8969999999998,84.63,0.0,39002.223,89357.0,0.0301,3.0,29.63,0.0,1630.0,5077.0,0.0,436.0
0.184,17435.0,79.37,12.963,27.049,347.778,11.2,0.0,0.138,0.0,16.592,4.112,33.7,2.205,0.0,0.0,518.286,1.03,0.0,0.0,0.0,2091486.0,0.0,33.6,711.102,84.63,0.0,39002.223,89635.0,0.0297,2.0,29.63,0.0,1634.0,23235.0,0.0,278.0
0.157,17348.0,79.37,12.995,27.049,347.778,11.2,0.0,0.138,0.0,16.75,4.109,33.7,3.951,0.0,0.0,518.0,1.04,0.0,0.0,0.0,2111314.0,0.0,33.5,715.053,84.63,0.0,39002.223,90133.0,0.0299,4.0,35.19,0.0,1638.0,19828.0,0.0,498.0
0.173,17411.0,79.37,13.066,27.049,347.778,11.2,0.0,0.138,0.0,16.923,4.162,33.7,4.379,0.0,0.0,524.571,1.06,0.0,0.0,0.0,2133151.0,0.0,33.2,719.432,84.63,0.0,39002.223,90685.0,0.0301,4.0,35.19,0.0,1647.0,21837.0,0.0,552.0
0.165,17316.0,79.37,13.09,27.049,347.778,11.2,0.0,0.13699999999999998,0.0,17.087,4.253,33.7,5.617000000000001,0.0,0.0,536.143,1.07,0.0,0.0,0.0,2153888.0,0.0,32.3,725.049,84.63,0.0,39002.223,91393.0,0.031,9.0,35.19,0.0,1650.0,20737.0,0.0,708.0
0.16399999999999998,17460.0,79.37,13.209,27.049,347.778,11.2,0.0,0.139,0.0,17.252,4.294,33.7,5.069,0.0,0.0,541.286,1.04,0.0,0.0,0.0,2174589.0,0.0,32.3,730.118,84.63,0.0,39002.223,92032.0,0.031,3.0,35.19,0.0,1665.0,20701.0,0.0,639.0
0.079,17330.0,79.37,13.257,27.049,347.778,11.2,0.0,0.13699999999999998,0.0,17.33,4.232,33.7,4.942,0.0,0.0,533.429,1.02,0.0,0.0,0.0,2184485.0,0.0,32.5,735.061,84.63,0.0,39002.223,92655.0,0.0308,15.0,35.19,0.0,1671.0,9896.0,0.0,623.0
0.041,17337.0,79.37,13.288,27.049,347.778,11.2,0.0,0.138,0.0,17.371,4.225,33.7,3.411,0.0,0.0,532.571,1.02,0.0,0.0,0.0,2189608.0,0.0,32.6,738.472,84.63,0.0,39002.223,93085.0,0.0307,6.0,35.19,0.0,1675.0,5123.0,0.0,430.0
0.174,17149.0,79.37,13.304,27.049,347.778,11.2,0.0,0.136,0.0,17.545,4.268,33.7,2.507,0.0,0.0,538.0,1.03,0.0,0.0,0.0,2211528.0,0.0,31.9,740.9789999999998,84.63,0.0,39002.223,93401.0,0.0314,4.0,35.19,0.0,1677.0,21920.0,0.0,316.0
0.123,16529.0,79.37,13.328,27.049,347.778,11.2,0.0,0.131,0.0,17.668,4.249,33.7,3.816,0.0,0.0,535.571,1.03,0.0,0.0,0.0,2227014.0,0.0,30.9,744.795,84.63,0.0,39002.223,93882.0,0.0324,2.0,35.19,0.0,1680.0,15486.0,0.0,481.0
0.17600000000000002,16572.0,79.37,13.383,27.049,347.778,11.2,0.0,0.131,0.0,17.843,4.32,33.7,4.879,0.0,0.0,544.571,1.06,0.0,0.0,0.0,2249158.0,0.0,30.4,749.674,84.63,0.0,39002.223,94497.0,0.0329,3.0,35.19,0.0,1687.0,22144.0,0.0,615.0
0.18600000000000005,16955.0,79.37,13.470999999999998,27.049,347.778,11.2,0.0,0.135,0.0,18.029,4.216,33.7,4.887,0.0,0.0,531.429,1.07,0.0,0.0,0.0,2272576.0,0.0,31.9,754.561,84.63,0.0,39002.223,95113.0,0.0313,7.0,35.19,0.0,1698.0,23418.0,0.0,616.0
0.182,17267.0,79.37,13.566,27.049,347.778,11.2,0.0,0.13699999999999998,0.0,18.211,4.336,33.7,5.91,0.0,0.0,546.571,1.1,0.0,0.0,0.0,2295456.0,0.0,31.6,760.471,84.63,0.0,39002.223,95858.0,0.0317,11.0,35.19,0.0,1710.0,22880.0,0.0,745.0
0.105,17740.0,79.37,13.598,27.049,347.778,11.2,0.0,0.141,0.0,18.315,4.453,33.7,5.76,0.0,0.0,561.286,1.11,0.0,0.0,0.0,2308667.0,0.0,31.6,766.2310000000001,84.63,0.0,39002.223,96584.0,0.0316,12.0,35.19,0.0,1714.0,13211.0,0.0,726.0
0.043,17784.0,79.37,13.645,27.049,347.778,11.2,0.0,0.141,0.0,18.358,4.524,33.7,3.911,0.0,0.0,570.286,1.12,0.0,0.0,0.0,2314094.0,0.0,31.2,770.1419999999998,84.63,0.0,39002.223,97077.0,0.0321,4.0,35.19,0.0,1720.0,5427.0,0.0,493.0
0.179,17881.0,79.37,13.709,27.049,347.778,11.2,0.0,0.142,0.0,18.538,4.631,33.7,3.253,0.0,0.0,583.714,1.14,0.0,0.0,0.0,2336696.0,0.0,30.6,773.395,84.63,0.0,39002.223,97487.0,0.0326,6.0,35.19,0.0,1728.0,22602.0,0.0,410.0
0.204,19342.0,79.37,13.748,27.049,347.778,11.2,0.0,0.153,0.0,18.742,4.8180000000000005,33.7,5.125,0.0,0.0,607.286,1.16,0.0,0.0,0.0,2362410.0,0.0,31.8,778.5189999999999,84.63,0.0,39002.223,98133.0,0.0314,8.0,35.19,0.0,1733.0,25714.0,0.0,646.0
0.183,19474.0,79.37,13.788,27.049,347.778,11.2,0.0,0.154,0.0,18.925,4.949,33.7,5.799,0.0,0.0,623.857,1.17,0.0,0.0,0.0,2385474.0,0.0,31.2,784.319,84.63,0.0,39002.223,98864.0,0.032,5.0,35.19,0.0,1738.0,23064.0,0.0,731.0
0.163,19057.0,79.37,13.867,27.049,347.778,11.2,0.0,0.151,0.0,19.087,5.167000000000002,33.7,6.41,0.0,0.0,651.286,1.15,0.0,0.0,0.0,2405978.0,0.0,29.3,790.7289999999998,84.63,0.0,39002.223,99672.0,0.0342,5.0,35.19,0.0,1748.0,20504.0,0.0,808.0
0.173,18901.0,79.37,13.931,27.049,347.778,11.2,0.0,0.15,0.0,19.26,5.2,33.7,6.14,0.0,0.0,655.429,1.14,0.0,0.0,0.0,2427760.0,0.0,28.8,796.8689999999998,84.63,0.0,39002.223,100446.0,0.0347,10.0,35.19,0.0,1756.0,21782.0,0.0,774.0
0.09,18642.0,79.37,14.042,27.049,347.778,11.2,0.0,0.14800000000000002,0.0,19.351,5.371,33.7,6.957999999999998,0.0,0.0,677.0,1.15,0.0,0.0,0.0,2439158.0,0.0,27.5,803.827,84.63,0.0,39002.223,101323.0,0.0363,8.0,35.19,0.0,1770.0,11398.0,0.0,877.0
0.049,18754.0,79.37,14.09,27.049,347.778,11.2,0.0,0.149,0.0,19.4,5.5070000000000014,33.7,4.863,0.0,0.0,694.143,1.17,0.0,0.0,0.0,2445372.0,0.0,27.0,808.69,84.63,0.0,39002.223,101936.0,0.037000000000000005,14.0,35.19,0.0,1776.0,6214.0,0.0,613.0
0.171,18602.0,79.37,14.185,27.049,347.778,11.2,0.0,0.14800000000000002,0.0,19.571,5.5939999999999985,33.7,3.864,0.0,0.0,705.143,1.19,0.0,0.0,0.0,2466907.0,0.0,26.4,812.553,84.63,0.0,39002.223,102423.0,0.0379,6.0,35.19,0.0,1788.0,21535.0,0.0,487.0
0.059,15996.0,79.37,14.24,27.049,347.778,11.2,0.0,0.127,0.0,19.63,5.8420000000000005,33.7,6.862,0.0,0.0,736.429,1.21,0.0,0.0,0.0,2474384.0,0.0,21.7,819.416,84.63,0.0,39002.223,103288.0,0.046,12.0,35.19,0.0,1795.0,7477.0,0.0,865.0
0.173,15821.0,79.37,14.272,27.049,347.778,11.2,0.0,0.126,0.0,19.803,5.721,33.7,4.95,0.0,0.0,721.143,1.19,0.0,0.0,0.0,2496224.0,0.0,21.9,824.3660000000001,84.63,0.0,39002.223,103912.0,0.0456,7.0,35.19,0.0,1799.0,21840.0,0.0,624.0
0.234,17111.0,79.37,14.343,27.049,347.778,11.2,0.0,0.136,0.0,20.038,5.9929999999999986,33.7,8.314,0.0,0.0,755.429,1.27,0.0,0.0,0.0,2525757.0,0.0,22.7,832.68,84.63,0.0,39002.223,104960.0,0.0441,4.0,35.19,0.0,1808.0,29533.0,0.0,1048.0
0.224,18033.0,79.37,14.375,27.049,347.778,11.2,0.0,0.14300000000000002,0.0,20.262,6.4110000000000005,33.7,9.068,0.0,0.0,808.143,1.34,0.0,0.0,0.0,2553994.0,0.0,22.3,841.748,84.63,0.0,39002.223,106103.0,0.0448,9.0,35.19,0.0,1812.0,28237.0,0.0,1143.0
0.107,18328.0,79.37,14.415,27.049,347.778,11.2,0.0,0.145,0.0,20.368,6.928,33.7,10.575,0.0,0.0,873.2860000000002,1.38,0.0,0.0,0.0,2567454.0,0.0,21.0,852.323,84.63,0.0,39002.223,107436.0,0.0476,4.0,37.04,0.0,1817.0,13460.0,0.0,1333.0
0.063,18584.0,79.37,14.47,27.049,347.778,11.2,0.0,0.147,0.0,20.432,7.31,33.7,7.537000000000001,0.0,0.0,921.429,1.38,0.0,0.0,0.0,2575458.0,0.0,20.2,859.86,84.63,0.0,39002.223,108386.0,0.0496,5.0,37.04,0.0,1824.0,8004.0,0.0,950.0
0.202,19147.0,79.37,14.566,27.049,347.778,11.2,0.0,0.152,0.0,20.634,7.642,33.7,6.188,0.0,0.0,963.286,1.4,0.0,0.0,0.0,2600934.0,0.0,19.9,866.048,84.63,0.0,39002.223,109166.0,0.0503,7.0,37.04,0.0,1836.0,25476.0,0.0,780.0
0.2,21676.0,79.37,14.685,27.049,347.778,11.2,0.0,0.172,0.0,20.834,8.116,33.7,10.178,0.0,0.0,1023.0,1.44,0.0,0.0,0.0,2626113.0,0.0,21.2,876.2260000000001,84.63,0.0,39002.223,110449.0,0.0472,12.0,37.04,0.0,1851.0,25179.0,0.0,1283.0
0.267,23367.0,79.37,14.78,27.049,347.778,11.2,0.0,0.185,0.0,21.101,9.158,33.7,12.249,0.0,0.0,1154.429,1.45,0.0,0.0,0.0,2659794.0,0.0,20.2,888.475,84.63,0.0,39002.223,111993.0,0.0494,15.0,37.04,0.0,1863.0,33681.0,0.0,1544.0
0.237,23421.0,79.37,14.859000000000002,27.049,347.778,11.2,0.0,0.18600000000000005,0.0,21.338,9.851,33.7,13.161,0.0,0.0,1241.714,1.41,0.0,0.0,0.0,2689706.0,0.0,18.9,901.637,84.63,0.0,39002.223,113652.0,0.053,12.0,37.04,0.0,1873.0,29912.0,0.0,1659.0
0.191,22821.0,79.37,14.954,27.049,347.778,11.2,0.0,0.181,0.0,21.529,10.487,33.7,13.518,0.0,0.0,1321.8570000000002,1.38,0.0,0.0,0.0,2713744.0,0.0,17.3,915.155,84.63,0.0,39002.223,115356.0,0.0579,10.0,37.04,0.0,1885.0,24038.0,0.0,1704.0
0.132,23277.0,79.37,14.978,27.049,347.778,11.2,0.0,0.185,0.0,21.661,10.942,33.7,13.764,0.0,0.0,1379.286,1.35,0.0,0.0,0.0,2730395.0,0.0,16.9,928.919,84.63,0.0,39002.223,117091.0,0.0593,12.0,37.04,0.0,1888.0,16651.0,0.0,1735.0
0.07200000000000001,23438.0,79.37,15.034,27.049,347.778,11.2,0.0,0.18600000000000005,0.0,21.733,11.496,33.7,11.416,0.0,0.0,1449.1429999999998,1.34,0.0,0.0,0.0,2739522.0,0.0,16.2,940.335,84.63,0.0,39002.223,118530.0,0.0618,3.0,37.04,0.0,1895.0,9127.0,0.0,1439.0
0.239,24100.0,79.37,15.121,27.049,347.778,11.2,0.0,0.191,0.0,21.972,11.689,33.7,7.537000000000001,0.0,0.0,1473.429,1.34,0.0,0.0,0.0,2769631.0,0.0,16.4,947.872,84.63,0.0,39002.223,119480.0,0.0611,7.0,37.04,0.0,1906.0,30109.0,0.0,950.0
0.219,24450.0,79.37,15.232,27.049,347.778,11.2,0.0,0.194,0.0,22.192,12.162,33.7,13.487,0.0,0.0,1533.0,1.38,0.0,0.0,0.0,2797265.0,0.0,15.9,961.358,84.63,0.0,39002.223,121180.0,0.0627,11.0,37.04,0.0,1920.0,27634.0,0.0,1700.0
0.275,24586.0,79.37,15.343,27.049,347.778,11.2,0.0,0.195,0.0,22.466,12.898,33.7,17.406,0.0,0.0,1625.8570000000002,1.41,0.0,0.0,0.0,2831895.0,0.0,15.1,978.764,84.63,0.0,39002.223,123374.0,0.0661,14.0,37.04,0.0,1934.0,34630.0,0.0,2194.0
0.3,25714.0,79.37,15.51,27.049,347.778,11.2,0.0,0.204,0.0,22.766,13.720999999999998,33.7,18.921,0.0,0.0,1729.571,1.39,0.0,0.0,0.0,2869705.0,0.0,14.9,997.685,84.63,0.0,39002.223,125759.0,0.0673,14.0,37.04,0.0,1955.0,37810.0,0.0,2385.0
0.331,28247.0,79.37,15.621,27.049,347.778,11.2,0.0,0.224,0.0,23.098000000000006,14.534,33.7,19.207,0.0,0.0,1832.0,1.36,0.0,0.0,0.0,2911475.0,0.0,15.4,1016.892,84.63,0.0,39002.223,128180.0,0.0649,21.0,37.04,0.0,1969.0,41770.0,0.0,2421.0
0.198,29429.0,79.37,15.716,27.049,347.778,11.2,0.0,0.233,0.0,23.295,15.505,33.7,20.563,0.0,0.0,1954.429,1.32,0.0,0.0,0.0,2936399.0,0.0,15.1,1037.455,84.63,0.0,39002.223,130772.0,0.0664,14.0,37.04,0.0,1981.0,24924.0,0.0,2592.0
0.162,31038.0,79.37,15.771,27.049,347.778,11.2,0.0,0.246,0.0,23.457,16.320999999999998,33.7,17.128,0.0,0.0,2057.286,1.27,0.0,0.0,0.0,2956788.0,0.0,15.1,1054.583,84.63,0.0,39002.223,132931.0,0.0663,12.0,37.04,0.0,1988.0,20389.0,0.0,2159.0
0.076,28102.0,79.37,15.835,27.049,347.778,11.2,0.0,0.223,0.0,23.533,16.965,33.7,12.043,0.0,0.0,2138.429,1.19,0.0,0.0,0.0,2966348.0,0.0,13.1,1066.626,84.63,0.0,39002.223,134449.0,0.0761,7.0,37.04,0.0,1996.0,9560.0,0.0,1518.0
0.34700000000000003,30408.0,79.37,15.986,27.049,347.778,11.2,0.0,0.241,0.0,23.88,16.430999999999994,33.7,9.75,0.0,0.0,2071.143,1.09,0.0,0.0,0.0,3010121.0,0.0,14.7,1076.376,84.63,0.0,39002.223,135678.0,0.0681,8.0,37.04,0.0,2015.0,43773.0,0.0,1229.0
0.326,31325.0,79.37,16.152,27.049,347.778,11.2,0.0,0.249,0.0,24.206,16.145,33.7,15.406,0.0,0.0,2035.143,1.09,0.0,0.0,0.0,3051173.0,0.0,15.4,1091.782,84.63,0.0,39002.223,137620.0,0.065,19.0,37.04,0.0,2036.0,41052.0,0.0,1942.0
0.338,32015.0,79.37,16.382,27.049,347.778,11.2,0.0,0.254,0.0,24.544,16.276,33.7,19.833,0.0,0.0,2051.571,1.13,0.0,0.0,0.0,3093807.0,0.0,15.6,1111.615,84.63,0.0,39002.223,140120.0,0.0641,21.0,37.04,0.0,2065.0,42634.0,0.0,2500.0
0.344,32240.0,79.37,16.628,27.049,347.778,11.2,0.0,0.256,0.0,24.888,16.4,33.7,20.079,0.0,0.0,2067.286,1.15,0.0,0.0,0.0,3137158.0,0.0,15.6,1131.695,84.63,0.0,39002.223,142651.0,0.0641,29.0,37.04,0.0,2096.0,43351.0,0.0,2531.0
0.177,31867.0,79.37,16.739,27.049,347.778,11.2,0.0,0.253,0.0,25.065,16.494,33.7,21.222,0.0,0.0,2079.143,1.16,0.0,0.0,0.0,3159465.0,0.0,15.3,1152.9160000000004,84.63,0.0,39002.223,145326.0,0.0652,31.0,37.04,0.0,2110.0,22307.0,0.0,2675.0
0.095,30665.0,79.37,16.866,27.049,347.778,11.2,0.0,0.243,0.0,25.16,16.385,33.7,16.358,0.0,0.0,2065.286,1.14,0.0,0.0,0.0,3171440.0,0.0,14.8,1169.275,84.63,0.0,39002.223,147388.0,0.0673,14.0,37.04,0.0,2126.0,11975.0,0.0,2062.0
0.328,35204.0,79.37,17.072,27.049,347.778,11.2,0.0,0.279,0.0,25.488000000000003,16.292,33.7,11.392,0.0,0.0,2053.571,1.12,0.0,0.0,0.0,3212775.0,0.0,17.1,1180.667,84.63,0.0,39002.223,148824.0,0.0583,16.0,37.04,0.0,2152.0,41335.0,0.0,1436.0
0.35100000000000003,35278.0,79.37,17.398,27.049,347.778,11.2,0.0,0.28,0.0,25.839,17.203,33.7,16.128,0.0,0.0,2168.429,1.1,0.0,0.0,0.0,3257064.0,0.0,16.3,1196.795,84.63,0.0,39002.223,150857.0,0.0615,26.0,42.59,0.0,2193.0,44289.0,0.0,2033.0
0.343,35590.0,79.37,17.652,27.049,347.778,11.2,0.0,0.282,0.0,26.182,17.758,33.7,19.294,0.0,0.0,2238.429,1.08,0.0,0.0,0.0,3300300.0,0.0,15.9,1216.089,84.63,0.0,39002.223,153289.0,0.0629,41.0,42.59,0.0,2225.0,43236.0,0.0,2432.0
0.292,34759.0,79.37,17.937,27.049,347.778,11.2,0.0,0.276,0.0,26.474,17.777,33.7,19.968,0.0,0.0,2240.857,1.05,0.0,0.0,0.0,3337123.0,0.0,15.5,1236.057,84.63,0.0,39002.223,155806.0,0.0645,32.0,42.59,0.0,2261.0,36823.0,0.0,2517.0
0.303,34016.0,79.37,18.294,27.049,347.778,11.2,0.0,0.27,0.0,26.777,17.688,33.7,19.452,0.0,0.0,2229.571,1.05,0.0,0.0,0.0,3375268.0,0.0,15.3,1255.51,84.63,0.0,39002.223,158258.0,0.0655,36.0,42.59,0.0,2306.0,38145.0,0.0,2452.0
0.177,34017.0,79.37,18.469,27.049,347.778,11.2,0.0,0.27,0.0,26.954,17.499000000000002,33.7,19.897,0.0,0.0,2205.714,1.06,0.0,0.0,0.0,3397581.0,0.0,15.4,1275.406,84.63,0.0,39002.223,160766.0,0.0648,45.0,42.59,0.0,2328.0,22313.0,0.0,2508.0
0.14,34822.0,79.37,18.715,27.049,347.778,11.2,0.0,0.276,0.0,27.094,17.471,33.7,16.168,0.0,0.0,2202.286,1.08,0.0,0.0,0.0,3415193.0,0.0,15.8,1291.575,84.63,0.0,39002.223,162804.0,0.0632,22.0,42.59,0.0,2359.0,17612.0,0.0,2038.0
0.299,34308.0,79.37,19.024,27.049,347.778,11.2,0.0,0.272,0.0,27.393,17.579,33.7,12.146,0.0,0.0,2215.857,1.1,0.0,0.0,0.0,3452930.0,0.0,15.5,1303.72,84.63,0.0,39002.223,164335.0,0.0646,31.0,42.59,0.0,2398.0,37737.0,0.0,1531.0
0.318,33704.0,79.37,19.397,27.049,347.778,11.2,0.0,0.267,0.0,27.711,17.741,33.7,17.262999999999998,0.0,0.0,2236.286,1.11,0.0,0.0,0.0,3492990.0,0.0,15.1,1320.983,84.63,0.0,39002.223,166511.0,0.0664,39.0,48.15,0.0,2445.0,40060.0,0.0,2176.0
0.433,35321.0,79.37,19.73,27.049,347.778,11.2,0.0,0.28,0.0,28.144,18.17,33.7,22.293000000000006,0.0,0.0,2290.286,1.12,0.0,0.0,0.0,3547547.0,0.0,15.4,1343.276,84.63,0.0,39002.223,169321.0,0.0648,47.0,48.15,0.0,2487.0,54557.0,0.0,2810.0
0.354,36434.0,79.37,19.936,27.049,347.778,11.2,0.0,0.289,0.0,28.498,18.682,33.7,23.554,0.0,0.0,2354.857,1.12,0.0,0.0,0.0,3592159.0,0.0,15.5,1366.83,84.63,0.0,39002.223,172290.0,0.0646,42.0,48.15,0.0,2513.0,44612.0,0.0,2969.0
0.4270000000000001,38675.0,79.37,20.262,27.049,347.778,11.2,0.0,0.307,0.0,28.925,19.071,33.7,22.174,0.0,0.0,2403.857,1.11,0.0,0.0,0.0,3645993.0,0.0,16.1,1389.004,84.63,0.0,39002.223,175085.0,0.0622,26.0,48.15,0.0,2554.0,53834.0,0.0,2795.0
0.224,39516.0,79.37,20.484,27.049,347.778,11.2,0.0,0.313,0.0,29.149,19.67,33.7,24.093000000000004,0.0,0.0,2479.429,1.12,0.0,0.0,0.0,3674196.0,0.0,15.9,1413.0970000000002,84.63,0.0,39002.223,178122.0,0.0627,41.0,48.15,0.0,2582.0,28203.0,0.0,3037.0
0.104,38878.0,79.37,20.642,27.049,347.778,11.2,0.0,0.308,0.0,29.253,20.061,33.7,18.905,0.0,0.0,2528.714,1.11,0.0,0.0,0.0,3687340.0,0.0,15.4,1432.0020000000004,84.63,0.0,39002.223,180505.0,0.065,28.0,48.15,0.0,2602.0,13144.0,0.0,2383.0
0.426,41167.0,79.37,21.015,27.049,347.778,11.2,0.0,0.327,0.0,29.679,20.231,33.7,13.336,0.0,0.0,2550.143,1.1,0.0,0.0,0.0,3741098.0,0.0,16.1,1445.338,84.63,0.0,39002.223,182186.0,0.0619,20.0,48.15,0.0,2649.0,53758.0,0.0,1681.0
0.363,41989.0,79.37,21.436,27.049,347.778,11.2,0.0,0.333,0.0,30.043000000000006,20.514,33.7,19.246,0.0,0.0,2585.857,1.09,0.0,0.0,0.0,3786915.0,0.0,16.2,1464.5839999999996,84.63,0.0,39002.223,184612.0,0.0616,47.0,48.15,0.0,2702.0,45817.0,0.0,2426.0
0.431,41953.0,79.37,21.856,27.049,347.778,11.2,0.0,0.333,0.0,30.474,20.725,33.7,23.768,0.0,0.0,2612.429,1.09,0.0,0.0,0.0,3841218.0,0.0,16.1,1488.352,84.63,0.0,39002.223,187608.0,0.0623,53.0,48.15,0.0,2755.0,54303.0,0.0,2996.0
0.495,44500.0,79.37,22.158,27.049,347.778,11.2,0.0,0.353,0.0,30.969,20.997,33.7,25.458,0.0,0.0,2646.7140000000004,1.07,0.0,0.0,0.0,3903657.0,0.0,16.8,1513.81,84.63,0.0,39002.223,190817.0,0.0595,53.0,48.15,0.0,2793.0,62439.0,0.0,3209.0
