new_tests_per_thousand,new_tests_smoothed,total_boosters,cardiovasc_death_rate,total_deaths_per_million,aged_65_older,aged_70_older,extreme_poverty,people_fully_vaccinated,female_smokers,new_tests_smoothed_per_thousand,new_people_vaccinated_smoothed_per_hundred,total_tests_per_thousand,hospital_beds_per_thousand,total_boosters_per_hundred,new_cases_smoothed_per_million,male_smokers,new_cases_per_million,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_cases_smoothed,reproduction_rate,total_vaccinations,new_vaccinations,diabetes_prevalence,people_fully_vaccinated_per_hundred,total_tests,people_vaccinated,tests_per_case,total_cases_per_million,new_people_vaccinated_smoothed,gdp_per_capita,total_cases,positive_rate,new_deaths,stringency_index,new_vaccinations_smoothed_per_million,total_deaths,new_tests,new_vaccinations_smoothed,new_cases
0.371,25712.0,9.0,85.99799999999998,39.879,13.914,8.622,0.2,6068901.0,6.2,0.501,0.061,209.437,12.27,0.0,24.378,40.9,22.415,40.23,30.66,1250.714,1.31,20640124.0,126395.0,6.8,11.83,10745227.0,15730955.0,20.6,3319.275,31402.0,35938.374,170296.0,0.0486,1.0,45.37,2210.0,2046.0,19011.0,113369.0,1150.0
0.779,27307.0,9.0,85.99799999999998,39.918,13.914,8.622,0.2,6179773.0,6.2,0.532,0.081,210.216,12.27,0.0,25.5,40.9,31.478,40.66,30.87,1308.286,1.29,20859732.0,219608.0,6.8,12.05,10785169.0,15839745.0,20.9,3350.753,41329.0,35938.374,171911.0,0.0479,2.0,45.37,2456.0,2048.0,39942.0,126031.0,1615.0
0.8140000000000001,29029.0,11.0,85.99799999999998,39.957,13.914,8.622,0.2,6302918.0,6.2,0.5660000000000001,0.102,211.03,12.27,0.0,26.405,40.9,31.186,41.12,31.09,1354.714,1.26,21095621.0,235889.0,6.8,12.29,10826954.0,15952546.0,21.4,3381.9390000000008,52266.0,35938.374,173511.0,0.0467,2.0,45.37,2762.0,2050.0,41785.0,141716.0,1600.0
0.5660000000000001,29193.0,13.0,85.99799999999998,39.976,13.914,8.622,0.2,6446406.0,6.2,0.569,0.125,211.596,12.27,0.0,27.015,40.9,29.919,41.64,31.33,1386.0,1.22,21362772.0,267151.0,6.8,12.56,10855977.0,16076269.0,21.1,3411.858,64385.0,35938.374,175046.0,0.0475,2.0,49.07,3100.0,2051.0,29023.0,159025.0,1535.0
0.6709999999999999,29520.0,13.0,85.99799999999998,40.054,13.914,8.622,0.2,6631652.0,6.2,0.575,0.147,212.267,12.27,0.0,27.226,40.9,28.34,42.26,31.6,1396.8570000000002,1.19,21683349.0,320577.0,6.8,12.93,10890392.0,16211676.0,21.1,3440.198,75272.0,35938.374,176500.0,0.0473,1.0,49.07,3411.0,2055.0,34415.0,175012.0,1454.0
0.608,29953.0,15.0,85.99799999999998,40.093,13.914,8.622,0.2,6668980.0,6.2,0.584,0.153,212.875,12.27,0.0,27.58,40.9,28.282,42.4,31.67,1415.0,1.19,21755586.0,72237.0,6.8,13.0,10921590.0,16246615.0,21.2,3468.48,78354.0,35938.374,177951.0,0.0472,4.0,49.07,3464.0,2057.0,31198.0,177728.0,1451.0
0.369,30618.0,15.0,85.99799999999998,40.113,13.914,8.622,0.2,6669879.0,6.2,0.597,0.153,213.24400000000003,12.27,0.0,28.003,40.9,24.403,42.41,31.67,1436.714,1.18,21759164.0,3578.0,6.8,13.0,10940543.0,16249300.0,21.3,3492.883,78619.0,35938.374,179203.0,0.0469,2.0,49.07,3468.0,2058.0,18953.0,177919.0,1252.0
0.0,32672.0,15.0,85.99799999999998,40.132,13.914,8.622,0.2,6742111.0,6.2,0.637,0.189,0.0,12.27,0.0,28.36,40.9,24.91,42.87,31.99,1455.0,1.17,21992000.0,232836.0,6.8,13.14,0.0,16409973.0,22.5,3517.793,97003.0,35938.374,180481.0,0.0445,1.0,49.07,3764.0,2059.0,0.0,193125.0,1278.0
0.0,31735.0,15.0,85.99799999999998,40.152,13.914,8.622,0.2,6804288.0,6.2,0.619,0.201,214.546,12.27,0.0,28.83,40.9,34.772,43.28,32.28,1479.1429999999998,1.16,22205374.0,213374.0,6.8,13.26,11007316.0,16561214.0,21.5,3552.565,103067.0,35938.374,182265.0,0.0466,1.0,49.07,3747.0,2060.0,0.0,192235.0,1784.0
0.0,30670.0,15.0,85.99799999999998,40.21,13.914,8.622,0.2,6844558.0,6.2,0.598,0.209,0.0,12.27,0.0,29.493,40.9,35.825,43.63,32.55,1513.1429999999998,1.15,22385777.0,180403.0,6.8,13.34,0.0,16701400.0,20.3,3588.39,106979.0,35938.374,184103.0,0.0493,1.0,49.07,3592.0,2063.0,0.0,184308.0,1838.0
0.0,31427.0,15.0,85.99799999999998,40.269,13.914,8.622,0.2,6905038.0,6.2,0.613,0.213,0.0,12.27,0.0,29.758000000000006,40.9,31.771,44.03,32.83,1526.714,1.11,22587316.0,201539.0,6.8,13.46,0.0,16842483.0,20.6,3620.16,109459.0,35938.374,185733.0,0.0486,3.0,49.07,3410.0,2066.0,0.0,174935.0,1630.0
0.0,31415.0,16.0,85.99799999999998,40.308,13.914,8.622,0.2,6965714.0,6.2,0.612,0.217,216.553,12.27,0.0,30.245,40.9,31.751,44.43,33.11,1551.714,1.1,22795115.0,207799.0,6.8,13.58,11110294.0,16989659.0,20.2,3651.912,111140.0,35938.374,187362.0,0.0494,3.0,49.07,3096.0,2068.0,0.0,158824.0,1629.0
0.0,30847.0,17.0,85.99799999999998,40.405,13.914,8.622,0.2,6977385.0,6.2,0.601,0.215,0.0,12.27,0.0,30.342,40.9,28.964,44.51,33.17,1556.714,1.09,22836414.0,41299.0,6.8,13.6,0.0,17019319.0,19.8,3680.876,110386.0,35938.374,188848.0,0.0505,2.0,49.07,3010.0,2073.0,0.0,154404.0,1486.0
0.0,32029.0,17.0,85.99799999999998,40.483,13.914,8.622,0.2,6977825.0,6.2,0.624,0.215,0.0,12.27,0.0,30.526,40.9,25.689,44.52,33.18,1566.1429999999998,1.09,22838672.0,2258.0,6.8,13.6,0.0,17021156.0,20.5,3706.565,110265.0,35938.374,190166.0,0.0489,5.0,49.07,3006.0,2077.0,0.0,154215.0,1318.0
0.0,31149.0,18.0,85.99799999999998,40.522,13.914,8.622,0.2,7043552.0,6.2,0.607,0.343,0.0,12.27,0.0,30.768,40.9,26.605,45.85,34.38,1578.571,1.09,23524185.0,685513.0,6.8,13.73,0.0,17641097.0,19.7,3733.171,175875.0,35938.374,191531.0,0.0507,4.0,49.07,4266.0,2079.0,0.0,218884.0,1365.0
0.0,30268.0,18.0,85.99799999999998,40.6,13.914,8.622,0.2,7092890.0,6.2,0.59,0.407,218.676,12.27,0.0,31.08,40.9,36.955,46.69,35.13,1594.571,1.06,23956172.0,431987.0,6.8,13.82,11219195.0,18023803.0,19.0,3770.126,208941.0,35938.374,193427.0,0.0527,2.0,49.07,4875.0,2083.0,0.0,250114.0,1896.0
0.0,30439.0,18.0,85.99799999999998,40.639,13.914,8.622,0.2,7136142.0,6.2,0.593,0.502,0.0,12.27,0.0,30.618,40.9,32.589,47.71,36.07,1570.8570000000002,1.03,24480162.0,523990.0,6.8,13.91,0.0,18504588.0,19.4,3802.715,257598.0,35938.374,195099.0,0.0516,4.0,49.07,5832.0,2085.0,0.0,299198.0,1672.0
0.0,30609.0,20.0,85.99799999999998,40.717,13.914,8.622,0.2,7180176.0,6.2,0.597,0.56,0.0,12.27,0.0,30.832,40.9,33.271,48.48,36.75,1581.8570000000002,1.02,24872455.0,392293.0,6.8,14.0,0.0,18852897.0,19.4,3835.987,287202.0,35938.374,196806.0,0.0517,2.0,49.07,6363.0,2089.0,0.0,326448.0,1707.0
0.0,30780.0,20.0,85.99799999999998,40.834,13.914,8.622,0.2,7241146.0,6.2,0.6,0.657,220.753,12.27,0.0,30.582,40.9,29.997,49.57,37.72,1569.0,0.99,25431147.0,558692.0,6.8,14.11,11325753.0,19350662.0,19.6,3865.984,337286.0,35938.374,198345.0,0.051,4.0,49.07,7340.0,2095.0,0.0,376576.0,1539.0
0.0,30318.0,20.0,85.99799999999998,40.893,13.914,8.622,0.2,7255115.0,6.2,0.591,0.7090000000000001,0.0,12.27,0.0,30.459,40.9,28.106,50.02,38.14,1562.714,0.99,25661140.0,229993.0,6.8,14.14,0.0,19566707.0,19.4,3894.09,363913.0,35938.374,199787.0,0.0515,6.0,49.07,7865.0,2098.0,0.0,403532.0,1442.0
0.0,29856.0,23.0,85.99799999999998,40.912,13.914,8.622,0.2,7255972.0,6.2,0.5820000000000001,0.7170000000000001,0.0,12.27,0.0,30.172,40.9,23.682,50.07,38.19,1548.0,1.0,25690218.0,29078.0,6.8,14.14,0.0,19594933.0,19.3,3917.772,367682.0,35938.374,201002.0,0.0518,3.0,49.07,7940.0,2099.0,0.0,407364.0,1215.0
0.0,29394.0,23.0,85.99799999999998,41.01,13.914,8.622,0.2,7292923.0,6.2,0.573,0.677,0.0,12.27,0.0,29.716,40.9,23.409,51.08,39.12,1524.571,1.0,26204755.0,514537.0,6.8,14.21,0.0,20072577.0,19.3,3941.181,347354.0,35938.374,202203.0,0.0519,1.0,49.07,7464.0,2104.0,0.0,382939.0,1201.0
0.0,28932.0,25.0,85.99799999999998,41.048,13.914,8.622,0.2,7400793.0,6.2,0.564,0.632,222.623,12.27,0.0,29.234,40.9,33.583,51.72,39.56,1499.8570000000002,1.01,26533825.0,329070.0,6.8,14.43,11421716.0,20293808.0,19.3,3974.764,324286.0,35938.374,203926.0,0.0518,5.0,49.07,7177.0,2106.0,0.0,368236.0,1723.0
0.0,28757.0,26.0,85.99799999999998,41.107,13.914,8.622,0.2,7511659.0,6.2,0.561,0.545,0.0,12.27,0.0,29.524,40.9,34.616,52.26,39.88,1514.714,1.04,26811597.0,277772.0,6.8,14.64,0.0,20460779.0,19.0,4009.38,279456.0,35938.374,205702.0,0.0527,2.0,49.07,6492.0,2109.0,0.0,333062.0,1776.0
0.0,28582.0,26.0,85.99799999999998,41.185,13.914,8.622,0.2,7639250.0,6.2,0.557,0.502,0.0,12.27,0.0,29.515,40.9,33.213,52.89,40.26,1514.286,1.07,27133584.0,321987.0,6.8,14.89,0.0,20655210.0,18.9,4042.593,257473.0,35938.374,207406.0,0.053,3.0,49.07,6296.0,2113.0,0.0,323018.0,1704.0
0.0,28407.0,27.0,85.99799999999998,41.243,13.914,8.622,0.2,7795907.0,6.2,0.5539999999999999,0.435,224.628,12.27,0.0,30.303,40.9,35.51300000000001,53.69,40.76,1554.714,1.1,27547366.0,413782.0,6.8,15.2,11524602.0,20912367.0,18.3,4078.106,223101.0,35938.374,209228.0,0.0547,4.0,50.93,5893.0,2116.0,0.0,302317.0,1822.0
0.514,28750.0,27.0,85.99799999999998,41.341,13.914,8.622,0.2,7832263.0,6.2,0.56,0.409,225.143,12.27,0.0,31.1,40.9,33.681,54.0,41.0,1595.571,1.12,27705968.0,158602.0,6.8,15.27,11550991.0,21034634.0,18.0,4111.787,209704.0,35938.374,210956.0,0.0555,3.0,50.93,5694.0,2121.0,26389.0,292118.0,1728.0
0.198,26776.0,29.0,85.99799999999998,41.419,13.914,8.622,0.2,7834820.0,6.2,0.522,0.409,225.341,12.27,0.0,31.871,40.9,29.081,54.06,41.05,1635.1429999999998,1.13,27736553.0,30585.0,6.8,15.27,11561164.0,21062668.0,16.4,4140.868,209676.0,35938.374,212448.0,0.0611,5.0,50.93,5698.0,2125.0,10173.0,292334.0,1492.0
0.568,27514.0,30.0,85.99799999999998,41.594,13.914,8.622,0.2,8009362.0,6.2,0.536,0.398,225.909,12.27,0.0,32.812,40.9,29.997,55.26,41.91,1683.429,1.13,28348934.0,612381.0,6.8,15.61,11590323.0,21500534.0,16.3,4170.865,203994.0,35938.374,213987.0,0.0612,4.0,50.93,5970.0,2134.0,29159.0,306311.0,1539.0
1.088,32064.0,34.0,85.99799999999998,41.614,13.914,8.622,0.2,8179420.0,6.2,0.625,0.41,226.998,12.27,0.0,34.193000000000005,40.9,43.25100000000001,56.1,42.42,1754.286,1.13,28783450.0,434516.0,6.8,15.94,11646164.0,21765031.0,18.3,4214.116,210175.0,35938.374,216206.0,0.0547,9.0,50.93,6264.0,2135.0,55841.0,321375.0,2219.0
0.428,30303.0,39.0,85.99799999999998,41.672,13.914,8.622,0.2,8343437.0,6.2,0.591,0.413,227.426,12.27,0.0,34.778,40.9,38.71,56.77,42.77,1784.286,1.09,29126544.0,343094.0,6.8,16.26,11668133.0,21944126.0,17.0,4252.826,211907.0,35938.374,218192.0,0.0589,1.0,50.93,6446.0,2138.0,21969.0,330707.0,1986.0
0.565,29548.0,40.0,85.99799999999998,41.789,13.914,8.622,0.2,9051077.0,6.2,0.5760000000000001,0.406,227.992,12.27,0.0,35.574,40.9,38.788,58.48,43.1,1825.143,1.08,30004002.0,877458.0,6.8,17.64,11697146.0,22113961.0,16.2,4291.613,208393.0,35938.374,220182.0,0.0618,3.0,50.93,7993.0,2144.0,29013.0,410060.0,1990.0
0.415,27690.0,41.0,85.99799999999998,41.867,13.914,8.622,0.2,9672740.0,6.2,0.54,0.403,228.406,12.27,0.0,35.872,40.9,37.599,60.17,43.58,1840.429,1.07,30870211.0,866209.0,6.8,18.85,11718432.0,22358545.0,15.0,4329.212,206597.0,35938.374,222111.0,0.0665,6.0,50.93,9252.0,2148.0,21286.0,474692.0,1929.0
0.5489999999999999,27941.0,46.0,85.99799999999998,42.023,13.914,8.622,0.2,9855748.0,6.2,0.545,0.409,228.955,12.27,0.0,36.12,40.9,35.416,60.81,43.86,1853.143,1.06,31196900.0,326689.0,6.8,19.21,11746575.0,22502235.0,15.1,4364.627,209657.0,35938.374,223928.0,0.0663,4.0,50.93,9720.0,2156.0,28143.0,498705.0,1817.0
0.0,28284.0,51.0,85.99799999999998,42.237,13.914,8.622,0.2,9861556.0,6.2,0.551,0.406,0.0,12.27,0.0,36.29,40.9,30.27,60.85,43.9,1861.857,1.04,31221407.0,24507.0,6.8,19.22,0.0,22520937.0,15.2,4394.897,208324.0,35938.374,225481.0,0.0658,8.0,50.93,9703.0,2167.0,0.0,497836.0,1553.0
0.0,25914.0,52.0,85.99799999999998,42.354,13.914,8.622,0.2,10118659.0,6.2,0.505,0.471,0.0,12.27,0.0,35.828,40.9,26.761,62.67,45.21,1838.143,1.0,32151251.0,929844.0,6.8,19.72,0.0,23193704.0,14.1,4421.6579999999985,241881.0,35938.374,226854.0,0.0709,11.0,50.93,10587.0,2173.0,0.0,543188.0,1373.0
0.0,19733.0,59.0,85.99799999999998,42.452,13.914,8.622,0.2,10615517.0,6.2,0.385,0.6,229.69,12.27,0.0,34.669000000000004,40.9,35.143,65.05,46.62,1778.714,0.99,33374364.0,1223113.0,6.8,20.69,11784297.0,23919971.0,11.1,4456.801,307849.0,35938.374,228657.0,0.0901,6.0,50.93,12783.0,2178.0,0.0,655845.0,1803.0
0.8320000000000001,22689.0,65.0,85.99799999999998,42.705,13.914,8.622,0.2,10936029.0,6.2,0.442,0.696,230.522,12.27,0.0,35.129,40.9,41.926,66.7,47.65,1802.286,1.04,34219771.0,845407.0,6.8,21.32,11826958.0,24444887.0,12.6,4498.727,357252.0,35938.374,230808.0,0.0794,5.0,50.93,14182.0,2191.0,42661.0,727604.0,2151.0
0.76,24117.0,73.0,85.99799999999998,42.822,13.914,8.622,0.2,11230319.0,6.2,0.47,0.79,231.282,12.27,0.0,35.299,40.9,39.976,68.26,48.63,1811.0,1.03,35019960.0,800189.0,6.8,21.89,11865964.0,24950799.0,13.3,4538.703,405263.0,35938.374,232859.0,0.0751,13.0,50.93,13967.0,2197.0,39006.0,716565.0,2051.0
0.8079999999999999,26998.0,76.0,85.99799999999998,42.92,13.914,8.622,0.2,11564181.0,6.2,0.526,0.914,232.09,12.27,0.0,35.162,40.9,36.643,70.26,49.98,1804.0,1.01,36045799.0,1025839.0,6.8,22.54,11907419.0,25642789.0,15.0,4575.347,469178.0,35938.374,234739.0,0.0668,6.0,50.93,14411.0,2202.0,41455.0,739370.0,1880.0
1.115,31147.0,83.0,85.99799999999998,43.173,13.914,8.622,0.2,11688242.0,6.2,0.607,0.976,233.205,12.27,0.0,34.633,40.9,31.712,71.21,50.69,1776.8570000000002,0.99,36535311.0,489512.0,6.8,22.78,11964603.0,26008245.0,17.5,4607.059,500859.0,35938.374,236366.0,0.057,5.0,50.93,14865.0,2215.0,57184.0,762630.0,1627.0
0.0,32221.0,87.0,85.99799999999998,43.309,13.914,8.622,0.2,11690733.0,6.2,0.628,0.982,0.0,12.27,0.0,34.251999999999995,40.9,27.6,71.3,50.77,1757.286,1.0,36578188.0,42877.0,6.8,22.79,0.0,26048633.0,18.3,4634.6579999999985,503957.0,35938.374,237782.0,0.0545,13.0,50.93,14916.0,2222.0,0.0,765254.0,1416.0
0.0,33295.0,93.0,85.99799999999998,43.426,13.914,8.622,0.2,12410657.0,6.2,0.649,0.903,233.988,12.27,0.0,34.619,40.9,29.334,73.45,51.53,1776.1429999999998,1.01,37682228.0,1104040.0,6.8,24.19,12004786.0,26437215.0,18.7,4663.993,463359.0,35938.374,239287.0,0.0533,7.0,50.93,15401.0,2228.0,0.0,790140.0,1505.0
0.0,38944.0,103.0,85.99799999999998,43.602,13.914,8.622,0.2,13015980.0,6.2,0.759,0.8140000000000001,0.0,12.27,0.0,35.591,40.9,41.945,75.4,52.32,1826.0,1.02,38684357.0,1002129.0,6.8,25.37,0.0,26843370.0,21.3,4705.938,417628.0,35938.374,241439.0,0.0469,6.0,50.93,14785.0,2237.0,0.0,758570.0,2152.0
0.0,40296.0,106.0,85.99799999999998,43.992,13.914,8.622,0.2,13494771.0,6.2,0.785,0.773,236.02,12.27,0.0,34.831,40.9,36.604,77.05,53.06,1787.0,0.98,39530382.0,846025.0,6.8,26.3,12109027.0,27222035.0,22.5,4742.542,396735.0,35938.374,243317.0,0.0443,9.0,50.93,14787.0,2257.0,0.0,758659.0,1878.0
0.92,41463.0,110.0,85.99799999999998,44.148,13.914,8.622,0.2,13921659.0,6.2,0.8079999999999999,0.815,236.939,12.27,0.0,34.246,40.9,35.883,79.14,54.33,1757.0,0.97,40601813.0,1071431.0,6.8,27.13,12156203.0,27876440.0,23.6,4778.426,417949.0,35938.374,245158.0,0.0424,20.0,50.93,15542.0,2265.0,47176.0,797408.0,1841.0
1.035,43128.0,119.0,85.99799999999998,44.362,13.914,8.622,0.2,14472852.0,6.2,0.841,0.79,237.974,12.27,0.0,34.004,40.9,34.948,81.37,55.51,1744.571,0.97,41749217.0,1147404.0,6.8,28.21,12209316.0,28479709.0,24.7,4813.373,405274.0,35938.374,246951.0,0.0405,8.0,50.93,15881.0,2276.0,53113.0,814774.0,1793.0
0.604,39387.0,134.0,85.99799999999998,44.42,13.914,8.622,0.2,14728718.0,6.2,0.768,0.765,238.579,12.27,0.0,33.976,40.9,31.517,82.4,56.05,1743.1429999999998,0.98,42275601.0,526384.0,6.8,28.71,12240315.0,28756309.0,22.6,4844.891,392581.0,35938.374,248568.0,0.0443,11.0,50.93,15984.0,2279.0,30999.0,820041.0,1617.0
0.254,38377.0,140.0,85.99799999999998,44.518,13.914,8.622,0.2,14744779.0,6.2,0.748,0.758,238.832,12.27,0.0,34.163000000000004,40.9,28.905,82.46,56.08,1752.714,0.99,42305778.0,30177.0,6.8,28.74,12253333.0,28772629.0,21.9,4873.7959999999985,389142.0,35938.374,250051.0,0.0457,3.0,50.93,15948.0,2284.0,13018.0,818227.0,1483.0
0.5760000000000001,39727.0,146.0,85.99799999999998,44.537,13.914,8.622,0.2,15345120.0,6.2,0.774,0.759,239.408,12.27,0.0,33.787,40.9,26.703000000000007,84.37,56.84,1733.429,0.99,43286393.0,980615.0,6.8,29.91,12282877.0,29162674.0,22.9,4900.499,389351.0,35938.374,251421.0,0.0436,5.0,50.93,15605.0,2285.0,29544.0,800595.0,1370.0
1.181,40939.0,156.0,85.99799999999998,44.674,13.914,8.622,0.2,15875814.0,6.2,0.7979999999999999,0.715,240.58900000000003,12.27,0.0,33.43,40.9,39.45,85.86,57.32,1715.1429999999998,1.0,44049474.0,763081.0,6.8,30.94,12343477.0,29410673.0,23.9,4939.949000000001,366758.0,35938.374,253445.0,0.0419,1.0,50.93,14939.0,2292.0,60600.0,766445.0,2024.0
0.54,37449.0,168.0,85.99799999999998,44.88800000000001,13.914,8.622,0.2,16411192.0,6.2,0.73,0.659,241.129,12.27,0.0,33.647,40.9,38.125,87.22,57.67,1726.286,0.99,44746483.0,697009.0,6.8,31.99,12371167.0,29589514.0,21.7,4978.074000000001,338211.0,35938.374,255401.0,0.0461,7.0,50.93,14524.0,2303.0,27690.0,745157.0,1956.0
0.632,35339.0,185.0,85.99799999999998,44.986,13.914,8.622,0.2,16911632.0,6.2,0.6890000000000001,0.529,241.761,12.27,0.0,33.28,40.9,33.31,88.52,58.04,1707.429,0.96,45415080.0,668597.0,6.8,32.96,12403576.0,29776044.0,20.7,5011.384,271372.0,35938.374,257110.0,0.0483,11.0,50.93,13402.0,2308.0,32409.0,687610.0,1709.0
1.129,36024.0,196.0,85.99799999999998,45.122,13.914,8.622,0.2,17611239.0,6.2,0.7020000000000001,0.426,242.889,12.27,0.0,33.308,40.9,35.143,90.31,58.49,1708.8570000000002,0.96,46331574.0,916494.0,6.8,34.33,12461484.0,30009750.0,21.1,5046.527,218577.0,35938.374,258913.0,0.0474,5.0,50.93,12759.0,2315.0,57908.0,654622.0,1803.0
0.747,37073.0,198.0,85.99799999999998,45.239,13.914,8.622,0.2,17872320.0,6.2,0.723,0.382,243.637,12.27,0.0,32.957,40.9,29.061,91.03,58.72,1690.8570000000002,0.97,46702572.0,370998.0,6.8,34.84,12499826.0,30128679.0,21.9,5075.588,196053.0,35938.374,260404.0,0.0456,7.0,50.93,12327.0,2321.0,38342.0,632424.0,1491.0
0.16,36387.0,199.0,85.99799999999998,45.356,13.914,8.622,0.2,17880657.0,6.2,0.7090000000000001,0.38,243.797,12.27,0.0,32.653,40.9,26.781,91.06,58.74,1675.286,1.0,46716962.0,14390.0,6.8,34.85,12508044.0,30137308.0,21.7,5102.3690000000015,194954.0,35938.374,261778.0,0.046,6.0,50.93,12283.0,2327.0,8218.0,630169.0,1374.0
0.339,34650.0,203.0,85.99799999999998,45.415,13.914,8.622,0.2,18515726.0,6.2,0.675,0.479,244.136,12.27,0.0,33.283,40.9,31.108,93.73,60.19,1707.571,1.05,48086893.0,1369931.0,6.8,36.09,12525430.0,30881482.0,20.3,5133.477,245544.0,35938.374,263374.0,0.0493,6.0,47.22,13367.0,2330.0,17386.0,685786.0,1596.0
1.092,33994.0,217.0,85.99799999999998,45.492,13.914,8.622,0.2,18937213.0,6.2,0.6629999999999999,0.57,245.227,12.27,0.0,33.352,40.9,39.937,95.65,61.31,1711.1429999999998,1.05,49071578.0,984685.0,6.8,36.91,12581433.0,31456343.0,19.9,5173.415,292239.0,35938.374,265423.0,0.0503,3.0,47.22,13984.0,2334.0,56003.0,717443.0,2049.0
0.0,36432.0,226.0,85.99799999999998,45.668,13.914,8.622,0.2,19244642.0,6.2,0.71,0.627,0.0,12.27,0.0,33.606,40.9,39.899,96.97,62.06,1724.1429999999998,1.05,49752930.0,681352.0,6.8,37.51,0.0,31842534.0,21.1,5213.313,321860.0,35938.374,267470.0,0.0473,4.0,47.22,13940.0,2343.0,0.0,715207.0,2047.0
0.0,38196.0,237.0,85.99799999999998,45.765,13.914,8.622,0.2,19536996.0,6.2,0.7440000000000001,0.698,246.972,12.27,0.0,34.115,40.9,36.877,98.38,62.92,1750.286,1.02,50473888.0,720958.0,6.8,38.08,12670949.0,32282772.0,21.8,5250.191,358104.0,35938.374,269362.0,0.0458,9.0,47.22,14086.0,2348.0,0.0,722687.0,1892.0
1.08,37843.0,240.0,85.99799999999998,45.96,13.914,8.622,0.2,19954986.0,6.2,0.738,0.815,248.053,12.27,0.0,34.288000000000004,40.9,36.351,100.45,64.2,1759.1429999999998,1.01,51534304.0,1060416.0,6.8,38.89,12726384.0,32935983.0,21.5,5286.542,418033.0,35938.374,271227.0,0.0465,5.0,47.22,14487.0,2358.0,55435.0,743247.0,1865.0
0.858,38651.0,241.0,85.99799999999998,45.98,13.914,8.622,0.2,20167539.0,6.2,0.753,0.873,248.91,12.27,0.0,35.023,40.9,34.207,101.48,64.84,1796.8570000000002,1.02,52065702.0,531398.0,6.8,39.31,12770386.0,33264603.0,21.5,5320.749,447989.0,35938.374,272982.0,0.0465,10.0,47.22,14933.0,2359.0,44002.0,766161.0,1755.0
0.456,40816.0,242.0,85.99799999999998,45.999,13.914,8.622,0.2,20193259.0,6.2,0.7959999999999999,0.877,249.366,12.27,0.0,35.187,40.9,27.931,101.57,64.88,1805.286,1.02,52110375.0,44673.0,6.8,39.36,12793757.0,33286500.0,22.6,5348.68,449885.0,35938.374,274415.0,0.0442,1.0,47.22,15018.0,2360.0,23371.0,770488.0,1433.0
0.317,40653.0,251.0,85.99799999999998,46.136,13.914,8.622,0.2,20616601.0,6.2,0.792,0.9,249.682,12.27,0.0,34.906,40.9,29.139,103.99,66.49,1790.8570000000002,1.02,53354623.0,1244248.0,6.8,40.18,12810004.0,34114726.0,22.7,5377.819,461892.0,35938.374,275910.0,0.0441,1.0,47.22,14668.0,2367.0,16247.0,752533.0,1495.0
1.283,42057.0,271.0,85.99799999999998,46.389,13.914,8.622,0.2,20841520.0,6.2,0.82,0.908,250.965,12.27,0.0,34.99,40.9,40.522,105.59,67.67,1795.1429999999998,1.04,54171629.0,817006.0,6.8,40.62,12875829.0,34717081.0,23.4,5418.3409999999985,465820.0,35938.374,277989.0,0.0427,7.0,47.22,14201.0,2380.0,65825.0,728579.0,2079.0
0.0,42418.0,286.0,85.99799999999998,46.506,13.914,8.622,0.2,21281987.0,6.2,0.8270000000000001,0.905,0.0,12.27,0.0,34.694,40.9,37.832,107.16,68.4,1780.0,1.04,54978429.0,806800.0,6.8,41.48,0.0,35093524.0,23.8,5456.174,464427.0,35938.374,279930.0,0.042,13.0,47.22,14550.0,2386.0,0.0,746500.0,1941.0
0.0,42779.0,294.0,85.99799999999998,46.56399999999999,13.914,8.622,0.2,21596134.0,6.2,0.8340000000000001,0.903,252.80900000000003,12.27,0.0,35.017,40.9,39.13800000000001,108.59,69.24,1796.571,1.04,55713420.0,734991.0,6.8,42.09,12970402.0,35524361.0,23.8,5495.312,463084.0,35938.374,281938.0,0.042,6.0,47.22,14589.0,2389.0,0.0,748505.0,2008.0
0.922,41620.0,298.0,85.99799999999998,46.662,13.914,8.622,0.2,22041279.0,6.2,0.8109999999999999,0.905,253.731,12.27,0.0,35.62699999999999,40.9,40.62,110.73,70.53,1827.857,1.05,56808058.0,1094638.0,6.8,42.96,13017726.0,36185555.0,22.8,5535.932,464225.0,35938.374,284022.0,0.0439,3.0,47.22,14685.0,2394.0,47324.0,753393.0,2084.0
0.995,42625.0,301.0,85.99799999999998,46.857,13.914,8.622,0.2,22231841.0,6.2,0.831,0.923,254.726,12.27,0.0,36.056,40.9,37.209,111.85,71.3,1849.857,1.06,57386328.0,578270.0,6.8,43.33,13068759.0,36578162.0,23.0,5573.141,473366.0,35938.374,285931.0,0.0434,5.0,47.22,14815.0,2404.0,51033.0,760089.0,1909.0
0.38,42072.0,306.0,85.99799999999998,46.95399999999999,13.914,8.622,0.2,22257933.0,6.2,0.82,0.922,255.106,12.27,0.0,36.535,40.9,31.283,111.94,71.34,1874.429,1.06,57433573.0,47245.0,6.8,43.38,13088264.0,36599512.0,22.4,5604.424,473287.0,35938.374,287536.0,0.0446,10.0,47.22,14822.0,2409.0,19505.0,760457.0,1605.0
