aged_70_older,PrivateGatheringRestrictions,B.1.427/B.1.429,new_tests_smoothed_per_thousand,ClosPubAnyPartial,weekly_icu_admissions,new_tests_per_thousand,people_vaccinated,total_vaccinations_per_hundred,WorkplaceClosures,BanOnAllEvents,StayHomeRiskG,AT.1,EntertainmentVenues,HotelsOtherAccommodationPartial,OutdoorOver500,ClosDaycare,B.1.525,AdaptationOfWorkplacePartial,new_deaths_smoothed_per_million,B.1.1.7+E484K,RestaurantsCafesPartial,new_vaccinations,IndoorOver50,SocialCircle,B.1.640,hosp_patients_per_million,cardiovasc_death_rate,StayHomeGen,C.1.2,C.37,P.3,B.1.617.2,B.1.351,diabetes_prevalence,B.1.617.3,people_fully_vaccinated,population_density,MassGatherAllPartial,new_deaths,StayHomeOrderPartial,StayHomeRiskGPartial,total_boosters_per_hundred,new_tests,ClosSec,AY.4.2,OutdoorOver100,HotelsOtherAccommodation,weekly_hosp_admissions_per_million,people_vaccinated_per_hundred,stringency_index,IndoorOver1000,UNK,MasksVoluntaryAllSpaces,GymsSportsCentresPartial,icu_patients,gdp_per_capita,IndoorOver500,MasksMandatoryAllSpacesPartial,new_cases,life_expectancy,AdaptationOfWorkplace,ClosHigh,GymsSportsCentres,RestaurantsCafes,Teleworking,MassGather50,total_deaths,RegionalStayHomeOrder,new_vaccinations_smoothed,MasksMandatoryClosedSpacesPartial,total_vaccinations,people_fully_vaccinated_per_hundred,P.1,MassGather50Partial,total_boosters,IndoorOver100,MasksVoluntaryAllSpacesPartial,B.1.617.1,total_tests,MasksMandatoryClosedSpaces,new_deaths_per_million,total_cases_per_million,new_vaccinations_smoothed_per_million,B.1.617,RegionalStayHomeOrderPartial,hosp_patients,PlaceOfWorship,QuarantineForInternationalTravellersPartial,PlaceOfWorshipPartial,B.1.526,SocialCirclePartial,OutdoorOver50,female_smokers,ClosPrimPartial,weekly_hosp_admissions,weekly_icu_admissions_per_million,total_tests_per_thousand,B.1.620,ClosPrim,NonEssentialShopsPartial,handwashing_facilities,BanOnAllEventsPartial,EntertainmentVenuesPartial,male_smokers,aged_65_older,total_cases,new_tests_smoothed,QuarantineForInternationalTravellers,MasksVoluntaryClosedSpaces,B.1.621,MasksVoluntaryClosedSpacesPartial,Other,SGTF,median_age,MasksMandatoryAllSpaces,NonEssentialShops,human_development_index,ClosSecPartial,B.1.1.529,ClosureOfPublicTransport,positive_rate,ClosureOfPublicTransportPartial,new_people_vaccinated_smoothed_per_hundred,hospital_beds_per_thousand,ClosHighPartial,B.1.1.7,B.1.616,ClosPubAny,tests_per_case,total_deaths_per_million,icu_patients_per_million,TeleworkingPartial,new_people_vaccinated_smoothed,WorkplaceClosuresPartial,new_deaths_smoothed,MassGatherAll,population,OutdoorOver1000,reproduction_rate,StayHomeGenPartial,PrivateGatheringRestrictionsPartial,extreme_poverty,ClosDaycarePartial,StayHomeOrder
13.079,0.0,0.0,6.843,0.0,0.0,5.971,50754862.0,142.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.831,0.0,0.0,186300.0,0.0,0.0,0.0,104.168,86.06,0.0,0.0,0.0,0.0,3889.0,0.0,4.77,0.0,44853831.0,122.578,0.0,72.0,0.0,0.0,2.21,403413.0,0.0,9.0,0.0,0.0,0.0,75.12,66.67,0.0,269.0,0.0,0.0,1242.0,38605.671,0.0,0.0,9723.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,117800.0,0.0,146863.0,0.0,96051467.0,66.39,0.0,0.0,1491024.0,0.0,0.0,0.0,0.0,0.0,1.066,105635.405,2174.0,0.0,0.0,7038.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,7137177.0,462343.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.01,0.0,0.054,5.98,0.0,0.0,0.0,0.0,100.0,1743.526,18.383,0.0,36635.0,0.0,56.143,0.0,67564251.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0
13.079,0.0,0.0,6.724,0.0,0.0,6.988,50785408.0,142.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.787,0.0,0.0,156550.0,0.0,0.0,0.0,102.169,86.06,0.0,0.0,0.0,0.0,3889.0,0.0,4.77,0.0,44915313.0,122.578,0.0,46.0,0.0,0.0,2.3,472171.0,0.0,9.0,0.0,0.0,0.0,75.17,66.67,0.0,269.0,0.0,0.0,1200.0,38605.671,0.0,0.0,5210.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,117846.0,0.0,146026.0,0.0,96208017.0,66.48,0.0,0.0,1555750.0,0.0,0.0,0.0,0.0,0.0,0.681,105712.517,2161.0,0.0,0.0,6903.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,7142387.0,454304.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.01,0.0,0.053,5.98,0.0,0.0,0.0,0.0,100.0,1744.206,17.761,0.0,35868.0,0.0,53.143,0.0,67564251.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0
13.079,0.0,0.0,6.656,0.0,0.0,9.995,50834208.0,142.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.761,0.0,0.0,217075.0,0.0,0.0,0.0,100.719,86.06,0.0,0.0,0.0,0.0,3889.0,0.0,4.77,0.0,45006580.0,122.578,0.0,49.0,0.0,0.0,2.42,675274.0,0.0,9.0,0.0,0.0,0.0,75.24,66.67,0.0,269.0,0.0,0.0,1164.0,38605.671,0.0,0.0,4799.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,117895.0,0.0,145662.0,0.0,96425092.0,66.61,0.0,0.0,1633041.0,0.0,0.0,0.0,0.0,0.0,0.725,105783.545,2156.0,0.0,0.0,6805.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,7147186.0,449713.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.01,0.0,0.05,5.98,0.0,0.0,0.0,0.0,100.0,1744.932,17.228,0.0,33697.0,0.0,51.429,0.0,67564251.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0
13.079,0.0,0.0,6.625,0.0,0.0,7.601,50867640.0,142.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.713,0.0,0.0,125104.0,0.0,0.0,0.0,99.254,86.06,0.0,0.0,0.0,0.0,3889.0,0.0,4.77,0.0,45067045.0,122.578,0.0,20.0,0.0,0.0,2.46,513558.0,0.0,9.0,0.0,0.0,0.0,75.29,66.67,0.0,269.0,0.0,0.0,1127.0,38605.671,0.0,0.0,4823.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,117915.0,0.0,143869.0,0.0,96550196.0,66.7,0.0,0.0,1664398.0,0.0,0.0,0.0,0.0,0.0,0.296,105854.929,2129.0,0.0,0.0,6706.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,7152009.0,447617.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.01,0.0,0.049,5.98,0.0,0.0,0.0,0.0,100.0,1745.228,16.68,0.0,32882.0,0.0,48.143,0.0,67564251.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0
13.079,0.0,0.0,6.61,0.0,304.0,1.366,50871806.0,142.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.702,0.0,0.0,14350.0,0.0,0.0,0.0,99.712,86.06,0.0,0.0,0.0,0.0,3889.0,0.0,4.77,0.0,45074168.0,122.578,0.0,12.0,0.0,0.0,2.47,92281.0,0.0,9.0,0.0,0.0,19.103,75.29,66.67,0.0,269.0,0.0,0.0,1132.0,38605.671,0.0,0.0,4057.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,117927.0,0.0,143319.0,0.0,96564546.0,66.71,0.0,0.0,1667522.0,0.0,0.0,0.0,0.0,0.0,0.178,105914.976,2121.0,0.0,0.0,6737.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,1291.0,4.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,7156066.0,446597.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.01,0.0,0.048,5.98,0.0,0.0,0.0,0.0,100.0,1745.405,16.754,0.0,32749.0,0.0,47.429,0.0,67564251.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0
13.079,0.0,0.0,6.598,0.0,0.0,7.508,50902574.0,143.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.653,0.0,0.0,140818.0,0.0,0.0,8.0,99.594,86.06,0.0,0.0,1.0,0.0,4403.0,2.0,4.77,0.0,45123823.0,122.578,0.0,39.0,0.0,0.0,2.56,507284.0,0.0,16.0,0.0,0.0,0.0,75.34,66.67,0.0,226.0,0.0,0.0,1145.0,38605.671,0.0,0.0,1140.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,117966.0,0.0,142555.0,0.0,96705364.0,66.79,0.0,0.0,1728107.0,0.0,0.0,0.0,0.0,0.0,0.577,105931.848,2110.0,0.0,0.0,6729.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,7157206.0,445804.0,0.0,0.0,0.0,0.0,19.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.01,0.0,0.047,5.98,0.0,0.0,0.0,0.0,100.0,1745.983,16.947,0.0,31968.0,0.0,44.143,0.0,67564251.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0
13.079,0.0,0.0,6.574,0.0,0.0,6.586,50933349.0,143.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.632,0.0,0.0,154619.0,0.0,0.0,8.0,98.114,86.06,0.0,0.0,1.0,0.0,4403.0,2.0,4.77,0.0,45177897.0,122.578,0.0,61.0,0.0,0.0,2.66,444980.0,0.0,16.0,0.0,0.0,0.0,75.39,66.67,0.0,226.0,0.0,0.0,1111.0,38605.671,0.0,0.0,6111.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,118027.0,0.0,142117.0,0.0,96859983.0,66.87,0.0,0.0,1798033.0,0.0,0.0,0.0,0.0,0.0,0.903,106022.296,2103.0,0.0,0.0,6629.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,7163317.0,444137.0,0.0,0.0,0.0,0.0,19.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.011,0.0,0.047,5.98,0.0,0.0,0.0,0.0,90.9,1746.885,16.444,0.0,31579.0,0.0,42.714,0.0,67564251.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0
13.079,0.0,0.0,6.596,0.0,0.0,6.125,50973212.0,143.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.592,0.0,0.0,175982.0,0.0,0.0,8.0,97.7,86.06,0.0,0.0,1.0,0.0,4403.0,2.0,4.77,0.0,45240062.0,122.578,0.0,53.0,0.0,0.0,2.77,413801.0,0.0,16.0,0.0,0.0,0.0,75.44,66.67,0.0,226.0,0.0,0.0,1091.0,38605.671,0.0,0.0,1607.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,118080.0,0.0,140643.0,0.0,97035965.0,66.96,0.0,0.0,1872155.0,0.0,0.0,0.0,0.0,0.0,0.784,106046.08,2082.0,0.0,0.0,6601.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,7164924.0,445621.0,0.0,0.0,0.0,0.0,19.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.011,0.0,0.046,5.98,0.0,0.0,0.0,0.0,90.9,1747.67,16.148,0.0,31193.0,0.0,40.0,0.0,67564251.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0
13.079,0.0,0.0,7.305,0.0,0.0,11.956,51003552.0,143.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,150752.0,0.0,0.0,8.0,96.545,86.06,0.0,0.0,1.0,0.0,4403.0,2.0,4.77,0.0,45292557.0,122.578,0.0,31.0,0.0,0.0,2.87,807823.0,0.0,16.0,0.0,0.0,0.0,75.49,66.67,0.0,226.0,0.0,0.0,1075.0,38605.671,0.0,0.0,9656.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,118111.0,0.0,139814.0,0.0,97186717.0,67.04,0.0,0.0,1940308.0,0.0,0.0,0.0,0.0,0.0,0.459,106188.996,2069.0,0.0,0.0,6523.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,7174580.0,493572.0,0.0,0.0,0.0,0.0,19.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.011,0.0,0.046,5.98,0.0,0.0,0.0,0.0,90.9,1748.129,15.911,0.0,31163.0,0.0,37.857,0.0,67564251.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
13.079,0.0,0.0,6.667,0.0,0.0,5.525,51048837.0,144.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.546,0.0,0.0,212230.0,0.0,0.0,8.0,95.761,86.06,0.0,0.0,1.0,0.0,4403.0,2.0,4.77,0.0,45366906.0,122.578,0.0,42.0,0.0,0.0,3.01,373296.0,0.0,16.0,0.0,0.0,0.0,75.56,66.67,0.0,226.0,0.0,0.0,1051.0,38605.671,0.0,0.0,6193.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,118153.0,0.0,139122.0,0.0,97398947.0,67.15,0.0,0.0,2033184.0,0.0,0.0,0.0,0.0,0.0,0.622,106280.657,2059.0,0.0,0.0,6470.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,7180773.0,450432.0,0.0,0.0,0.0,0.0,19.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.012,0.0,0.045,5.98,0.0,0.0,0.0,0.0,83.3,1748.75,15.556,0.0,30661.0,0.0,36.857,0.0,67564251.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13.079,0.0,0.0,6.181,0.0,0.0,4.199,51079953.0,144.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.546,0.0,0.0,111496.0,0.0,0.0,8.0,95.272,86.06,0.0,0.0,1.0,0.0,4403.0,2.0,4.77,0.0,45410840.0,122.578,0.0,20.0,0.0,0.0,3.06,283697.0,0.0,16.0,0.0,0.0,0.0,75.6,66.67,0.0,226.0,0.0,0.0,1049.0,38605.671,0.0,0.0,4971.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,118173.0,0.0,137178.0,0.0,97510443.0,67.21,0.0,0.0,2069750.0,0.0,0.0,0.0,0.0,0.0,0.296,106354.232,2030.0,0.0,0.0,6437.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,7185744.0,417595.0,0.0,0.0,0.0,0.0,19.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.012,0.0,0.045,5.98,0.0,0.0,0.0,0.0,83.3,1749.046,15.526,0.0,30330.0,0.0,36.857,0.0,67564251.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0
13.079,0.0,0.0,6.114,0.0,305.0,0.898,51083700.0,144.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541,0.0,0.0,12589.0,0.0,0.0,8.0,95.435,86.06,0.0,0.0,1.0,0.0,4403.0,2.0,4.77,0.0,45416187.0,122.578,0.0,10.0,0.0,0.0,3.07,60671.0,0.0,16.0,0.0,0.0,17.929,75.61,66.67,0.0,226.0,0.0,0.0,1052.0,38605.671,0.0,0.0,3822.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,118183.0,0.0,136927.0,0.0,97523032.0,67.22,0.0,0.0,2073299.0,0.0,0.0,0.0,0.0,0.0,0.148,106410.8,2027.0,0.0,0.0,6448.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,1211.0,4.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,7189566.0,413079.0,0.0,0.0,0.0,0.0,19.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.012,0.0,0.045,5.98,0.0,0.0,0.0,0.0,83.3,1749.194,15.57,0.0,30271.0,0.0,36.571,0.0,67564251.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0
13.079,0.0,0.0,5.868,0.0,0.0,5.787,51111424.0,144.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.562,0.0,0.0,135660.0,0.0,0.0,10.0,95.731,86.06,0.0,0.0,0.0,0.0,8190.0,0.0,4.77,0.0,45456951.0,122.578,0.0,49.0,0.0,0.0,3.17,391024.0,0.0,79.0,0.0,0.0,0.0,75.65,66.67,0.0,399.0,0.0,0.0,1049.0,38605.671,0.0,0.0,1150.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,118232.0,0.0,136190.0,0.0,97658692.0,67.28,0.0,0.0,2140695.0,0.0,0.0,0.0,0.0,0.0,0.725,106427.821,2016.0,0.0,0.0,6468.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,7190716.0,396470.0,0.0,0.0,0.0,0.0,11.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.013,0.0,0.044,5.98,0.0,1.0,0.0,0.0,76.9,1749.919,15.526,0.0,29836.0,0.0,38.0,0.0,67564251.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0
13.079,0.0,0.0,5.662,0.0,0.0,5.141,51138323.0,144.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.518,0.0,0.0,145964.0,0.0,0.0,10.0,95.953,86.06,0.0,0.0,0.0,0.0,8190.0,0.0,4.77,0.0,45500124.0,122.578,0.0,40.0,0.0,0.0,3.28,347376.0,0.0,79.0,0.0,0.0,0.0,75.69,66.67,0.0,399.0,0.0,0.0,1046.0,38605.671,0.0,0.0,6038.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,118272.0,0.0,134953.0,0.0,97804656.0,67.34,0.0,0.0,2216759.0,0.0,0.0,0.0,0.0,0.0,0.592,106517.188,1997.0,0.0,0.0,6483.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,7196754.0,382527.0,0.0,0.0,0.0,0.0,11.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.013,0.0,0.043,5.98,0.0,1.0,0.0,0.0,76.9,1750.512,15.482,0.0,29282.0,0.0,35.0,0.0,67564251.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0
13.079,0.0,0.0,5.452,0.0,0.0,4.657,51173308.0,145.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.465,0.0,0.0,182949.0,0.0,0.0,10.0,95.687,86.06,0.0,0.0,0.0,0.0,8190.0,0.0,4.77,0.0,45551744.0,122.578,0.0,28.0,0.0,0.0,3.42,314645.0,0.0,79.0,0.0,0.0,0.0,75.74,66.67,0.0,399.0,0.0,0.0,1026.0,38605.671,0.0,0.0,6086.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,118300.0,0.0,135949.0,0.0,97987605.0,67.42,0.0,0.0,2313295.0,0.0,0.0,0.0,0.0,0.0,0.414,106607.265,2012.0,0.0,0.0,6465.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,7202840.0,368362.0,0.0,0.0,0.0,0.0,11.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.014,0.0,0.042,5.98,0.0,1.0,0.0,0.0,71.4,1750.926,15.186,0.0,28585.0,0.0,31.429,0.0,67564251.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0
13.079,0.0,0.0,4.467,0.0,0.0,5.062,51198876.0,145.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.482,0.0,0.0,153146.0,0.0,0.0,10.0,95.509,86.06,0.0,0.0,0.0,0.0,8190.0,0.0,4.77,0.0,45596102.0,122.578,0.0,39.0,0.0,0.0,3.55,342016.0,0.0,79.0,0.0,0.0,0.0,75.78,66.67,0.0,399.0,0.0,0.0,1009.0,38605.671,0.0,0.0,6286.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,118339.0,0.0,136291.0,0.0,98140751.0,67.49,0.0,0.0,2396696.0,0.0,0.0,0.0,0.0,0.0,0.577,106700.302,2017.0,0.0,0.0,6453.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,7209126.0,301818.0,0.0,0.0,0.0,0.0,11.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.017,0.0,0.041,5.98,0.0,1.0,0.0,0.0,58.8,1751.503,14.934,0.0,27903.0,0.0,32.571,0.0,67564251.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0
13.079,0.0,0.0,4.601,0.0,0.0,6.461,51236850.0,145.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.465,0.0,0.0,204059.0,0.0,0.0,10.0,94.725,86.06,0.0,0.0,0.0,0.0,8190.0,0.0,4.77,0.0,45657697.0,122.578,0.0,34.0,0.0,0.0,3.7,436541.0,0.0,79.0,0.0,0.0,0.0,75.83,66.67,0.0,399.0,0.0,0.0,1010.0,38605.671,0.0,0.0,6458.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,118373.0,0.0,135123.0,0.0,98344810.0,67.58,0.0,0.0,2501355.0,0.0,0.0,0.0,0.0,0.0,0.503,106795.885,2000.0,0.0,0.0,6400.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,7215584.0,310853.0,0.0,0.0,0.0,0.0,11.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.018,0.0,0.04,5.98,0.0,1.0,0.0,0.0,55.6,1752.006,14.949,0.0,26859.0,0.0,31.429,0.0,67564251.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0
13.079,0.0,0.0,4.711,0.0,0.0,4.968,51263515.0,145.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.472,0.0,0.0,111797.0,0.0,0.0,10.0,93.955,86.06,0.0,0.0,0.0,0.0,8190.0,0.0,4.77,0.0,45697598.0,122.578,0.0,23.0,0.0,0.0,3.77,335682.0,0.0,79.0,0.0,0.0,0.0,75.87,66.67,0.0,399.0,0.0,0.0,1007.0,38605.671,0.0,0.0,6357.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,118396.0,0.0,135166.0,0.0,98456607.0,67.64,0.0,0.0,2546668.0,0.0,0.0,0.0,0.0,0.0,0.34,106889.974,2001.0,0.0,0.0,6348.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,7221941.0,318279.0,0.0,0.0,0.0,0.0,11.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.018,0.0,0.039,5.98,0.0,1.0,0.0,0.0,55.6,1752.347,14.904,0.0,26223.0,0.0,31.857,0.0,67564251.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0
13.079,0.0,0.0,4.719,0.0,344.0,0.958,51266358.0,145.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.469,0.0,0.0,11239.0,0.0,0.0,10.0,94.384,86.06,0.0,0.0,0.0,0.0,8190.0,0.0,4.77,0.0,45702395.0,122.578,0.0,9.0,0.0,0.0,3.77,64748.0,0.0,79.0,0.0,0.0,21.613,75.88,66.67,0.0,399.0,0.0,0.0,1018.0,38605.671,0.0,0.0,5033.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,118405.0,0.0,134973.0,0.0,98467846.0,67.64,0.0,0.0,2550288.0,0.0,0.0,0.0,0.0,0.0,0.133,106964.466,1998.0,0.0,0.0,6377.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,1460.0,5.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,7226974.0,318862.0,0.0,0.0,0.0,0.0,11.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.018,0.0,0.039,5.98,0.0,1.0,0.0,0.0,55.6,1752.48,15.067,0.0,26094.0,0.0,31.714,0.0,67564251.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0
13.079,0.0,0.0,4.634,0.0,0.0,5.191,51292272.0,145.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.465,1.0,0.0,143447.0,0.0,0.0,17.0,94.799,86.06,0.0,0.0,0.0,0.0,16428.0,0.0,4.77,0.0,45737956.0,122.578,0.0,47.0,0.0,0.0,3.9,350750.0,0.0,254.0,0.0,0.0,0.0,75.92,66.67,0.0,923.0,0.0,0.0,1023.0,38605.671,0.0,0.0,1357.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,118452.0,0.0,136086.0,0.0,98611293.0,67.7,0.0,0.0,2632408.0,0.0,0.0,0.0,0.0,0.0,0.696,106984.55,2014.0,0.0,0.0,6405.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,7228331.0,313108.0,0.0,0.0,0.0,0.0,56.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.018,0.0,0.038,5.98,0.0,0.0,0.0,0.0,55.6,1753.176,15.141,0.0,25835.0,0.0,31.429,0.0,67564251.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0
