aged_70_older,PrivateGatheringRestrictions,B.1.427/B.1.429,new_tests_smoothed_per_thousand,ClosPubAnyPartial,weekly_icu_admissions,new_tests_per_thousand,people_vaccinated,total_vaccinations_per_hundred,WorkplaceClosures,BanOnAllEvents,StayHomeRiskG,AT.1,OutdoorOver500,EntertainmentVenues,HotelsOtherAccommodationPartial,ClosDaycare,B.1.525,AdaptationOfWorkplacePartial,new_vaccinations,new_deaths_smoothed_per_million,B.1.1.7+E484K,RestaurantsCafesPartial,IndoorOver50,SocialCircle,B.1.640,C.1.2,hosp_patients_per_million,StayHomeGen,cardiovasc_death_rate,C.37,P.3,B.1.617.2,B.1.351,diabetes_prevalence,people_fully_vaccinated,population_density,B.1.617.3,MassGatherAllPartial,new_deaths,StayHomeOrderPartial,StayHomeRiskGPartial,total_boosters_per_hundred,new_tests,ClosSec,AY.4.2,OutdoorOver100,HotelsOtherAccommodation,weekly_hosp_admissions_per_million,people_vaccinated_per_hundred,stringency_index,IndoorOver1000,UNK,MasksVoluntaryAllSpaces,GymsSportsCentresPartial,icu_patients,IndoorOver500,gdp_per_capita,MasksMandatoryAllSpacesPartial,new_cases,life_expectancy,RestaurantsCafes,AdaptationOfWorkplace,ClosHigh,GymsSportsCentres,Teleworking,MassGather50,total_deaths,RegionalStayHomeOrder,MasksMandatoryClosedSpacesPartial,new_vaccinations_smoothed,total_vaccinations,people_fully_vaccinated_per_hundred,P.1,MassGather50Partial,total_boosters,IndoorOver100,MasksVoluntaryAllSpacesPartial,B.1.617.1,total_tests,MasksMandatoryClosedSpaces,new_deaths_per_million,total_cases_per_million,new_vaccinations_smoothed_per_million,B.1.617,RegionalStayHomeOrderPartial,hosp_patients,PlaceOfWorship,QuarantineForInternationalTravellersPartial,PlaceOfWorshipPartial,B.1.526,SocialCirclePartial,OutdoorOver50,female_smokers,ClosPrimPartial,weekly_hosp_admissions,total_tests_per_thousand,weekly_icu_admissions_per_million,B.1.620,ClosPrim,NonEssentialShopsPartial,handwashing_facilities,BanOnAllEventsPartial,EntertainmentVenuesPartial,male_smokers,aged_65_older,new_tests_smoothed,QuarantineForInternationalTravellers,total_cases,MasksVoluntaryClosedSpaces,B.1.621,MasksVoluntaryClosedSpacesPartial,Other,SGTF,median_age,MasksMandatoryAllSpaces,NonEssentialShops,human_development_index,ClosSecPartial,B.1.1.529,ClosureOfPublicTransport,positive_rate,ClosureOfPublicTransportPartial,new_people_vaccinated_smoothed_per_hundred,hospital_beds_per_thousand,ClosHighPartial,B.1.1.7,B.1.616,ClosPubAny,tests_per_case,icu_patients_per_million,total_deaths_per_million,TeleworkingPartial,new_people_vaccinated_smoothed,WorkplaceClosuresPartial,new_deaths_smoothed,MassGatherAll,population,OutdoorOver1000,reproduction_rate,StayHomeGenPartial,PrivateGatheringRestrictionsPartial,extreme_poverty,ClosDaycarePartial,StayHomeOrder
15.957,0.0,0.0,1.559,0.0,0.0,0.0,37536992.0,64.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,643971.0,1.429,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,21.0,0.0,487.0,37.0,8.31,16944508.0,237.016,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.74,69.44,0.0,9.0,0.0,0.0,2029.0,0.0,45229.245,0.0,3688.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,89031.0,0.0,0.0,718969.0,53741731.0,20.2,64.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,1.025,44120.038,8569.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,130778.0,0.0,3701692.0,0.0,3.0,0.0,105.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.399,8.0,0.0,4603.0,0.0,0.0,0.0,24.183,1061.15,0.0,334757.0,0.0,119.857,0.0,83900471.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0
15.957,0.0,0.0,1.542,0.0,0.0,0.0,37906388.0,65.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,812400.0,1.349,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,21.0,0.0,487.0,37.0,8.31,17464850.0,237.016,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.18,69.44,0.0,9.0,0.0,0.0,1962.0,0.0,45229.245,0.0,2993.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,89152.0,0.0,0.0,705643.0,54554131.0,20.82,64.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,1.442,44155.712,8410.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,129398.0,0.0,3704685.0,0.0,3.0,0.0,105.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.387,8.0,0.0,4603.0,0.0,0.0,0.0,23.385,1062.592,0.0,324541.0,0.0,113.143,0.0,83900471.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0
15.957,0.0,0.0,1.526,0.0,0.0,0.0,38033620.0,65.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,413429.0,1.388,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,21.0,0.0,487.0,37.0,8.31,17781751.0,237.016,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33,69.44,0.0,9.0,0.0,0.0,1889.0,0.0,45229.245,0.0,2249.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,89228.0,0.0,0.0,705978.0,54967560.0,21.19,64.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.906,44182.517,8414.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,128017.0,0.0,3706934.0,0.0,3.0,0.0,105.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.378,8.0,0.0,4603.0,0.0,0.0,0.0,22.515,1063.498,0.0,316997.0,0.0,116.429,0.0,83900471.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0
15.957,0.0,0.0,1.509,0.0,0.0,0.0,38111534.0,65.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,292642.0,1.393,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,21.0,0.0,487.0,37.0,8.31,18014747.0,237.016,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.731,45.42,67.59,0.0,9.0,0.0,0.0,1846.0,0.0,45229.245,0.0,1964.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,89249.0,0.0,0.0,707202.0,55260202.0,21.47,64.0,0.0,318.0,0.0,0.0,0.0,62326360.0,0.0,0.25,44205.926,8429.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,28.2,0.0,1152.0,742.861,0.0,3.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,126637.0,0.0,3708898.0,0.0,3.0,0.0,105.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.031,0.0,0.373,8.0,0.0,4603.0,0.0,0.0,32.3,22.002,1063.748,0.0,312550.0,0.0,116.857,0.0,83900471.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0
15.957,0.0,1.0,1.498,0.0,0.0,0.0,38359821.0,66.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,615239.0,1.343,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,4.0,0.0,753.0,18.0,8.31,18436235.0,237.016,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.72,67.59,0.0,18.0,0.0,0.0,1789.0,0.0,45229.245,0.0,1444.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,89390.0,0.0,0.0,716814.0,55875441.0,21.97,75.0,0.0,319.0,0.0,0.0,3.0,0.0,0.0,1.681,44223.137,8544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,125651.0,0.0,3710342.0,0.0,1.0,0.0,114.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.377,8.0,0.0,2851.0,0.0,0.0,0.0,21.323,1065.429,0.0,316385.0,0.0,112.714,0.0,83900471.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0
15.957,0.0,1.0,1.486,0.0,0.0,0.0,38773775.0,67.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,1058489.0,1.219,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,4.0,0.0,753.0,18.0,8.31,19149274.0,237.016,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.21,67.59,0.0,18.0,0.0,0.0,1693.0,0.0,45229.245,0.0,2253.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,89497.0,0.0,0.0,726616.0,56933930.0,22.82,75.0,0.0,327.0,0.0,0.0,3.0,0.0,0.0,1.275,44249.99,8660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,124665.0,0.0,3712595.0,0.0,1.0,0.0,114.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.365,8.0,0.0,2851.0,0.0,0.0,0.0,20.179,1066.704,0.0,306213.0,0.0,102.286,0.0,83900471.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
15.957,0.0,1.0,1.474,0.0,0.0,0.0,39323672.0,69.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,1429602.0,1.102,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,4.0,0.0,753.0,18.0,8.31,20125021.0,237.016,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.87,67.59,0.0,18.0,0.0,0.0,1591.0,0.0,45229.245,0.0,3275.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,89592.0,0.0,0.0,752253.0,58363532.0,23.99,75.0,0.0,345.0,0.0,0.0,3.0,0.0,0.0,1.132,44289.024,8966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,123678.0,0.0,3715870.0,0.0,1.0,0.0,114.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.353,8.0,0.0,2851.0,0.0,0.0,0.0,18.963,1067.837,0.0,295856.0,0.0,92.429,0.0,83900471.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0
15.957,0.0,1.0,1.462,0.0,0.0,0.0,39821220.0,70.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,1196002.0,1.127,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,4.0,0.0,753.0,18.0,8.31,20912047.0,237.016,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.46,67.59,0.0,18.0,0.0,0.0,1499.0,0.0,45229.245,0.0,2747.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,89693.0,0.0,0.0,831115.0,59559534.0,24.92,75.0,0.0,362.0,0.0,0.0,3.0,0.0,0.0,1.204,44321.765,9906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,122692.0,0.0,3718617.0,0.0,1.0,0.0,114.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.389,8.0,0.0,2851.0,0.0,0.0,0.0,17.866,1069.04,0.0,326318.0,0.0,94.571,0.0,83900471.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0
15.957,0.0,1.0,1.451,0.0,0.0,0.0,40286662.0,72.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,1067141.0,1.139,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,4.0,0.0,753.0,18.0,8.31,21610614.0,237.016,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.02,67.59,0.0,18.0,0.0,0.0,1413.0,0.0,45229.245,0.0,2194.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,89821.0,0.0,0.0,867506.0,60626675.0,25.76,75.0,0.0,367.0,0.0,0.0,3.0,0.0,0.0,1.526,44347.916,10340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,121706.0,0.0,3720811.0,0.0,1.0,0.0,114.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.405,8.0,0.0,2851.0,0.0,0.0,0.0,16.841,1070.566,0.0,340039.0,0.0,95.571,0.0,83900471.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0
15.957,0.0,1.0,1.439,0.0,0.0,0.0,40446838.0,72.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,436908.0,1.044,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,4.0,0.0,753.0,18.0,8.31,21922620.0,237.016,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.21,67.59,0.0,18.0,0.0,0.0,1336.0,0.0,45229.245,0.0,1484.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,89841.0,0.0,0.0,870860.0,61063583.0,26.13,75.0,0.0,368.0,0.0,0.0,3.0,0.0,0.0,0.238,44365.603,10380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,120720.0,0.0,3722295.0,0.0,1.0,0.0,114.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.411,8.0,0.0,2851.0,0.0,0.0,0.0,15.924,1070.804,0.0,344745.0,0.0,87.571,0.0,83900471.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0
15.957,0.0,1.0,1.427,0.0,0.0,0.0,40525616.0,73.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,283163.0,1.022,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,4.0,0.0,753.0,18.0,8.31,22140806.0,237.016,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.764,48.3,67.59,0.0,18.0,0.0,0.0,1329.0,0.0,45229.245,0.0,1000.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,89849.0,0.0,0.0,869506.0,61346746.0,26.39,75.0,0.0,368.0,0.0,0.0,3.0,63164496.0,0.0,0.095,44377.522,10364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,819.0,752.85,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,119734.0,0.0,3723295.0,0.0,1.0,0.0,114.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.023,0.0,0.411,8.0,0.0,2851.0,0.0,0.0,43.5,15.84,1070.9,0.0,344869.0,0.0,85.714,0.0,83900471.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0
15.957,0.0,0.0,1.402,0.0,0.0,0.0,40796772.0,73.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,656798.0,0.943,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,1.0,1.0,1075.0,25.0,8.31,22581715.0,237.016,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.63,67.59,0.0,17.0,0.0,0.0,1273.0,0.0,45229.245,0.0,873.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,89944.0,0.0,0.0,875443.0,62003544.0,26.91,58.0,0.0,371.0,0.0,0.0,1.0,0.0,0.0,1.132,44387.927,10434.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,117598.0,0.0,3724168.0,0.0,2.0,0.0,58.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.415,8.0,0.0,1278.0,0.0,0.0,0.0,15.173,1072.032,0.0,348136.0,0.0,79.143,0.0,83900471.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0
15.957,0.0,0.0,1.376,0.0,0.0,0.0,41207301.0,75.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1051537.0,0.991,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,1.0,1.0,1075.0,25.0,8.31,23281860.0,237.016,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.11,67.59,0.0,17.0,0.0,0.0,1202.0,0.0,45229.245,0.0,1160.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,90079.0,0.0,0.0,874450.0,63055081.0,27.75,58.0,0.0,378.0,0.0,0.0,1.0,0.0,0.0,1.609,44401.753,10422.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,115463.0,0.0,3725328.0,0.0,2.0,0.0,58.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.414,8.0,0.0,1278.0,0.0,0.0,0.0,14.326,1073.641,0.0,347647.0,0.0,83.143,0.0,83900471.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0
15.957,0.0,0.0,1.351,0.0,0.0,0.0,41754513.0,76.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1387513.0,1.01,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,1.0,1.0,1075.0,25.0,8.31,24198486.0,237.016,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.77,67.59,0.0,17.0,0.0,0.0,1130.0,0.0,45229.245,0.0,1439.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,90185.0,0.0,0.0,868437.0,64442594.0,28.84,58.0,0.0,404.0,0.0,0.0,1.0,0.0,0.0,1.263,44418.904,10351.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,113327.0,0.0,3726767.0,0.0,2.0,0.0,58.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.414,8.0,0.0,1278.0,0.0,0.0,0.0,13.468,1074.905,0.0,347263.0,0.0,84.714,0.0,83900471.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0
15.957,0.0,0.0,1.325,0.0,0.0,0.0,42226692.0,78.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1151987.0,0.994,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,1.0,1.0,1075.0,25.0,8.31,24946626.0,237.016,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.33,67.59,0.0,17.0,0.0,0.0,1065.0,0.0,45229.245,0.0,901.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,90277.0,0.0,0.0,862150.0,65594581.0,29.73,58.0,0.0,405.0,0.0,0.0,1.0,0.0,0.0,1.097,44429.643,10276.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,111191.0,0.0,3727668.0,0.0,2.0,0.0,58.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.41,8.0,0.0,1278.0,0.0,0.0,0.0,12.694,1076.001,0.0,343639.0,0.0,83.429,0.0,83900471.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0
15.957,0.0,0.0,1.3,0.0,0.0,0.0,42644081.0,79.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,995920.0,0.942,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,1.0,1.0,1075.0,25.0,8.31,25594068.0,237.016,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.83,67.59,0.0,17.0,0.0,0.0,1006.0,0.0,45229.245,0.0,933.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,90374.0,0.0,0.0,851975.0,66590501.0,30.51,58.0,0.0,414.0,0.0,0.0,1.0,0.0,0.0,1.156,44440.764,10155.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,109056.0,0.0,3728601.0,0.0,2.0,0.0,58.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.401,8.0,0.0,1278.0,0.0,0.0,0.0,11.99,1077.157,0.0,336774.0,0.0,79.0,0.0,83900471.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0
15.957,0.0,0.0,1.274,0.0,0.0,0.0,42785644.0,79.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,428214.0,0.935,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,1.0,1.0,1075.0,25.0,8.31,25901884.0,237.016,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,67.59,0.0,17.0,0.0,0.0,961.0,0.0,45229.245,0.0,996.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,90390.0,0.0,0.0,850733.0,67018715.0,30.87,58.0,0.0,418.0,0.0,0.0,1.0,0.0,0.0,0.191,44452.635,10140.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,106920.0,0.0,3729597.0,0.0,2.0,0.0,58.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.398,8.0,0.0,1278.0,0.0,0.0,0.0,11.454,1077.348,0.0,334115.0,0.0,78.429,0.0,83900471.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0
15.957,0.0,0.0,1.249,0.0,0.0,0.0,42866539.0,80.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,295212.0,0.938,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,1.0,1.0,1075.0,25.0,8.31,26129019.0,237.016,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301,51.09,67.59,0.0,17.0,0.0,0.0,927.0,0.0,45229.245,0.0,529.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,90400.0,0.0,0.0,852454.0,67313927.0,31.14,58.0,0.0,418.0,0.0,0.0,1.0,63897989.0,-1.0,0.119,44458.94,10160.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.2,0.0,529.0,761.593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,104785.0,0.0,3730126.0,0.0,2.0,0.0,58.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.014,0.0,0.399,8.0,0.0,1278.0,0.0,0.0,71.4,11.049,1077.467,0.0,334418.0,0.0,78.714,0.0,83900471.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0
15.957,0.0,0.0,1.245,0.0,0.0,0.0,43114366.0,80.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,633253.0,0.908,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,0.0,0.0,1106.0,9.0,8.31,26550858.0,237.016,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.39,67.59,0.0,10.0,0.0,0.0,885.0,0.0,45229.245,-1.0,493.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,90477.0,0.0,1.0,849091.0,67947180.0,31.65,35.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.918,44464.816,10120.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,104453.0,0.0,3730619.0,0.0,0.0,0.0,37.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.395,8.0,0.0,643.0,0.0,0.0,0.0,10.548,1078.385,0.0,331085.0,0.0,76.143,0.0,83900471.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0
15.957,0.0,0.0,1.241,0.0,0.0,0.0,43528117.0,82.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1081011.0,0.807,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,0.0,0.0,1106.0,9.0,8.31,27252552.0,237.016,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.88,67.59,0.0,10.0,0.0,0.0,845.0,0.0,45229.245,0.0,685.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,90553.0,0.0,0.0,853301.0,69028191.0,32.48,35.0,0.0,424.0,0.0,0.0,0.0,0.0,0.0,0.906,44472.98,10170.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,104121.0,0.0,3731304.0,0.0,0.0,0.0,37.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.395,8.0,0.0,643.0,0.0,0.0,0.0,10.071,1079.291,0.0,331545.0,0.0,67.714,0.0,83900471.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0
