median_age,new_tests_per_thousand,total_boosters,new_tests_smoothed,cardiovasc_death_rate,total_deaths_per_million,aged_70_older,extreme_poverty,people_fully_vaccinated,new_deaths_per_million,new_tests_smoothed_per_thousand,new_people_vaccinated_smoothed_per_hundred,total_tests_per_thousand,new_deaths_smoothed_per_million,hospital_beds_per_thousand,total_boosters_per_hundred,male_smokers,total_vaccinations_per_hundred,people_vaccinated_per_hundred,reproduction_rate,new_vaccinations,total_vaccinations,diabetes_prevalence,people_fully_vaccinated_per_hundred,total_tests,people_vaccinated,new_deaths_smoothed,tests_per_case,total_cases_per_million,new_people_vaccinated_smoothed,total_cases,positive_rate,new_deaths,new_vaccinations_smoothed_per_million,stringency_index,total_deaths,new_vaccinations_smoothed,new_tests,new_cases
43.4,0.0,0.0,18285.0,85.99799999999998,6.4910000000000005,8.622,0.2,0.0,0.039,0.35600000000000004,0.0,0.0,0.033,12.27,0.0,40.9,0.0,0.0,0.65,0.0,0.0,6.8,0.0,0.0,0.0,1.714,79.5,409.51,0.0,21010.0,0.0126,2.0,0.0,50.46,333.0,0.0,0.0,198.0
43.4,0.0,0.0,18526.0,85.99799999999998,6.51,8.622,0.2,0.0,0.019,0.361,0.0,38.689,0.031,12.27,0.0,40.9,0.0,0.0,0.65,0.0,0.0,6.8,0.0,1984968.0,0.0,1.571,87.7,412.765,0.0,21177.0,0.0114,1.0,0.0,50.46,334.0,0.0,0.0,168.0
43.4,0.221,0.0,18595.0,85.99799999999998,6.549,8.622,0.2,0.0,0.039,0.362,0.0,38.911,0.033,12.27,0.0,40.9,0.0,0.0,0.69,0.0,0.0,6.8,0.0,1996314.0,0.0,1.714,96.5,415.085,0.0,21296.0,0.0104,2.0,0.0,50.46,336.0,0.0,11346.0,167.0
43.4,0.153,0.0,17768.0,85.99799999999998,6.647,8.622,0.2,0.0,0.097,0.34600000000000003,0.0,39.064,0.047,12.27,0.0,40.9,0.0,0.0,0.72,0.0,0.0,6.8,0.0,2004188.0,0.0,2.4290000000000003,99.5,417.736,0.0,21432.0,0.0101,5.0,0.0,50.46,341.0,0.0,7874.0,119.0
43.4,0.361,0.0,17196.0,85.99799999999998,6.705,8.622,0.2,0.0,0.058,0.335,0.0,39.425,0.05,12.27,0.0,40.9,0.0,0.0,0.71,0.0,0.0,6.8,0.0,2022708.0,0.0,2.571,105.7,420.776,0.0,21588.0,0.0095,3.0,0.0,50.46,344.0,0.0,18520.0,136.0
43.4,0.448,0.0,17451.0,85.99799999999998,6.744,8.622,0.2,0.0,0.039,0.34,0.0,39.87300000000001,0.047,12.27,0.0,40.9,0.0,0.0,0.72,0.0,0.0,6.8,0.0,2045701.0,0.0,2.4290000000000003,111.2,423.797,0.0,21743.0,0.009000000000000001,2.0,0.0,50.46,346.0,0.0,22993.0,156.0
43.4,0.407,0.0,17364.0,85.99799999999998,6.822,8.622,0.2,0.0,0.078,0.338,0.0,40.28,0.053,12.27,0.0,40.9,0.0,0.0,0.74,0.0,0.0,6.8,0.0,2066573.0,0.0,2.714,112.9,427.228,0.0,21919.0,0.0089,4.0,0.0,50.46,350.0,0.0,20872.0,155.0
43.4,0.452,0.0,17827.0,85.99799999999998,6.919,8.622,0.2,0.0,0.097,0.34700000000000003,0.0,40.732,0.061,12.27,0.0,40.9,0.0,0.0,0.72,0.0,0.0,6.8,0.0,2089788.0,0.0,3.143,119.4,429.879,0.0,22055.0,0.0084,5.0,0.0,50.46,355.0,0.0,23215.0,176.0
43.4,0.348,0.0,17523.0,85.99799999999998,6.978,8.622,0.2,0.0,0.058,0.342,0.0,41.08,0.067,12.27,0.0,40.9,0.0,0.0,0.71,0.0,0.0,6.8,0.0,2107631.0,0.0,3.429,122.8,432.237,0.0,22176.0,0.0081,3.0,0.0,50.46,358.0,0.0,17843.0,136.0
43.4,0.155,0.0,17036.0,85.99799999999998,7.075,8.622,0.2,0.0,0.097,0.332,0.0,41.235,0.075,12.27,0.0,40.9,0.0,0.0,0.74,0.0,0.0,6.8,0.0,2115565.0,0.0,3.857,120.6,434.362,0.0,22285.0,0.0083,5.0,0.0,50.46,363.0,0.0,7934.0,121.0
43.4,0.155,0.0,17048.0,85.99799999999998,7.153,8.622,0.2,0.0,0.078,0.332,0.0,41.39,0.07200000000000001,12.27,0.0,40.9,0.0,0.0,0.76,0.0,0.0,6.8,0.0,2123526.0,0.0,3.714,124.4,436.42800000000005,0.0,22391.0,0.008,4.0,0.0,50.46,367.0,0.0,7961.0,109.0
43.4,0.268,0.0,16366.0,85.99799999999998,7.153,8.622,0.2,0.0,0.0,0.319,0.0,41.658,0.064,12.27,0.0,40.9,0.0,0.0,0.74,0.0,0.0,6.8,0.0,2137268.0,0.0,3.286,125.1,438.63,0.0,22504.0,0.008,0.0,0.0,50.46,367.0,0.0,13742.0,106.0
43.4,0.306,0.0,15327.0,85.99799999999998,7.251,8.622,0.2,0.0,0.097,0.299,0.0,41.964,0.07200000000000001,12.27,0.0,40.9,0.0,0.0,0.78,0.0,0.0,6.8,0.0,2152990.0,0.0,3.714,117.4,441.612,0.0,22657.0,0.0085,5.0,0.0,50.46,372.0,0.0,15722.0,113.0
43.4,0.261,0.0,14259.0,85.99799999999998,7.348,8.622,0.2,0.0,0.097,0.278,0.0,42.225,0.075,12.27,0.0,40.9,0.0,0.0,0.75,0.0,0.0,6.8,0.0,2166384.0,0.0,3.857,115.5,444.068,0.0,22783.0,0.0087,5.0,0.0,50.46,377.0,0.0,13394.0,153.0
43.4,0.284,0.0,13025.0,85.99799999999998,7.3679999999999986,8.622,0.2,0.0,0.019,0.254,0.0,42.51,0.064,12.27,0.0,40.9,0.0,0.0,0.72,0.0,0.0,6.8,0.0,2180962.0,0.0,3.286,108.8,446.212,0.0,22893.0,0.0092,1.0,0.0,50.46,378.0,0.0,14578.0,126.0
43.4,0.263,0.0,12404.0,85.99799999999998,7.465,8.622,0.2,0.0,0.097,0.242,0.0,42.773,0.07,12.27,0.0,40.9,0.0,0.0,0.68,0.0,0.0,6.8,0.0,2194457.0,0.0,3.571,108.7,447.81,0.0,22975.0,0.0092,5.0,0.0,50.46,383.0,0.0,13495.0,110.0
43.4,0.155,0.0,12409.0,85.99799999999998,7.504,8.622,0.2,0.0,0.039,0.242,0.0,42.928,0.061,12.27,0.0,40.9,0.0,0.0,0.69,0.0,0.0,6.8,0.0,2202427.0,0.0,3.143,114.3,449.175,0.0,23045.0,0.0087,2.0,0.0,50.46,385.0,0.0,7970.0,82.0
43.4,0.129,0.0,12218.0,85.99799999999998,7.563,8.622,0.2,0.0,0.058,0.238,0.0,43.057,0.058,12.27,0.0,40.9,0.0,0.0,0.73,0.0,0.0,6.8,0.0,2209053.0,0.0,3.0,119.6,450.364,0.0,23106.0,0.0084,3.0,0.0,48.61,388.0,0.0,6626.0,70.0
43.4,0.25,0.0,12089.0,85.99799999999998,7.563,8.622,0.2,0.0,0.0,0.236,0.0,43.307,0.058,12.27,0.0,40.9,0.0,0.0,0.79,0.0,0.0,6.8,0.0,2221890.0,0.0,3.0,118.9,452.508,0.0,23216.0,0.0084,0.0,0.0,48.61,388.0,0.0,12837.0,61.0
43.4,0.282,0.0,11912.0,85.99799999999998,7.66,8.622,0.2,0.0,0.097,0.232,0.0,43.59,0.058,12.27,0.0,40.9,0.0,0.0,0.84,0.0,0.0,6.8,0.0,2236372.0,0.0,3.0,121.9,454.944,0.0,23341.0,0.0082,5.0,0.0,48.61,393.0,0.0,14482.0,110.0
43.4,0.231,0.0,11690.0,85.99799999999998,7.699,8.622,0.2,0.0,0.039,0.228,0.0,43.82,0.05,12.27,0.0,40.9,0.0,0.0,0.82,0.0,0.0,6.8,0.0,2248217.0,0.0,2.571,121.8,457.166,0.0,23455.0,0.0082,2.0,0.0,48.61,395.0,0.0,11845.0,125.0
43.4,0.243,0.0,11391.0,85.99799999999998,7.777,8.622,0.2,0.0,0.078,0.222,0.0,44.06399999999999,0.058,12.27,0.0,40.9,0.0,0.0,0.73,0.0,0.0,6.8,0.0,2260701.0,0.0,3.0,128.0,458.355,0.0,23516.0,0.0078,4.0,0.0,48.61,399.0,0.0,12484.0,114.0
43.4,0.217,0.0,11054.0,85.99799999999998,7.816,8.622,0.2,0.0,0.039,0.215,0.0,44.28100000000001,0.05,12.27,0.0,40.9,0.0,0.0,0.75,0.0,0.0,6.8,0.0,2271837.0,0.0,2.571,121.7,460.207,0.0,23611.0,0.0082,2.0,0.0,48.61,401.0,0.0,11136.0,61.0
43.4,0.113,0.0,10745.0,85.99799999999998,7.9129999999999985,8.622,0.2,0.0,0.097,0.209,0.0,44.394,0.058,12.27,0.0,40.9,0.0,0.0,0.71,0.0,0.0,6.8,0.0,2277639.0,0.0,3.0,122.1,461.181,0.0,23661.0,0.0082,5.0,0.0,48.61,406.0,0.0,5802.0,95.0
43.4,0.099,0.0,10523.0,85.99799999999998,7.933,8.622,0.2,0.0,0.019,0.205,0.0,44.493,0.053,12.27,0.0,40.9,0.0,0.0,0.73,0.0,0.0,6.8,0.0,2282716.0,0.0,2.714,124.2,461.922,0.0,23699.0,0.0081,1.0,0.0,60.19,407.0,0.0,5077.0,50.0
43.4,0.2,0.0,10157.0,85.99799999999998,8.05,8.622,0.2,0.0,0.117,0.198,0.0,44.69300000000001,0.07,12.27,0.0,40.9,0.0,0.0,0.83,0.0,0.0,6.8,0.0,2292988.0,0.0,3.571,119.3,464.125,0.0,23812.0,0.0084,6.0,0.0,60.19,413.0,0.0,10272.0,38.0
43.4,0.184,0.0,9433.0,85.99799999999998,8.089,8.622,0.2,0.0,0.039,0.184,0.0,44.877,0.061,12.27,0.0,40.9,0.0,0.0,0.79,0.0,0.0,6.8,0.0,2302403.0,0.0,3.143,120.5,465.625,0.0,23889.0,0.0083,2.0,0.0,60.19,415.0,0.0,9415.0,113.0
43.4,0.117,0.0,8598.0,85.99799999999998,8.107999999999999,8.622,0.2,0.0,0.019,0.168,0.0,44.994,0.058,12.27,0.0,40.9,0.0,0.0,0.77,0.0,0.0,6.8,0.0,2308406.0,0.0,3.0,121.1,466.853,0.0,23952.0,0.0083,1.0,0.0,60.19,416.0,0.0,6003.0,77.0
43.4,0.105,0.0,7583.0,85.99799999999998,8.186,8.622,0.2,0.0,0.078,0.14800000000000002,0.0,45.098,0.058,12.27,0.0,40.9,0.0,0.0,0.83,0.0,0.0,6.8,0.0,2313782.0,0.0,3.0,103.9,468.315,0.0,24027.0,0.0096,4.0,0.0,60.19,420.0,0.0,5376.0,63.0
43.4,0.093,0.0,6676.0,85.99799999999998,8.206,8.622,0.2,0.0,0.019,0.13,0.0,45.192,0.056,12.27,0.0,40.9,0.0,0.0,0.87,0.0,0.0,6.8,0.0,2318572.0,0.0,2.857,97.4,469.5630000000001,0.0,24091.0,0.0103,1.0,0.0,62.96,421.0,0.0,4790.0,75.0
43.4,0.11,0.0,6656.0,85.99799999999998,8.225,8.622,0.2,0.0,0.019,0.13,0.0,45.302,0.045,12.27,0.0,40.9,0.0,0.0,0.95,0.0,0.0,6.8,0.0,2324229.0,0.0,2.286,92.6,470.986,0.0,24164.0,0.0108,1.0,0.0,60.19,422.0,0.0,5657.0,64.0
43.4,0.111,0.0,6745.0,85.99799999999998,8.225,8.622,0.2,0.0,0.0,0.131,0.0,45.413,0.042,12.27,0.0,40.9,0.0,0.0,1.01,0.0,0.0,6.8,0.0,2329931.0,0.0,2.143,87.4,472.447,0.0,24239.0,0.0114,0.0,0.0,65.74,422.0,0.0,5702.0,73.0
43.4,0.249,0.0,7101.0,85.99799999999998,8.283999999999999,8.622,0.2,0.0,0.058,0.138,0.0,45.662,0.033,12.27,0.0,40.9,0.0,0.0,1.01,0.0,0.0,6.8,0.0,2342696.0,0.0,1.714,91.9,474.669,0.0,24353.0,0.0109,3.0,0.0,65.74,425.0,0.0,12765.0,75.0
43.4,0.258,0.0,7647.0,85.99799999999998,8.323,8.622,0.2,0.0,0.039,0.149,0.0,45.92,0.033,12.27,0.0,40.9,0.0,0.0,0.87,0.0,0.0,6.8,0.0,2355935.0,0.0,1.714,100.4,476.014,0.0,24422.0,0.01,2.0,0.0,65.74,427.0,0.0,13239.0,114.0
43.4,0.233,0.0,8494.0,85.99799999999998,8.342,8.622,0.2,0.0,0.019,0.166,0.0,46.153,0.033,12.27,0.0,40.9,0.0,0.0,0.83,0.0,0.0,6.8,0.0,2367866.0,0.0,1.714,113.5,477.067,0.0,24476.0,0.0088,1.0,0.0,65.74,428.0,0.0,11931.0,69.0
43.4,0.227,0.0,9393.0,85.99799999999998,8.381,8.622,0.2,0.0,0.039,0.183,0.0,46.38,0.028,12.27,0.0,40.9,0.0,0.0,0.91,0.0,0.0,6.8,0.0,2379534.0,0.0,1.429,126.2,478.47,0.0,24548.0,0.0079,2.0,0.0,60.19,430.0,0.0,11668.0,54.0
43.4,0.12,0.0,9590.0,85.99799999999998,8.42,8.622,0.2,0.0,0.039,0.187,0.0,46.5,0.031,12.27,0.0,40.9,0.0,0.0,0.98,0.0,0.0,6.8,0.0,2385702.0,0.0,1.571,130.4,479.601,0.0,24606.0,0.0077,2.0,0.0,60.19,432.0,0.0,6168.0,72.0
43.4,0.107,0.0,9564.0,85.99799999999998,8.44,8.622,0.2,0.0,0.019,0.18600000000000005,0.0,46.607,0.031,12.27,0.0,40.9,0.0,0.0,1.14,0.0,0.0,6.8,0.0,2391180.0,0.0,1.571,124.2,481.491,0.0,24703.0,0.0081,1.0,0.0,60.19,433.0,0.0,5478.0,58.0
43.4,0.102,0.0,9498.0,85.99799999999998,8.459,8.622,0.2,0.0,0.019,0.185,0.0,46.709,0.033,12.27,0.0,40.9,0.0,0.0,1.18,0.0,0.0,6.8,0.0,2396418.0,0.0,1.714,117.5,483.479,0.0,24805.0,0.0085,1.0,0.0,56.94,434.0,0.0,5238.0,97.0
43.4,0.238,0.0,9422.0,85.99799999999998,8.537,8.622,0.2,0.0,0.078,0.184,0.0,46.947,0.036000000000000004,12.27,0.0,40.9,0.0,0.0,1.05,0.0,0.0,6.8,0.0,2408647.0,0.0,1.857,123.0,485.117,0.0,24889.0,0.0081,4.0,0.0,56.94,438.0,0.0,12229.0,102.0
43.4,0.281,0.0,9589.0,85.99799999999998,8.557,8.622,0.2,0.0,0.019,0.187,0.0,47.228,0.033,12.27,0.0,40.9,0.0,0.0,0.98,0.0,0.0,6.8,0.0,2423058.0,0.0,1.714,118.6,487.046,0.0,24988.0,0.0084,1.0,0.0,56.94,439.0,0.0,14411.0,84.0
43.4,0.184,0.0,9230.0,85.99799999999998,8.596,8.622,0.2,0.0,0.039,0.18,0.0,47.412,0.036000000000000004,12.27,0.0,40.9,0.0,0.0,0.87,0.0,0.0,6.8,0.0,2432477.0,0.0,1.857,115.6,487.962,0.0,25035.0,0.0087,2.0,0.0,56.94,441.0,0.0,9419.0,99.0
43.4,0.187,0.0,8934.0,85.99799999999998,8.635,8.622,0.2,0.0,0.039,0.174,0.0,47.599,0.036000000000000004,12.27,0.0,40.9,0.0,0.0,0.95,0.0,0.0,6.8,0.0,2442071.0,0.0,1.857,111.7,489.385,0.0,25108.0,0.009000000000000001,2.0,0.0,56.94,443.0,0.0,9594.0,47.0
43.4,0.17800000000000002,0.0,9358.0,85.99799999999998,8.654,8.622,0.2,0.0,0.019,0.182,0.0,47.777,0.033,12.27,0.0,40.9,0.0,0.0,1.04,0.0,0.0,6.8,0.0,2451209.0,0.0,1.714,110.5,491.159,0.0,25199.0,0.0091,1.0,0.0,56.94,444.0,0.0,9138.0,73.0
43.4,0.108,0.0,9367.0,85.99799999999998,8.654,8.622,0.2,0.0,0.0,0.183,0.0,47.885,0.031,12.27,0.0,40.9,0.0,0.0,1.03,0.0,0.0,6.8,0.0,2456748.0,0.0,1.571,114.6,492.64,0.0,25275.0,0.0087,0.0,0.0,56.94,444.0,0.0,5539.0,91.0
43.4,0.111,0.0,9435.0,85.99799999999998,8.713,8.622,0.2,0.0,0.058,0.184,0.0,47.996,0.036000000000000004,12.27,0.0,40.9,0.0,0.0,1.05,0.0,0.0,6.8,0.0,2462463.0,0.0,1.857,125.1,493.771,0.0,25333.0,0.008,3.0,0.0,56.94,447.0,0.0,5715.0,76.0
43.4,0.185,0.0,9041.0,85.99799999999998,8.771,8.622,0.2,0.0,0.058,0.17600000000000002,0.0,48.181,0.033,12.27,0.0,40.9,0.0,0.0,1.14,0.0,0.0,6.8,0.0,2471932.0,0.0,1.714,118.3,495.544,0.0,25424.0,0.0085,3.0,0.0,56.94,450.0,0.0,9469.0,58.0
43.4,0.235,0.0,8706.0,85.99799999999998,8.83,8.622,0.2,0.0,0.058,0.17,0.0,48.416,0.039,12.27,0.0,40.9,0.0,0.0,1.25,0.0,0.0,6.8,0.0,2483998.0,0.0,2.0,109.8,497.864,0.0,25543.0,0.0091,3.0,0.0,56.94,453.0,0.0,12066.0,91.0
43.4,0.224,0.0,9005.0,85.99799999999998,8.868,8.622,0.2,0.0,0.039,0.17600000000000002,0.0,48.64100000000001,0.039,12.27,0.0,40.9,0.0,0.0,1.3,0.0,0.0,6.8,0.0,2495512.0,0.0,2.0,95.1,500.885,0.0,25698.0,0.0105,2.0,0.0,56.94,455.0,0.0,11514.0,119.0
43.4,0.247,0.0,9446.0,85.99799999999998,8.907,8.622,0.2,0.0,0.039,0.184,0.0,48.88800000000001,0.039,12.27,0.0,40.9,0.0,0.0,1.11,0.0,0.0,6.8,0.0,2508191.0,0.0,2.0,99.1,502.386,0.0,25775.0,0.0101,2.0,0.0,56.94,457.0,0.0,12679.0,155.0
43.4,0.207,0.0,9655.0,85.99799999999998,8.907,8.622,0.2,0.0,0.0,0.188,0.0,49.094,0.036000000000000004,12.27,0.0,40.9,0.0,0.0,1.04,0.0,0.0,6.8,0.0,2518791.0,0.0,1.857,106.1,503.575,0.0,25836.0,0.0094,0.0,0.0,56.94,457.0,0.0,10600.0,77.0
43.4,0.111,0.0,9674.0,85.99799999999998,8.907,8.622,0.2,0.0,0.0,0.189,0.0,49.205,0.036000000000000004,12.27,0.0,40.9,0.0,0.0,1.16,0.0,0.0,6.8,0.0,2524464.0,0.0,1.857,99.6,505.894,0.0,25955.0,0.01,0.0,0.0,51.39,457.0,0.0,5673.0,61.0
43.4,0.13699999999999998,0.0,9863.0,85.99799999999998,8.966000000000003,8.622,0.2,0.0,0.058,0.192,0.0,49.342,0.036000000000000004,12.27,0.0,40.9,0.0,0.0,1.15,0.0,0.0,6.8,0.0,2531501.0,0.0,1.857,97.2,507.61,0.0,26043.0,0.0103,3.0,0.0,51.39,460.0,0.0,7037.0,119.0
43.4,0.255,0.0,10379.0,85.99799999999998,8.985,8.622,0.2,0.0,0.019,0.202,0.0,49.597,0.031,12.27,0.0,40.9,0.0,0.0,1.12,0.0,0.0,6.8,0.0,2544584.0,0.0,1.571,100.6,509.617,0.0,26146.0,0.0099,1.0,0.0,51.39,461.0,0.0,13083.0,88.0
43.4,0.302,0.0,10865.0,85.99799999999998,9.005,8.622,0.2,0.0,0.019,0.212,0.0,49.899,0.025,12.27,0.0,40.9,0.0,0.0,1.14,0.0,0.0,6.8,0.0,2560056.0,0.0,1.286,104.5,512.054,0.0,26271.0,0.0096,1.0,0.0,51.39,462.0,0.0,15472.0,103.0
43.4,0.229,0.0,10903.0,85.99799999999998,9.024,8.622,0.2,0.0,0.019,0.213,0.0,50.128,0.022,12.27,0.0,40.9,0.0,0.0,1.13,0.0,0.0,6.8,0.0,2571830.0,0.0,1.143,111.1,514.276,0.0,26385.0,0.009000000000000001,1.0,0.0,51.39,463.0,0.0,11774.0,125.0
43.4,0.273,0.0,11095.0,85.99799999999998,9.044,8.622,0.2,0.0,0.019,0.21600000000000005,0.0,50.401,0.019,12.27,0.0,40.9,0.0,0.0,1.18,0.0,0.0,6.8,0.0,2585858.0,0.0,1.0,105.5,516.731,0.0,26511.0,0.0095,1.0,0.0,51.39,464.0,0.0,14028.0,114.0
43.4,0.253,0.0,11432.0,85.99799999999998,9.083,8.622,0.2,0.0,0.039,0.223,0.0,50.654,0.025,12.27,0.0,40.9,0.0,0.0,1.15,0.0,0.0,6.8,0.0,2598814.0,0.0,1.286,100.2,519.148,0.0,26635.0,0.01,2.0,0.0,51.39,466.0,0.0,12956.0,126.0
43.4,0.136,0.0,11618.0,85.99799999999998,9.122,8.622,0.2,0.0,0.039,0.226,0.0,50.79,0.031,12.27,0.0,40.9,0.0,0.0,1.06,0.0,0.0,6.8,0.0,2605792.0,0.0,1.571,104.7,521.039,0.0,26732.0,0.0096,2.0,0.0,51.39,468.0,0.0,6978.0,124.0
43.4,0.104,0.0,11375.0,85.99799999999998,9.2,8.622,0.2,0.0,0.078,0.222,0.0,50.894,0.033,12.27,0.0,40.9,0.0,0.0,1.03,0.0,0.0,6.8,0.0,2611126.0,0.0,1.714,104.2,522.501,0.0,26807.0,0.0096,4.0,0.0,51.39,472.0,0.0,5334.0,97.0
43.4,0.252,0.0,11351.0,85.99799999999998,9.239,8.622,0.2,0.0,0.039,0.221,0.0,51.146,0.036000000000000004,12.27,0.0,40.9,0.0,0.0,1.06,0.0,0.0,6.8,0.0,2624044.0,0.0,1.857,102.0,524.8009999999998,0.0,26925.0,0.0098,2.0,0.0,51.39,474.0,0.0,12918.0,75.0
43.4,0.272,0.0,11136.0,85.99799999999998,9.258,8.622,0.2,0.0,0.019,0.217,0.0,51.418,0.036000000000000004,12.27,0.0,40.9,0.0,0.0,1.09,0.0,0.0,6.8,0.0,2638005.0,0.0,1.857,100.1,527.237,0.0,27050.0,0.01,1.0,0.0,51.39,475.0,0.0,13961.0,118.0
43.4,0.207,0.0,10973.0,85.99799999999998,9.278,8.622,0.2,0.0,0.019,0.214,0.0,51.625,0.036000000000000004,12.27,0.0,40.9,0.0,0.0,1.11,0.0,0.0,6.8,0.0,2648644.0,0.0,1.857,94.8,530.063,0.0,27195.0,0.0105,1.0,0.0,51.39,476.0,0.0,10639.0,125.0
43.4,0.235,0.0,10690.0,85.99799999999998,9.297,8.622,0.2,0.0,0.019,0.208,0.0,51.86,0.036000000000000004,12.27,0.0,40.9,0.0,0.0,1.08,0.0,0.0,6.8,0.0,2660685.0,0.0,1.857,96.8,531.798,0.0,27284.0,0.0103,1.0,0.0,51.39,477.0,0.0,12041.0,145.0
43.4,0.202,0.0,10317.0,85.99799999999998,9.317,8.622,0.2,0.0,0.019,0.201,0.0,52.062,0.033,12.27,0.0,40.9,0.0,0.0,1.17,0.0,0.0,6.8,0.0,2671032.0,0.0,1.714,91.2,534.585,0.0,27427.0,0.011,1.0,0.0,51.39,478.0,0.0,10347.0,89.0
43.4,0.121,0.0,10206.0,85.99799999999998,9.356,8.622,0.2,0.0,0.039,0.199,0.0,52.182,0.033,12.27,0.0,40.9,0.0,0.0,1.18,0.0,0.0,6.8,0.0,2677232.0,0.0,1.714,87.0,537.0409999999998,0.0,27553.0,0.0115,2.0,0.0,51.39,480.0,0.0,6200.0,143.0
43.4,0.12,0.0,10324.0,85.99799999999998,9.453,8.622,0.2,0.0,0.097,0.201,0.0,52.303,0.036000000000000004,12.27,0.0,40.9,0.0,0.0,1.16,0.0,0.0,6.8,0.0,2683397.0,0.0,1.857,85.4,538.99,0.0,27653.0,0.0117,5.0,0.0,51.39,485.0,0.0,6165.0,126.0
43.4,0.248,0.0,10294.0,85.99799999999998,9.492,8.622,0.2,0.0,0.039,0.201,0.0,52.55,0.036000000000000004,12.27,0.0,40.9,0.0,0.0,1.2,0.0,0.0,6.8,0.0,2696105.0,0.0,1.857,82.4,541.836,0.0,27799.0,0.0121,2.0,0.0,51.39,487.0,0.0,12708.0,100.0
43.4,0.229,0.0,9977.0,85.99799999999998,9.492,8.622,0.2,0.0,0.0,0.194,0.0,52.779,0.033,12.27,0.0,40.9,0.0,0.0,1.25,0.0,0.0,6.8,0.0,2707846.0,0.0,1.714,78.3,544.623,0.0,27942.0,0.0128,0.0,0.0,51.39,487.0,0.0,11741.0,146.0
43.4,0.246,0.0,10263.0,85.99799999999998,9.512,8.622,0.2,0.0,0.019,0.2,0.0,53.026,0.033,12.27,0.0,40.9,0.0,0.0,1.38,0.0,0.0,6.8,0.0,2720488.0,0.0,1.714,76.6,548.346,0.0,28133.0,0.0131,1.0,0.0,51.39,488.0,0.0,12642.0,143.0
43.4,0.211,0.0,10087.0,85.99799999999998,9.59,8.622,0.2,0.0,0.078,0.197,0.0,53.236,0.042,12.27,0.0,40.9,0.0,0.0,1.48,0.0,0.0,6.8,0.0,2731292.0,0.0,2.143,67.0,552.342,0.0,28338.0,0.0149,4.0,0.0,51.39,492.0,0.0,10804.0,191.0
43.4,0.22,0.0,10224.0,85.99799999999998,9.609,8.622,0.2,0.0,0.019,0.199,0.0,53.457,0.042,12.27,0.0,40.9,0.0,0.0,1.52,0.0,0.0,6.8,0.0,2742597.0,0.0,2.143,64.0,556.396,0.0,28546.0,0.0156,1.0,0.0,51.39,493.0,0.0,11305.0,205.0
43.4,0.154,0.0,10467.0,85.99799999999998,9.629,8.622,0.2,0.0,0.019,0.204,0.0,53.611,0.039,12.27,0.0,40.9,0.0,0.0,1.57,0.0,0.0,6.8,0.0,2750500.0,0.0,2.0,60.3,560.743,0.0,28769.0,0.0166,1.0,0.0,51.39,494.0,0.0,7903.0,208.0
43.4,0.173,0.0,10854.0,85.99799999999998,9.629,8.622,0.2,0.0,0.0,0.212,0.0,53.784,0.025,12.27,0.0,40.9,0.0,0.0,1.6,0.0,0.0,6.8,0.0,2759377.0,0.0,1.286,56.5,565.206,0.0,28998.0,0.0177,0.0,0.0,51.39,494.0,0.0,8877.0,223.0
43.4,0.29600000000000004,0.0,11207.0,85.99799999999998,9.668,8.622,0.2,0.0,0.039,0.218,0.0,54.07899999999999,0.025,12.27,0.0,40.9,0.0,0.0,1.64,0.0,0.0,6.8,0.0,2774553.0,0.0,1.286,51.9,571.307,0.0,29311.0,0.0193,2.0,0.0,51.39,496.0,0.0,15176.0,229.0
43.4,0.334,0.0,11975.0,85.99799999999998,9.707,8.622,0.2,0.0,0.039,0.233,0.0,54.413,0.031,12.27,0.0,40.9,0.0,0.0,1.62,0.0,0.0,6.8,0.0,2791674.0,0.0,1.571,49.0,577.992,0.0,29654.0,0.0204,2.0,0.0,51.39,498.0,0.0,17121.0,313.0
43.4,0.324,0.0,12547.0,85.99799999999998,9.765,8.622,0.2,0.0,0.058,0.245,0.0,54.738,0.036000000000000004,12.27,0.0,40.9,0.0,0.0,1.57,0.0,0.0,6.8,0.0,2808318.0,0.0,1.857,46.6,585.068,0.0,30017.0,0.0215,3.0,0.0,51.39,501.0,0.0,16644.0,343.0
43.4,0.331,0.0,13430.0,85.99799999999998,9.804,8.622,0.2,0.0,0.039,0.262,0.0,55.069,0.031,12.27,0.0,40.9,0.0,0.0,1.53,0.0,0.0,6.8,0.0,2825300.0,0.0,1.571,45.5,592.591,0.0,30403.0,0.022,2.0,0.0,51.39,503.0,0.0,16982.0,363.0
43.4,0.392,0.0,14686.0,85.99799999999998,9.843,8.622,0.2,0.0,0.039,0.28600000000000003,0.0,55.46,0.033,12.27,0.0,40.9,0.0,0.0,1.42,0.0,0.0,6.8,0.0,2845401.0,0.0,1.714,47.0,599.023,0.0,30733.0,0.0213,2.0,0.0,51.39,505.0,0.0,20101.0,386.0
43.4,0.184,0.0,14909.0,85.99799999999998,9.921,8.622,0.2,0.0,0.078,0.29100000000000004,0.0,55.645,0.042,12.27,0.0,40.9,0.0,0.0,1.36,0.0,0.0,6.8,0.0,2854861.0,0.0,2.143,46.7,604.305,0.0,31004.0,0.0214,4.0,0.0,51.39,509.0,0.0,9460.0,330.0
