new_tests_per_thousand,new_tests_smoothed,total_boosters,cardiovasc_death_rate,hosp_patients_per_million,total_deaths_per_million,aged_65_older,population_density,people_fully_vaccinated,new_deaths_per_million,new_tests_smoothed_per_thousand,new_people_vaccinated_smoothed_per_hundred,total_tests_per_thousand,new_deaths_smoothed_per_million,total_boosters_per_hundred,icu_patients_per_million,hosp_patients,male_smokers,total_vaccinations_per_hundred,people_vaccinated_per_hundred,reproduction_rate,total_vaccinations,new_vaccinations,diabetes_prevalence,people_fully_vaccinated_per_hundred,total_tests,people_vaccinated,new_deaths_smoothed,tests_per_case,total_cases_per_million,new_people_vaccinated_smoothed,total_cases,positive_rate,new_deaths,new_vaccinations_smoothed_per_million,stringency_index,total_deaths,new_tests,new_vaccinations_smoothed,icu_patients,new_cases
0.124,55201.0,2800.0,105.599,16.208,694.4689999999998,16.984,4.037,16401108.0,0.21,1.45,0.119,980.69,0.285,0.01,8.38,617.0,16.6,112.19,69.1,0.84,42709994.0,287004.0,7.37,43.08,37332815.0,26306086.0,10.857,114.4,37516.162,45429.0,1428162.0,0.0087,8.0,12813.0,69.91,26437.0,4739.0,487752.0,319.0,317.0
3.185,58610.0,2831.0,105.599,15.866,694.548,16.984,4.037,16852101.0,0.079,1.54,0.118,983.875,0.266,0.01,8.353,604.0,16.6,113.52,69.24,0.85,43214728.0,504734.0,7.37,44.27,37454055.0,26359796.0,10.143,132.6,37530.006,45056.0,1428689.0,0.0075,3.0,12446.0,69.91,26440.0,121240.0,473801.0,318.0,263.0
2.901,68272.0,2873.0,105.599,16.471,694.837,16.984,4.037,17229626.0,0.289,1.793,0.115,986.775,0.259,0.01,8.065,627.0,16.6,114.61,69.34,0.86,43630201.0,415473.0,7.37,45.26,37564476.0,26397702.0,9.857,152.0,37538.93700000001,43877.0,1429029.0,0.0066,11.0,12183.0,69.91,26451.0,110421.0,463773.0,307.0,527.0
1.295,66429.0,2936.0,105.599,16.208,695.047,16.984,4.037,17612064.0,0.21,1.745,0.116,988.07,0.266,0.01,7.6179999999999986,617.0,16.6,115.73,69.46,0.88,44057390.0,427189.0,7.37,46.26,37613760.0,26442390.0,10.143,158.5,37547.869,44116.0,1429369.0,0.0063,8.0,11890.0,69.91,26459.0,49284.0,452633.0,290.0,340.0
1.724,66340.0,3000.0,105.599,15.682,695.415,16.984,4.037,18004139.0,0.368,1.743,0.11,989.794,0.251,0.01,7.171,597.0,16.6,116.88,69.58,0.9,44494152.0,436762.0,7.37,47.29,37679387.0,26487013.0,9.571,170.7,37557.798,41972.0,1429747.0,0.0059,14.0,11195.0,69.91,26473.0,65627.0,426181.0,273.0,340.0
1.79,66876.0,3059.0,105.599,15.446,695.862,16.984,4.037,18390976.0,0.447,1.757,0.108,991.584,0.263,0.01,6.8039999999999985,588.0,16.6,118.02,69.7,0.93,44927530.0,433378.0,7.37,48.31,37747547.0,26533495.0,10.0,183.9,37567.781,41248.0,1430127.0,0.0054,17.0,10770.0,60.65,26490.0,68160.0,409989.0,259.0,378.0
1.226,66592.0,3109.0,105.599,15.0,695.967,16.984,4.037,18660169.0,0.105,1.749,0.108,992.81,0.244,0.01,6.62,571.0,16.6,118.81,69.79,0.96,45229363.0,301833.0,7.37,49.02,37794221.0,26566085.0,9.286,183.7,37575.924,41106.0,1430437.0,0.0054,4.0,10531.0,60.65,26494.0,46674.0,400910.0,252.0,380.0
0.106,66490.0,3151.0,105.599,14.028,696.1510000000002,16.984,4.037,18861951.0,0.184,1.747,0.107,992.916,0.24,0.01,6.62,534.0,16.6,119.41,69.85,0.99,45455223.0,225860.0,7.37,49.55,37798244.0,26590121.0,9.143,180.5,37583.883,40576.0,1430740.0,0.0055,7.0,10302.0,60.65,26501.0,4023.0,392176.0,252.0,310.0
2.87,64776.0,3166.0,105.599,13.634,696.2560000000002,16.984,4.037,19245589.0,0.105,1.702,0.103,995.786,0.244,0.01,6.567,519.0,16.6,120.53,69.96,1.02,45881996.0,426773.0,7.37,50.56,37907486.0,26633241.0,9.286,168.6,37600.643,39064.0,1431378.0,0.0059,4.0,10009.0,60.65,26505.0,109242.0,381038.0,250.0,303.0
1.056,54746.0,3212.0,105.599,14.106,696.3610000000001,16.984,4.037,19545437.0,0.105,1.4380000000000002,0.102,996.842,0.218,0.01,6.541,537.0,16.6,121.41,70.06,1.04,46219171.0,337175.0,7.37,51.34,37947701.0,26670522.0,8.286,144.0,37608.865,38974.0,1431691.0,0.0069,4.0,9716.0,60.65,26509.0,40215.0,369853.0,249.0,638.0
1.23,54397.0,3269.0,105.599,13.66,696.466,16.984,4.037,19892104.0,0.105,1.429,0.1,998.073,0.203,0.01,6.515,520.0,16.6,122.43,70.16,1.08,46605087.0,385916.0,7.37,52.25,37994540.0,26709714.0,7.713999999999999,134.1,37622.446,38189.0,1432208.0,0.0075,4.0,9561.0,60.65,26513.0,46839.0,363957.0,248.0,313.0
1.577,53597.0,3335.0,105.599,13.739,696.834,16.984,4.037,20231531.0,0.368,1.408,0.099,999.649,0.203,0.01,6.357,523.0,16.6,123.43,70.27,1.11,46986383.0,381296.0,7.37,53.15,38054565.0,26751517.0,7.713999999999999,131.2,37632.901,37786.0,1432606.0,0.0076,14.0,9353.0,60.65,26527.0,60025.0,356033.0,242.0,517.0
1.49,51961.0,3408.0,105.599,13.292,697.175,16.984,4.037,20545648.0,0.341,1.365,0.098,1001.139,0.188,0.01,6.147,506.0,16.6,124.36,70.38,1.15,47342891.0,356508.0,7.37,53.97,38111273.0,26793835.0,7.143,118.4,37648.505,37191.0,1433200.0,0.0084,13.0,9064.0,60.65,26540.0,56708.0,345052.0,234.0,398.0
0.947,50442.0,3483.0,105.599,12.898,697.306,16.984,4.037,20763318.0,0.131,1.325,0.097,1002.086,0.191,0.01,6.068,491.0,16.6,125.02,70.46,1.19,47591060.0,248169.0,7.37,54.54,38147318.0,26824259.0,7.286,114.3,37657.042,36882.0,1433525.0,0.0087,5.0,8863.0,60.65,26545.0,36045.0,337385.0,231.0,594.0
0.108,50453.0,3611.0,105.599,11.874,697.4110000000002,16.984,4.037,20937558.0,0.105,1.325,0.097,1002.193,0.18,0.01,5.989,452.0,16.6,125.54,70.53,1.22,47788742.0,197682.0,7.37,55.0,38151412.0,26847573.0,6.857,115.7,37664.056,36779.0,1433792.0,0.0086,4.0,8757.0,60.65,26549.0,4094.0,333360.0,228.0,325.0
3.045,51409.0,3907.0,105.599,11.979,697.543,16.984,4.037,21286174.0,0.131,1.35,0.096,1005.239,0.184,0.01,5.91,456.0,16.6,126.56,70.63,1.26,48179266.0,390524.0,7.37,55.92,38267346.0,26889185.0,7.0,103.2,37692.269,36563.0,1434866.0,0.0097,5.0,8621.0,60.65,26554.0,115934.0,328181.0,225.0,267.0
1.021,51215.0,4327.0,105.599,12.504,697.727,16.984,4.037,21527475.0,0.184,1.345,0.096,1006.26,0.195,0.01,5.989,476.0,16.6,127.29,70.73,1.28,48457388.0,278122.0,7.37,56.55,38306209.0,26925586.0,7.4289999999999985,96.6,37706.375,36438.0,1435403.0,0.0104,7.0,8399.0,60.65,26561.0,38863.0,319745.0,228.0,1074.0
1.18,50939.0,4724.0,105.599,12.031,697.9889999999998,16.984,4.037,21764031.0,0.263,1.338,0.095,1007.439,0.218,0.01,5.727,458.0,16.6,128.02,70.83,1.31,48732818.0,275430.0,7.37,57.17,38351116.0,26964063.0,8.286,89.3,37727.285,36336.0,1436199.0,0.0112,10.0,7985.0,60.65,26571.0,44907.0,303962.0,218.0,537.0
1.53,50686.0,5060.0,105.599,11.925999999999998,698.1469999999998,16.984,4.037,21994323.0,0.158,1.331,0.094,1008.97,0.188,0.01,5.752999999999999,454.0,16.6,128.72,70.93,1.33,49002147.0,269329.0,7.37,57.78,38409370.0,27002764.0,7.143,78.8,37751.242,35892.0,1437111.0,0.0127,6.0,7565.0,60.65,26577.0,58254.0,287966.0,219.0,796.0
1.51,50799.0,5368.0,105.599,11.742,698.567,16.984,4.037,22214424.0,0.42,1.334,0.094,1010.48,0.199,0.01,5.438,447.0,16.6,129.41,71.04,1.34,49263056.0,260909.0,7.37,58.35,38466868.0,27043264.0,7.5710000000000015,73.8,37775.147,35633.0,1438021.0,0.0136,16.0,7206.0,60.65,26593.0,57498.0,274309.0,207.0,912.0
1.635,54543.0,5747.0,105.599,11.663,698.725,16.984,4.037,22356649.0,0.158,1.433,0.091,1012.115,0.203,0.02,5.28,444.0,16.6,129.84,71.1,1.36,49428908.0,165852.0,7.37,58.73,38529118.0,27066512.0,7.713999999999999,77.4,37786.6,34608.0,1438457.0,0.0129,6.0,6897.0,60.65,26599.0,62250.0,262550.0,201.0,910.0
1.28,60921.0,5989.0,105.599,11.007,698.7769999999998,16.984,4.037,22470898.0,0.053,1.6,0.08900000000000001,1013.396,0.195,0.02,5.227,419.0,16.6,130.19,71.15,1.38,49562013.0,133105.0,7.37,59.03,38577856.0,27085126.0,7.4289999999999985,84.9,37796.057,33936.0,1438817.0,0.0118,2.0,6655.0,60.65,26601.0,48738.0,253324.0,199.0,436.0
1.044,50035.0,6224.0,105.599,11.296,698.804,16.984,4.037,22551329.0,0.026,1.314,0.078,1014.439,0.18,0.02,5.227,430.0,16.6,130.44,71.18,1.4,49654801.0,92788.0,7.37,59.24,38617593.0,27097248.0,6.857,84.1,37801.705,29723.0,1439032.0,0.0119,1.0,5537.0,60.65,26602.0,39737.0,210791.0,199.0,360.0
0.911,49440.0,6553.0,105.599,11.243,698.961,16.984,4.037,22815724.0,0.158,1.2990000000000002,0.081,1015.351,0.17600000000000002,0.02,5.149,428.0,16.6,131.25,71.3,1.47,49963478.0,308677.0,7.37,59.93,38652288.0,27141201.0,6.714,58.9,37860.626,30802.0,1441275.0,0.017,6.0,5652.0,56.94,26608.0,34695.0,215156.0,196.0,215.0
1.612,51789.0,6889.0,105.599,12.478,699.25,16.984,4.037,22953748.0,0.289,1.36,0.077,1016.962,0.18,0.02,5.306,475.0,16.6,131.69,71.37,1.48,50130493.0,167015.0,7.37,60.3,38713636.0,27169856.0,6.857,59.9,37886.369,29399.0,1442255.0,0.0167,11.0,5245.0,56.94,26619.0,61348.0,199668.0,202.0,2243.0
1.425,51215.0,7269.0,105.599,12.609000000000002,699.7489999999998,16.984,4.037,23108608.0,0.499,1.345,0.076,1018.387,0.229,0.02,5.254,480.0,16.6,132.18,71.46,1.49,50319838.0,189345.0,7.37,60.7,38767873.0,27203961.0,8.714,53.8,37926.376,28742.0,1443778.0,0.0186,19.0,4945.0,56.94,26638.0,54237.0,188242.0,200.0,980.0
1.787,52719.0,7743.0,105.599,12.819,700.196,16.984,4.037,23250700.0,0.447,1.385,0.073,1020.174,0.233,0.02,5.306,488.0,16.6,132.64,71.55,1.49,50495066.0,175228.0,7.37,61.08,38835904.0,27236623.0,8.857000000000003,50.5,37967.146,27623.0,1445330.0,0.0198,17.0,4623.0,60.65,26655.0,68031.0,176001.0,202.0,1523.0
1.382,51341.0,8327.0,105.599,13.528,700.432,16.984,4.037,23352514.0,0.236,1.349,0.07200000000000001,1021.556,0.244,0.02,5.332999999999998,515.0,16.6,132.97,71.61,1.48,50619533.0,124467.0,7.37,61.34,38888507.0,27258692.0,9.286,48.2,37982.513,27454.0,1445915.0,0.0208,9.0,4468.0,60.65,26664.0,52603.0,170089.0,203.0,1552.0
0.129,45080.0,8654.0,105.599,12.136,700.59,16.984,4.037,23433384.0,0.158,1.1840000000000002,0.071,1021.685,0.259,0.02,5.4110000000000005,462.0,16.6,133.23,71.65,1.49,50716769.0,97236.0,7.37,61.56,38893417.0,27274731.0,9.857,41.1,37997.801,27086.0,1446497.0,0.0243,6.0,4333.0,60.65,26670.0,4910.0,164965.0,206.0,585.0
3.442,58120.0,8897.0,105.599,12.951,700.826,16.984,4.037,23591114.0,0.236,1.527,0.08,1025.127,0.289,0.02,5.306,493.0,16.6,133.73,71.74,1.49,50909493.0,192724.0,7.37,61.97,39024434.0,27309482.0,11.0,38.1,38082.098,30319.0,1449706.0,0.0262,9.0,4708.0,60.65,26679.0,131017.0,179242.0,202.0,582.0
1.198,59680.0,9358.0,105.599,13.45,700.9580000000002,16.984,4.037,23701348.0,0.131,1.568,0.073,1026.325,0.285,0.02,5.438,512.0,16.6,134.09,71.81,1.47,51046261.0,136768.0,7.37,62.26,39070051.0,27335555.0,10.857,42.8,38117.141,27765.0,1451040.0,0.0234,5.0,4063.0,60.65,26684.0,45617.0,154683.0,207.0,3209.0
1.4480000000000002,58793.0,9800.0,105.599,13.922,701.0889999999998,16.984,4.037,23810554.0,0.131,1.544,0.073,1027.773,0.263,0.03,5.752999999999999,530.0,16.6,134.45,71.88,1.47,51183806.0,137545.0,7.37,62.55,39125185.0,27363452.0,10.0,38.3,38168.628,27657.0,1453000.0,0.0261,5.0,3953.0,60.65,26689.0,55134.0,150473.0,219.0,1334.0
1.943,61612.0,10217.0,105.599,15.0,701.194,16.984,4.037,23930263.0,0.105,1.618,0.07200000000000001,1029.716,0.206,0.03,6.121,571.0,16.6,134.85,71.96,1.45,51335561.0,151755.0,7.37,62.86,39199157.0,27395081.0,7.857,38.0,38224.869,27303.0,1455141.0,0.0263,4.0,3812.0,60.65,26693.0,73972.0,145103.0,233.0,1960.0
1.895,62198.0,10757.0,105.599,15.315,701.352,16.984,4.037,24042983.0,0.158,1.634,0.07200000000000001,1031.611,0.165,0.03,6.172999999999999,583.0,16.6,135.24,72.05,1.44,51482787.0,147226.0,7.37,63.16,39271289.0,27429047.0,6.2860000000000005,35.9,38285.734,27489.0,1457458.0,0.0279,6.0,3707.0,60.65,26699.0,72132.0,141103.0,235.0,2141.0
1.4340000000000002,62481.0,11303.0,105.599,15.761,701.431,16.984,4.037,24133117.0,0.079,1.641,0.07200000000000001,1033.045,0.14300000000000002,0.03,6.199,600.0,16.6,135.54,72.11,1.42,51596106.0,113319.0,7.37,63.39,39325874.0,27451686.0,5.4289999999999985,35.2,38308.536,27571.0,1458326.0,0.0284,3.0,3665.0,60.65,26702.0,54585.0,139510.0,236.0,2317.0
0.125,62462.0,11667.0,105.599,14.684,701.404,16.984,4.037,24209861.0,-0.026,1.641,0.073,1033.171,0.116,0.03,6.331,559.0,16.6,135.79,72.16,1.42,51691368.0,95262.0,7.37,63.6,39330648.0,27469840.0,4.4289999999999985,34.8,38328.08,27873.0,1459070.0,0.0288,-1.0,3657.0,60.65,26701.0,4774.0,139228.0,241.0,868.0
3.216,61233.0,11903.0,105.599,15.682,701.5089999999999,16.984,4.037,24345980.0,0.105,1.609,0.073,1036.386,0.098,0.03,6.856,597.0,16.6,136.24,72.25,1.41,51861960.0,170592.0,7.37,63.95,39453066.0,27504077.0,3.714,30.8,38447.498,27799.0,1463616.0,0.0325,4.0,3574.0,60.65,26705.0,122418.0,136067.0,261.0,744.0
1.745,64204.0,12311.0,105.599,18.047,701.903,16.984,4.037,24453961.0,0.394,1.6869999999999998,0.07400000000000001,1038.131,0.135,0.03,7.198,687.0,16.6,136.6,72.33,1.39,51999284.0,137324.0,7.37,64.24,39519480.0,27533012.0,5.143,31.1,38496.41,28208.0,1465478.0,0.0321,15.0,3576.0,60.65,26720.0,66414.0,136146.0,274.0,4546.0
1.523,64608.0,12778.0,105.599,18.546,703.007,16.984,4.037,24548422.0,1.103,1.6969999999999998,0.075,1039.654,0.274,0.03,7.565,706.0,16.6,136.92,72.4,1.38,52123743.0,124459.0,7.37,64.49,39577444.0,27562543.0,10.429,30.5,38558.3,28442.0,1467834.0,0.0328,42.0,3527.0,60.65,26762.0,57964.0,134277.0,288.0,1862.0
2.002,64931.0,13317.0,105.599,19.518,703.585,16.984,4.037,24647965.0,0.578,1.706,0.077,1041.656,0.341,0.03,7.46,743.0,16.6,137.28,72.5,1.36,52260265.0,136522.0,7.37,64.75,39653674.0,27598983.0,13.0,29.0,38636.292,29129.0,1470803.0,0.0345,22.0,3470.0,60.65,26784.0,76230.0,132101.0,284.0,2356.0
2.037,65706.0,13738.0,105.599,20.542,703.742,16.984,4.037,24738033.0,0.158,1.726,0.077,1043.693,0.341,0.04,7.959,782.0,16.6,137.61,72.59,1.35,52386486.0,126221.0,7.37,64.98,39731231.0,27634715.0,13.0,28.1,38715.046,29381.0,1473801.0,0.0355,6.0,3391.0,60.65,26790.0,77557.0,129100.0,303.0,2969.0
2.086,69253.0,14277.0,105.599,21.068,703.7689999999999,16.984,4.037,24811127.0,0.026,1.819,0.078,1045.779,0.334,0.04,7.8279999999999985,802.0,16.6,137.87,72.66,1.34,52484976.0,98490.0,7.37,65.18,39810642.0,27659572.0,12.714,29.3,38742.707,29698.0,1474854.0,0.0341,1.0,3336.0,60.65,26791.0,79411.0,126981.0,298.0,2998.0
1.6969999999999998,77799.0,14568.0,105.599,20.306,703.821,16.984,4.037,24868051.0,0.053,2.044,0.078,1047.476,0.345,0.04,8.038,773.0,16.6,138.07,72.7,1.33,52559875.0,74899.0,7.37,65.33,39875242.0,27677256.0,13.143,32.1,38773.074,29631.0,1476010.0,0.0311,2.0,3259.0,60.65,26793.0,64600.0,124072.0,306.0,1053.0
1.506,68500.0,14810.0,105.599,22.197,704.3989999999999,16.984,4.037,24963311.0,0.578,1.7990000000000002,0.077,1048.982,0.413,0.04,9.063,845.0,16.6,138.4,72.79,1.32,52686659.0,126784.0,7.37,65.58,39932569.0,27708538.0,15.714,26.9,38915.661,29209.0,1481438.0,0.0372,22.0,3095.0,60.65,26815.0,57327.0,117814.0,345.0,1156.0
1.9,69345.0,15240.0,105.599,25.218000000000004,705.2919999999998,16.984,4.037,25047929.0,0.893,1.822,0.078,1050.882,0.484,0.04,9.247,960.0,16.6,138.71,72.87,1.31,52803195.0,116536.0,7.37,65.8,40004893.0,27740026.0,18.429,26.7,38974.03,29573.0,1483660.0,0.0375,34.0,3017.0,60.65,26849.0,72324.0,114844.0,352.0,5428.0
1.634,69951.0,15678.0,105.599,26.032,707.1310000000002,16.984,4.037,25117505.0,1.839,1.838,0.08,1052.516,0.589,0.04,9.641,991.0,16.6,138.98,72.96,1.3,52908003.0,104808.0,7.37,65.98,40067104.0,27774820.0,22.429,25.3,39066.943,30325.0,1487197.0,0.0395,70.0,2943.0,64.35,26919.0,62211.0,112037.0,367.0,2222.0
2.193,70988.0,16171.0,105.599,27.609,707.3939999999999,16.984,4.037,25199542.0,0.263,1.865,0.081,1054.7089999999996,0.544,0.04,10.192,1051.0,16.6,139.3,73.07,1.29,53030236.0,122233.0,7.37,66.2,40150588.0,27814523.0,20.714,25.1,39156.783,30791.0,1490617.0,0.0399,10.0,2889.0,69.91,26929.0,83484.0,109996.0,388.0,3537.0
2.231,72043.0,16665.0,105.599,28.686,707.84,16.984,4.037,25274560.0,0.447,1.892,0.08199999999999999,1056.941,0.585,0.04,10.376,1092.0,16.6,139.61,73.17,1.28,53144713.0,114477.0,7.37,66.39,40235533.0,27853488.0,22.286,24.5,39256.079,31253.0,1494397.0,0.0408,17.0,2845.0,69.91,26946.0,84945.0,108318.0,395.0,3420.0
2.354,73501.0,17248.0,105.599,29.999,708.0239999999999,16.984,4.037,25327519.0,0.184,1.931,0.08199999999999999,1059.295,0.608,0.05,10.56,1142.0,16.6,139.81,73.23,1.27,53222030.0,77317.0,7.37,66.53,40325147.0,27877263.0,23.143,24.5,39294.484,31099.0,1495859.0,0.0408,7.0,2766.0,69.91,26953.0,89614.0,105293.0,402.0,3780.0
2.119,75794.0,17735.0,105.599,26.558000000000003,708.05,16.984,4.037,25372546.0,0.026,1.991,0.08199999999999999,1061.414,0.604,0.05,10.455,1011.0,16.6,139.98,73.28,1.26,53285635.0,63605.0,7.37,66.65,40405800.0,27895354.0,23.0,24.9,39331.891,31157.0,1497283.0,0.0401,1.0,2724.0,69.91,26954.0,80653.0,103680.0,398.0,1462.0
1.849,77660.0,18049.0,105.599,29.316,708.523,16.984,4.037,25456903.0,0.473,2.04,0.087,1063.263,0.589,0.05,11.348,1116.0,16.6,140.32,73.4,1.26,53415585.0,129950.0,7.37,66.87,40476190.0,27940633.0,22.429,23.9,39512.463,33156.0,1504157.0,0.0418,18.0,2735.0,69.91,26972.0,70390.0,104132.0,432.0,1424.0
1.666,76391.0,18469.0,105.599,33.887,708.97,16.984,4.037,25509289.0,0.447,2.007,0.086,1064.929,0.525,0.05,11.874,1290.0,16.6,140.53,73.47,1.24,53497694.0,82109.0,7.37,67.01,40539628.0,27969936.0,20.0,22.8,39589.56200000001,32844.0,1507092.0,0.0438,17.0,2606.0,69.91,26989.0,63438.0,99214.0,452.0,6874.0
1.734,76933.0,19224.0,105.599,35.515,709.784,16.984,4.037,25571895.0,0.8140000000000001,2.021,0.086,1066.663,0.379,0.05,12.215,1352.0,16.6,140.79,73.56,1.23,53595397.0,97703.0,7.37,67.17,40605632.0,28004278.0,14.429,22.6,39693.429,32780.0,1511046.0,0.0443,31.0,2580.0,69.91,27020.0,66004.0,98199.0,465.0,2935.0
2.3,77516.0,20306.0,105.599,35.726,710.441,16.984,4.037,25626432.0,0.657,2.036,0.086,1068.963,0.435,0.05,12.425,1360.0,16.6,141.04,73.66,1.22,53689261.0,93864.0,7.37,67.32,40693199.0,28042523.0,16.570999999999998,22.2,39798.399,32571.0,1515042.0,0.045,25.0,2473.0,71.76,27045.0,87567.0,94146.0,473.0,3954.0
2.322,78009.0,21966.0,105.599,37.197,710.8610000000001,16.984,4.037,25687776.0,0.42,2.049,0.08800000000000001,1071.285,0.4320000000000001,0.06,12.845,1416.0,16.6,141.32,73.79,1.21,53798665.0,109404.0,7.37,67.48,40781599.0,28088923.0,16.429000000000002,22.0,39908.886,33634.0,1519248.0,0.0455,16.0,2454.0,71.76,27061.0,88400.0,93422.0,489.0,3996.0
2.33,77880.0,23691.0,105.599,36.829,711.071,16.984,4.037,25732276.0,0.21,2.046,0.091,1073.616,0.435,0.06,12.898,1402.0,16.6,141.53,73.87,1.2,53876362.0,77697.0,7.37,67.6,40870304.0,28120395.0,16.570999999999998,21.8,39952.072,34733.0,1520892.0,0.0459,8.0,2456.0,71.76,27069.0,88705.0,93476.0,491.0,4206.0
2.079,77664.0,24910.0,105.599,35.699,711.15,16.984,4.037,25767831.0,0.079,2.04,0.093,1075.695,0.443,0.07,13.161,1359.0,16.6,141.68,73.93,1.19,53935115.0,58753.0,7.37,67.69,40949451.0,28142374.0,16.857,21.5,39997.596,35289.0,1522625.0,0.0466,3.0,2437.0,71.76,27072.0,79147.0,92783.0,501.0,1644.0
1.941,78162.0,25692.0,105.599,36.803,711.176,16.984,4.037,25788420.0,0.026,2.053,0.081,1077.635,0.379,0.07,13.817,1401.0,16.6,141.77,73.96,1.19,53970557.0,35442.0,7.37,67.74,41023323.0,28156445.0,14.429,28.0,40024.994,30830.0,1523668.0,0.0357,1.0,2083.0,71.76,27073.0,73872.0,79282.0,526.0,1733.0
1.621,77916.0,26318.0,105.599,41.163,712.4639999999998,16.984,4.037,25854390.0,1.287,2.047,0.087,1079.256,0.499,0.07,14.894,1567.0,16.6,142.07,74.09,1.23,54083751.0,113194.0,7.37,67.92,41085040.0,28203043.0,19.0,20.6,40285.607,33301.0,1533589.0,0.0486,49.0,2199.0,68.98,27122.0,61717.0,83722.0,567.0,1043.0
1.736,77926.0,27918.0,105.599,45.682,713.567,16.984,4.037,25901605.0,1.103,2.047,0.08800000000000001,1080.992,0.54,0.07,15.709,1739.0,16.6,142.29,74.18,1.21,54168372.0,84621.0,7.37,68.04,41151117.0,28238849.0,20.571,20.8,40382.934,33510.0,1537294.0,0.0481,42.0,2150.0,68.98,27164.0,66077.0,81854.0,598.0,9921.0
2.028,76443.0,29773.0,105.599,46.995,714.25,16.984,4.037,25955354.0,0.6829999999999999,2.008,0.08900000000000001,1083.02,0.544,0.08,15.682,1789.0,16.6,142.55,74.29,1.2,54265600.0,97228.0,7.37,68.18,41228302.0,28280473.0,20.714,20.2,40494.865,33993.0,1541555.0,0.0495,26.0,2163.0,66.2,27190.0,77185.0,82334.0,597.0,3705.0
2.532,77586.0,31671.0,105.599,47.914,715.301,16.984,4.037,26009820.0,1.051,2.0380000000000003,0.08800000000000001,1085.552,0.634,0.08,16.182000000000002,1824.0,16.6,142.81,74.4,1.19,54363643.0,98043.0,7.37,68.32,41324700.0,28322152.0,24.143,20.2,40615.675,33318.0,1546154.0,0.0495,40.0,2120.0,66.2,27230.0,96398.0,80711.0,616.0,4261.0
2.567,78872.0,33504.0,105.599,48.466,715.432,16.984,4.037,26050898.0,0.131,2.072,0.086,1088.119,0.623,0.09,16.444000000000006,1845.0,16.6,142.99,74.47,1.18,54432684.0,69041.0,7.37,68.43,41422407.0,28348282.0,23.714,21.1,40639.659,32555.0,1547067.0,0.0474,5.0,2088.0,66.2,27235.0,97707.0,79475.0,626.0,4599.0
2.389,80556.0,34915.0,105.599,46.522,715.747,16.984,4.037,26084908.0,0.315,2.116,0.084,1090.507,0.657,0.09,16.602,1771.0,16.6,143.13,74.52,1.18,54487220.0,54536.0,7.37,68.52,41513340.0,28367397.0,25.0,20.7,40712.529,32146.0,1549841.0,0.0483,12.0,2072.0,66.2,27247.0,90933.0,78872.0,632.0,913.0
2.102,81434.0,35787.0,105.599,50.095,716.85,16.984,4.037,26144405.0,1.103,2.139,0.097,1092.609,0.8109999999999999,0.09,17.625999999999994,1907.0,16.6,143.41,74.64,1.17,54593908.0,106688.0,7.37,68.68,41593358.0,28413716.0,30.857,16.1,40956.514,36753.0,1559129.0,0.0622,42.0,2339.0,66.2,27289.0,80018.0,89050.0,671.0,2774.0
1.983,83403.0,36987.0,105.599,52.853,717.533,16.984,4.037,26184043.0,0.6829999999999999,2.191,0.091,1094.593,0.7240000000000001,0.1,18.047,2012.0,16.6,143.61,74.73,1.14,54667431.0,73523.0,7.37,68.78,41668860.0,28446401.0,27.571,19.8,41061.957,34765.0,1563143.0,0.0506,26.0,2190.0,69.91,27315.0,75502.0,83383.0,687.0,9288.0
2.197,85914.0,38260.0,105.599,54.403,718.61,16.984,4.037,26230177.0,1.077,2.257,0.092,1096.79,0.721,0.1,18.126,2071.0,16.6,143.83,74.82,1.13,54751628.0,84197.0,7.37,68.9,41752512.0,28483191.0,27.429,19.9,41177.907,34906.0,1567557.0,0.0503,41.0,2189.0,69.91,27356.0,83652.0,83322.0,690.0,4014.0
2.862,90454.0,40076.0,105.599,54.928,719.1619999999998,16.984,4.037,26283747.0,0.552,2.376,0.091,1099.653,0.7020000000000001,0.11,18.467,2091.0,16.6,144.08,74.93,1.12,54847057.0,95429.0,7.37,69.04,41861477.0,28523234.0,26.714,20.6,41300.609,34680.0,1572228.0,0.0484,21.0,2182.0,69.91,27377.0,108965.0,83065.0,703.0,4414.0
2.945,92696.0,84748.0,105.599,55.848,720.318,16.984,4.037,26342632.0,1.156,2.435,0.096,1102.597,0.7170000000000001,0.22,18.703,2126.0,16.6,144.49,75.07,1.11,55005624.0,158567.0,7.37,69.2,41973569.0,28578244.0,27.286,20.8,41434.764,36585.0,1577335.0,0.0481,44.0,2409.0,69.91,27421.0,112092.0,91712.0,712.0,4671.0
3.017,95144.0,86435.0,105.599,55.664,720.659,16.984,4.037,26381800.0,0.341,2.499,0.096,1105.614,0.747,0.23,18.493,2119.0,16.6,144.67,75.14,1.1,55071161.0,65537.0,7.37,69.3,42088413.0,28602926.0,28.429,20.7,41483.25700000001,36378.0,1579181.0,0.0482,13.0,2396.0,68.06,27434.0,114844.0,91211.0,704.0,5107.0
2.69,96781.0,87587.0,105.599,54.14,720.948,16.984,4.037,26414669.0,0.289,2.542,0.096,1108.304,0.743,0.23,18.52,2061.0,16.6,144.81,75.19,1.09,55124446.0,53285.0,7.37,69.39,42190807.0,28622190.0,28.286,21.7,41531.118,36399.0,1581003.0,0.046,11.0,2391.0,68.06,27445.0,102394.0,91032.0,705.0,1846.0
