aged_70_older,PrivateGatheringRestrictions,B.1.427/B.1.429,new_tests_smoothed_per_thousand,ClosPubAnyPartial,weekly_icu_admissions,new_tests_per_thousand,people_vaccinated,total_vaccinations_per_hundred,WorkplaceClosures,BanOnAllEvents,StayHomeRiskG,AT.1,EntertainmentVenues,HotelsOtherAccommodationPartial,OutdoorOver500,ClosDaycare,B.1.525,AdaptationOfWorkplacePartial,new_deaths_smoothed_per_million,new_vaccinations,B.1.1.7+E484K,RestaurantsCafesPartial,IndoorOver50,SocialCircle,B.1.640,hosp_patients_per_million,cardiovasc_death_rate,C.1.2,StayHomeGen,C.37,P.3,B.1.617.2,B.1.351,diabetes_prevalence,people_fully_vaccinated,population_density,B.1.617.3,MassGatherAllPartial,new_deaths,StayHomeOrderPartial,StayHomeRiskGPartial,total_boosters_per_hundred,new_tests,ClosSec,AY.4.2,OutdoorOver100,HotelsOtherAccommodation,weekly_hosp_admissions_per_million,people_vaccinated_per_hundred,stringency_index,IndoorOver1000,UNK,MasksVoluntaryAllSpaces,GymsSportsCentresPartial,icu_patients,gdp_per_capita,IndoorOver500,MasksMandatoryAllSpacesPartial,new_cases,life_expectancy,AdaptationOfWorkplace,ClosHigh,GymsSportsCentres,RestaurantsCafes,Teleworking,MassGather50,total_deaths,RegionalStayHomeOrder,new_vaccinations_smoothed,MasksMandatoryClosedSpacesPartial,total_vaccinations,people_fully_vaccinated_per_hundred,P.1,MassGather50Partial,total_boosters,IndoorOver100,MasksVoluntaryAllSpacesPartial,B.1.617.1,total_tests,MasksMandatoryClosedSpaces,new_deaths_per_million,total_cases_per_million,new_vaccinations_smoothed_per_million,B.1.617,RegionalStayHomeOrderPartial,hosp_patients,PlaceOfWorship,QuarantineForInternationalTravellersPartial,PlaceOfWorshipPartial,B.1.526,SocialCirclePartial,OutdoorOver50,female_smokers,ClosPrimPartial,weekly_hosp_admissions,total_tests_per_thousand,weekly_icu_admissions_per_million,B.1.620,ClosPrim,NonEssentialShopsPartial,handwashing_facilities,BanOnAllEventsPartial,EntertainmentVenuesPartial,male_smokers,aged_65_older,total_cases,new_tests_smoothed,QuarantineForInternationalTravellers,MasksVoluntaryClosedSpaces,B.1.621,MasksVoluntaryClosedSpacesPartial,Other,SGTF,median_age,MasksMandatoryAllSpaces,NonEssentialShops,human_development_index,ClosSecPartial,B.1.1.529,ClosureOfPublicTransport,positive_rate,ClosureOfPublicTransportPartial,new_people_vaccinated_smoothed_per_hundred,hospital_beds_per_thousand,ClosHighPartial,B.1.1.7,B.1.616,ClosPubAny,tests_per_case,total_deaths_per_million,icu_patients_per_million,TeleworkingPartial,new_people_vaccinated_smoothed,WorkplaceClosuresPartial,new_deaths_smoothed,MassGatherAll,population,OutdoorOver1000,reproduction_rate,StayHomeGenPartial,PrivateGatheringRestrictionsPartial,extreme_poverty,ClosDaycarePartial,StayHomeOrder
2.661,0.0,0.0,0.62,0.0,0.0,0.695,0.0,30.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.339,406025.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,14109916.0,351.873,0.0,0.0,85.0,0.0,0.0,0.0,77169.0,0.0,0.0,0.0,0.0,0.0,0.0,74.54,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,14098.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,33533.0,0.0,382696.0,0.0,34112320.0,12.71,0.0,0.0,0.0,0.0,0.0,0.0,17803508.0,0.0,0.765,18046.022,3446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,160.324,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,2003955.0,68844.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.2508,0.0,0.234,1.0,0.0,0.0,0.0,0.0,4.0,301.971,0.0,0.0,259927.0,0.0,148.714,0.0,111046910.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.628,0.0,0.0,0.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,351.873,0.0,0.0,147.0,0.0,0.0,0.0,84005.0,0.0,0.0,0.0,0.0,0.0,0.0,74.54,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,16529.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,33680.0,0.0,384864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17887513.0,0.0,1.324,18194.869,3466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,161.081,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,2020484.0,69693.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.2486,0.0,0.234,1.0,0.0,0.0,0.0,0.0,4.0,303.295,0.0,0.0,259927.0,0.0,136.0,0.0,111046910.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.639,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,351.873,0.0,0.0,193.0,0.0,0.0,0.0,81081.0,0.0,0.0,0.0,0.0,0.0,0.0,74.54,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,20084.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,33873.0,0.0,387032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17968594.0,0.0,1.738,18375.73,3485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,161.811,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,2040568.0,70928.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.25,0.0,0.234,1.0,0.0,0.0,0.0,0.0,4.0,305.033,0.0,0.0,259927.0,0.0,147.429,0.0,111046910.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.654,0.0,0.0,0.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,351.873,0.0,0.0,189.0,0.0,0.0,0.0,84263.0,0.0,0.0,0.0,0.0,0.0,0.0,74.54,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,20516.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,34062.0,0.0,389200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18052857.0,0.0,1.702,18560.48,3505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,162.57,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,2061084.0,72640.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.2466,0.0,0.234,1.0,0.0,0.0,0.0,0.0,4.1,306.735,0.0,0.0,259927.0,0.0,150.571,0.0,111046910.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.664,0.0,0.0,0.579,0.0,32.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,15033354.0,351.873,0.0,0.0,172.0,0.0,0.0,0.0,64241.0,0.0,0.0,0.0,0.0,0.0,0.0,74.54,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,19900.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,34234.0,0.0,391367.0,0.0,35838964.0,13.54,0.0,0.0,0.0,0.0,0.0,0.0,18117098.0,0.0,1.549,18739.684,3524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,163.148,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,2080984.0,73731.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.246,0.0,0.234,1.0,0.0,0.0,0.0,0.0,4.1,308.284,0.0,0.0,259927.0,0.0,160.714,0.0,111046910.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.674,0.0,0.0,0.581,0.0,32.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.295,156849.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,15121776.0,351.873,0.0,0.0,103.0,0.0,0.0,0.0,64466.0,0.0,0.0,0.0,0.0,0.0,0.0,74.54,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,22347.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,34337.0,0.0,370424.0,0.0,35995813.0,13.62,0.0,0.0,0.0,0.0,0.0,0.0,18181564.0,0.0,0.928,18940.923,3336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,163.729,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,2103331.0,74895.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.2425,0.0,0.234,1.0,0.0,0.0,0.0,0.0,4.1,309.212,0.0,0.0,259927.0,0.0,143.857,0.0,111046910.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.692,0.0,0.0,0.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,351.873,0.0,0.0,161.0,0.0,0.0,0.0,82396.0,0.0,0.0,0.0,0.0,0.0,0.0,74.54,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,17977.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,34498.0,0.0,411410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18263960.0,0.0,1.45,19102.81,3705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,164.471,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,2121308.0,76803.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.2445,0.0,0.234,1.0,0.0,0.0,0.0,0.0,4.1,310.662,0.0,0.0,259927.0,0.0,150.0,0.0,111046910.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.703,0.0,0.0,0.772,0.0,33.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,15837799.0,351.873,0.0,0.0,174.0,0.0,0.0,0.0,85772.0,0.0,0.0,0.0,0.0,0.0,0.0,74.54,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,12697.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,34672.0,0.0,437742.0,0.0,37176513.0,14.26,0.0,0.0,0.0,0.0,0.0,0.0,18349732.0,0.0,1.567,19217.149,3942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,165.243,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,2134005.0,78032.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.2381,0.0,0.234,1.0,0.0,0.0,0.0,0.0,4.2,312.228,0.0,0.0,259927.0,0.0,162.714,0.0,111046910.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.701,0.0,0.0,0.742,25195827.0,33.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.355,551601.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,16138934.0,351.873,0.0,0.0,61.0,0.0,0.0,0.0,82358.0,0.0,0.0,0.0,0.0,0.0,22.69,74.54,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,27887.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,34733.0,0.0,454876.0,0.0,37728114.0,14.53,0.0,0.0,0.0,0.0,0.0,0.0,18432090.0,0.0,0.549,19468.277,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,165.985,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,2161892.0,77797.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.2597,0.0,0.234,1.0,0.0,0.0,0.0,0.0,3.9,312.778,0.0,0.0,259927.0,0.0,150.429,0.0,111046910.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.703,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,351.873,0.0,0.0,166.0,0.0,0.0,0.0,83315.0,0.0,0.0,0.0,0.0,0.0,0.0,74.54,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,17878.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,34899.0,0.0,441705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18515405.0,0.0,1.495,19629.272,3978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,166.735,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,2179770.0,78116.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.2546,0.0,0.217,1.0,0.0,0.0,0.0,0.0,3.9,314.273,0.0,0.0,240759.0,0.0,146.571,0.0,111046910.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.699,0.0,0.0,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,351.873,0.0,0.0,79.0,0.0,0.0,0.0,80433.0,0.0,0.0,0.0,0.0,0.0,0.0,74.54,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,26251.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,34978.0,0.0,428534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18595838.0,0.0,0.711,19865.668,3859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,167.459,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,2206021.0,77569.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.2669,0.0,0.2,1.0,0.0,0.0,0.0,0.0,3.7,314.984,0.0,0.0,221590.0,0.0,130.857,0.0,111046910.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.696,0.0,0.0,0.558,0.0,34.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,16794545.0,351.873,0.0,0.0,167.0,0.0,0.0,0.0,61993.0,0.0,0.0,0.0,0.0,0.0,0.0,75.46,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,21346.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,35145.0,0.0,415362.0,0.0,38746501.0,15.12,0.0,0.0,0.0,0.0,0.0,0.0,18657831.0,0.0,1.504,20057.893,3740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,168.018,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,2227367.0,77248.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.2707,0.0,0.182,1.0,0.0,0.0,0.0,0.0,3.7,316.488,0.0,0.0,202422.0,0.0,130.143,0.0,111046910.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.695,0.0,0.0,0.575,0.0,35.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.248,395704.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,17078676.0,351.873,0.0,0.0,162.0,0.0,0.0,0.0,63860.0,0.0,0.0,0.0,0.0,0.0,0.0,75.46,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,20704.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,35307.0,0.0,449485.0,0.0,39142205.0,15.38,0.0,0.0,0.0,0.0,0.0,0.0,18721691.0,0.0,1.459,20244.336,4048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,168.593,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,2248071.0,77161.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.268,0.0,0.165,1.0,0.0,0.0,0.0,0.0,3.7,317.947,0.0,0.0,183253.0,0.0,138.571,0.0,111046910.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.697,0.0,0.0,0.757,0.0,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.326,387868.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,17348671.0,351.873,0.0,0.0,222.0,0.0,0.0,0.0,84088.0,0.0,0.0,0.0,0.0,0.0,0.0,75.46,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,17995.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,35529.0,0.0,420559.0,0.0,39530073.0,15.62,0.0,0.0,0.0,0.0,0.0,0.0,18805779.0,0.0,1.999,20406.385,3787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,169.35,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,2266066.0,77403.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.2672,0.0,0.148,1.0,0.0,0.0,0.0,0.0,3.7,319.946,0.0,0.0,164085.0,0.0,147.286,0.0,111046910.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.696,0.0,0.0,0.767,0.0,36.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.377,500315.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,17675959.0,351.873,0.0,0.0,213.0,0.0,0.0,0.0,85182.0,0.0,0.0,0.0,0.0,0.0,0.0,75.46,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,16945.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,35742.0,0.0,407696.0,0.0,40030388.0,15.92,0.0,0.0,0.0,0.0,0.0,0.0,18890961.0,0.0,1.918,20558.978,3671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,170.117,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,2283011.0,77318.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.2753,0.0,0.13,1.0,0.0,0.0,0.0,0.0,3.6,321.864,0.0,0.0,144916.0,0.0,152.857,0.0,111046910.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.7,0.0,0.0,0.768,0.0,36.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.653,488457.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,17977462.0,351.873,0.0,0.0,276.0,0.0,0.0,0.0,85241.0,0.0,0.0,0.0,0.0,0.0,0.0,75.46,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,21181.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,36018.0,0.0,398676.0,0.0,40518845.0,16.19,0.0,0.0,0.0,0.0,0.0,0.0,18976202.0,0.0,2.485,20749.717,3590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,170.885,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,2304192.0,77730.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.2615,0.0,0.113,1.0,0.0,0.0,0.0,0.0,3.8,324.349,0.0,0.0,125748.0,0.0,183.571,0.0,111046910.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.697,0.0,0.0,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,351.873,0.0,0.0,310.0,0.0,0.0,0.0,80722.0,0.0,0.0,0.0,0.0,0.0,0.0,75.46,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,20283.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,36328.0,0.0,392808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19056924.0,0.0,2.792,20932.37,3537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,171.611,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,2324475.0,77360.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.2672,0.0,0.113,1.0,0.0,0.0,0.0,0.0,3.7,327.141,0.0,0.0,125748.0,0.0,204.143,0.0,111046910.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.698,0.0,0.0,0.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,351.873,0.0,0.0,255.0,0.0,0.0,0.0,81126.0,0.0,0.0,0.0,0.0,0.0,0.0,75.46,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,23075.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,36583.0,0.0,386941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19138050.0,0.0,2.296,21140.165,3484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,172.342,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,2347550.0,77459.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.261,0.0,0.113,1.0,0.0,0.0,0.0,0.0,3.8,329.437,0.0,0.0,125748.0,0.0,229.286,0.0,111046910.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.693,0.0,0.0,0.527,0.0,37.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,18560409.0,351.873,0.0,0.0,205.0,0.0,0.0,0.0,58475.0,0.0,0.0,0.0,0.0,0.0,0.0,75.46,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,19199.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,36788.0,0.0,381073.0,0.0,41414015.0,16.71,0.0,0.0,0.0,0.0,0.0,0.0,19196525.0,0.0,1.846,21313.056,3432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,172.869,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,2366749.0,76956.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.2587,0.0,0.113,1.0,0.0,0.0,0.0,0.0,3.9,331.283,0.0,0.0,125748.0,0.0,234.714,0.0,111046910.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.688,0.0,0.0,0.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,351.873,0.0,0.0,146.0,0.0,0.0,0.0,59867.0,0.0,0.0,0.0,0.0,0.0,0.0,75.46,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,18867.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,36934.0,0.0,375813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19256392.0,0.0,1.315,21482.957,3384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,173.408,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,2385616.0,76386.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.2572,0.0,0.113,1.0,0.0,0.0,0.0,0.0,3.9,332.598,0.0,0.0,125748.0,0.0,232.429,0.0,111046910.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0
