aged_70_older,PrivateGatheringRestrictions,B.1.427/B.1.429,new_tests_smoothed_per_thousand,ClosPubAnyPartial,weekly_icu_admissions,new_tests_per_thousand,people_vaccinated,total_vaccinations_per_hundred,WorkplaceClosures,BanOnAllEvents,StayHomeRiskG,AT.1,EntertainmentVenues,HotelsOtherAccommodationPartial,OutdoorOver500,ClosDaycare,B.1.525,AdaptationOfWorkplacePartial,new_deaths_smoothed_per_million,new_vaccinations,B.1.1.7+E484K,RestaurantsCafesPartial,IndoorOver50,SocialCircle,B.1.640,hosp_patients_per_million,cardiovasc_death_rate,C.1.2,StayHomeGen,C.37,P.3,B.1.617.2,B.1.351,diabetes_prevalence,people_fully_vaccinated,population_density,B.1.617.3,MassGatherAllPartial,new_deaths,StayHomeOrderPartial,StayHomeRiskGPartial,total_boosters_per_hundred,new_tests,ClosSec,AY.4.2,OutdoorOver100,HotelsOtherAccommodation,people_vaccinated_per_hundred,weekly_hosp_admissions_per_million,stringency_index,IndoorOver1000,UNK,MasksVoluntaryAllSpaces,GymsSportsCentresPartial,icu_patients,gdp_per_capita,IndoorOver500,MasksMandatoryAllSpacesPartial,new_cases,life_expectancy,AdaptationOfWorkplace,ClosHigh,GymsSportsCentres,RestaurantsCafes,Teleworking,MassGather50,total_deaths,RegionalStayHomeOrder,new_vaccinations_smoothed,MasksMandatoryClosedSpacesPartial,total_vaccinations,people_fully_vaccinated_per_hundred,P.1,MassGather50Partial,total_boosters,IndoorOver100,MasksVoluntaryAllSpacesPartial,B.1.617.1,total_tests,MasksMandatoryClosedSpaces,new_deaths_per_million,total_cases_per_million,new_vaccinations_smoothed_per_million,B.1.617,RegionalStayHomeOrderPartial,hosp_patients,PlaceOfWorship,QuarantineForInternationalTravellersPartial,PlaceOfWorshipPartial,B.1.526,SocialCirclePartial,OutdoorOver50,female_smokers,ClosPrimPartial,weekly_hosp_admissions,total_tests_per_thousand,weekly_icu_admissions_per_million,B.1.620,ClosPrim,NonEssentialShopsPartial,handwashing_facilities,BanOnAllEventsPartial,EntertainmentVenuesPartial,male_smokers,aged_65_older,total_cases,new_tests_smoothed,QuarantineForInternationalTravellers,MasksVoluntaryClosedSpaces,B.1.621,MasksVoluntaryClosedSpacesPartial,Other,SGTF,median_age,MasksMandatoryAllSpaces,NonEssentialShops,human_development_index,ClosSecPartial,B.1.1.529,ClosureOfPublicTransport,positive_rate,ClosureOfPublicTransportPartial,new_people_vaccinated_smoothed_per_hundred,hospital_beds_per_thousand,ClosHighPartial,B.1.1.7,B.1.616,ClosPubAny,tests_per_case,total_deaths_per_million,icu_patients_per_million,TeleworkingPartial,new_people_vaccinated_smoothed,WorkplaceClosuresPartial,new_deaths_smoothed,MassGatherAll,population,OutdoorOver1000,reproduction_rate,StayHomeGenPartial,PrivateGatheringRestrictionsPartial,extreme_poverty,ClosDaycarePartial,StayHomeOrder
5.06,0.0,0.0,0.111,0.0,0.0,0.0,142798088.0,98.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.134,1305672.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,73050585.0,25.04,0.0,0.0,712.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,66.73,0.0,54.17,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,14314.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,586558.0,0.0,1442475.0,0.0,211223433.0,34.14,0.0,0.0,67596.0,0.0,0.0,0.0,57282520.0,0.0,3.327,98083.212,6741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,267.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,20989164.0,23819.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.251,2.2,0.0,0.0,0.0,0.0,0.0,2741.009,0.0,0.0,536950.0,0.0,456.571,0.0,213993441.0,0.0,1.02,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,0.099,0.0,0.0,0.0,142983971.0,98.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.152,487381.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,73355123.0,25.04,0.0,0.0,293.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,66.82,0.0,54.17,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,10615.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,586851.0,0.0,1455534.0,0.0,211710814.0,34.28,0.0,0.0,68590.0,0.0,0.0,0.0,0.0,0.0,1.369,98132.816,6802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,20999779.0,21178.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.252,2.2,0.0,0.0,0.0,0.0,0.0,2742.378,0.0,0.0,539028.0,0.0,460.429,0.0,213993441.0,0.0,1.05,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,0.087,0.0,0.0,0.0,143433748.0,99.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.174,1492919.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,74381040.0,25.04,0.0,0.0,215.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,67.03,0.0,54.17,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,6645.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,587066.0,0.0,1454152.0,0.0,213203733.0,34.76,0.0,0.0,88874.0,0.0,0.0,0.0,0.0,0.0,1.005,98163.868,6795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,21006424.0,18536.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.23,2.2,0.0,0.0,0.0,0.0,0.0,2743.383,0.0,0.0,492604.0,0.0,465.143,0.0,213993441.0,0.0,1.07,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,0.074,0.0,0.0,0.0,144100429.0,100.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.463,2134330.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,75814267.0,25.04,0.0,0.0,731.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,67.34,0.0,54.17,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,13406.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,587797.0,0.0,1680125.0,0.0,215338063.0,35.43,0.0,0.0,128791.0,0.0,0.0,0.0,0.0,0.0,3.416,98226.515,7851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,21019830.0,15894.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.259,2.2,0.0,0.0,0.0,0.0,0.0,2746.799,0.0,0.0,554517.0,0.0,527.0,0.0,213993441.0,0.0,1.1,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,0.062,0.0,0.0,0.0,144761529.0,101.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.788,1901984.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,76990802.0,25.04,0.0,0.0,800.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,67.65,0.0,54.17,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,14780.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,588597.0,0.0,1706286.0,0.0,217240047.0,35.98,0.0,0.0,197261.0,0.0,0.0,0.0,0.0,0.0,3.738,98295.583,7974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,21034610.0,13252.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.263,2.2,0.0,0.0,0.0,0.0,0.0,2750.538,0.0,0.0,562979.0,0.0,596.571,0.0,213993441.0,0.0,1.13,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,0.045,0.0,0.0,0.0,145238112.0,102.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.718,1495951.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,77988754.0,25.04,0.0,0.0,649.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,67.87,0.0,54.17,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,34407.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,589246.0,0.0,1603741.0,0.0,218735998.0,36.44,0.0,0.0,223085.0,0.0,0.0,0.0,0.0,0.0,3.033,98456.368,7494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,21069017.0,9526.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.245,2.2,0.0,0.0,0.0,0.0,0.0,2753.57,0.0,0.0,524624.0,0.0,581.714,0.0,213993441.0,0.0,1.16,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,0.027,0.0,0.0,0.0,146000277.0,103.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.488,2335597.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,79542916.0,25.04,0.0,0.0,327.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,68.23,0.0,54.17,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,11202.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,589573.0,0.0,1593405.0,0.0,221071595.0,37.17,0.0,0.0,249365.0,0.0,0.0,0.0,0.0,0.0,1.528,98508.716,7446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,21080219.0,5800.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.242,2.2,0.0,0.0,0.0,0.0,0.0,2755.098,0.0,0.0,516855.0,0.0,532.429,0.0,213993441.0,0.0,1.18,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,0.01,0.0,0.0,0.0,146371189.0,103.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.637,1085332.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,80250454.0,25.04,0.0,0.0,935.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,68.4,0.0,54.17,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,0.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,590508.0,0.0,1561928.0,0.0,222156927.0,37.5,0.0,0.0,259046.0,0.0,0.0,0.0,0.0,0.0,4.369,99210.167,7299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,21230325.0,2074.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.239,2.2,0.0,0.0,0.0,0.0,0.0,2759.468,0.0,0.0,510443.0,0.0,564.286,0.0,213993441.0,0.0,1.21,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,0.01,0.0,0.0,0.0,146553215.0,104.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.604,424753.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,80492254.0,25.04,0.0,0.0,244.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,68.48,0.0,54.17,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,9458.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,590752.0,0.0,1552981.0,0.0,222581680.0,37.61,0.0,0.0,260661.0,0.0,0.0,0.0,0.0,0.0,1.14,99254.365,7257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,21239783.0,2074.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.238,2.2,0.0,0.0,0.0,0.0,0.0,2760.608,0.0,0.0,509892.0,0.0,557.286,0.0,213993441.0,0.0,1.18,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,0.01,0.0,0.0,0.0,146923305.0,104.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.596,1199847.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,81250428.0,25.04,0.0,0.0,203.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,68.66,0.0,54.17,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,7884.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,590955.0,0.0,1511113.0,0.0,223781527.0,37.97,0.0,0.0,334020.0,0.0,0.0,0.0,0.0,0.0,0.949,99291.207,7061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,21247667.0,2074.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.233,2.2,0.0,0.0,0.0,0.0,0.0,2761.557,0.0,0.0,498508.0,0.0,555.571,0.0,213993441.0,0.0,1.14,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,0.01,0.0,0.0,0.0,147473077.0,105.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.432,1811357.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,82467468.0,25.04,0.0,0.0,485.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,68.91,0.0,54.17,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,-573.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,591440.0,0.0,1464974.0,0.0,225592884.0,38.54,0.0,0.0,381549.0,0.0,0.0,0.0,57303260.0,0.0,2.266,99288.529,6846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,267.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,21247094.0,2074.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.225,2.2,0.0,0.0,0.0,0.0,0.0,2763.823,0.0,0.0,481807.0,0.0,520.429,0.0,213993441.0,0.0,1.11,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,0.009,0.0,0.0,0.0,147966925.0,106.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.483,1711671.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,83644344.0,25.04,0.0,0.0,876.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,69.15,0.0,54.17,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,36473.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,592316.0,0.0,1437787.0,0.0,227304555.0,39.09,0.0,0.0,427712.0,0.0,0.0,0.0,0.0,0.0,4.094,99458.969,6719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,21283567.0,1829.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.214,2.2,0.0,0.0,0.0,0.0,0.0,2767.917,0.0,0.0,457914.0,0.0,531.286,0.0,213993441.0,0.0,1.08,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,0.007,0.0,0.0,0.0,148510818.0,107.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.482,1795802.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,84869772.0,25.04,0.0,0.0,648.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,69.4,0.0,54.17,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,24611.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,592964.0,0.0,1480623.0,0.0,229100357.0,39.66,0.0,0.0,458735.0,0.0,0.0,0.0,57303974.0,0.0,3.028,99573.977,6919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,267.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,21308178.0,1583.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.218,2.2,0.0,0.0,0.0,0.0,0.0,2770.945,0.0,0.0,467529.0,0.0,531.143,0.0,213993441.0,0.0,1.05,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,0.03,0.0,0.0,0.0,148994474.0,107.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,1792645.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,86119839.0,25.04,0.0,0.0,699.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,69.63,0.0,54.17,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,19438.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,593663.0,0.0,1403058.0,0.0,230893002.0,40.24,0.0,0.0,520839.0,0.0,0.0,0.0,0.0,0.0,3.266,99664.812,6557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,21327616.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.2,2.2,0.0,0.0,0.0,0.0,0.0,2774.211,0.0,0.0,427742.0,0.0,584.286,0.0,213993441.0,0.0,1.03,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,0.053,0.0,0.0,0.0,149386359.0,108.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465,1090150.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,86796636.0,25.04,0.0,0.0,537.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,69.81,0.0,54.17,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,15688.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,594200.0,0.0,1403746.0,0.0,231983152.0,40.56,0.0,0.0,543561.0,0.0,0.0,0.0,0.0,0.0,2.509,99738.122,6560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,21343304.0,11417.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.201,2.2,0.0,0.0,0.0,0.0,0.0,2776.721,0.0,0.0,430739.0,0.0,527.429,0.0,213993441.0,0.0,1.0,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,0.076,0.0,0.0,0.0,149565073.0,108.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.464,512740.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,87122476.0,25.04,0.0,0.0,243.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,69.89,0.0,54.17,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,8668.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,594443.0,0.0,1416316.0,0.0,232495892.0,40.71,0.0,0.0,552379.0,0.0,0.0,0.0,0.0,0.0,1.136,99778.628,6619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,21351972.0,16333.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.201,2.2,0.0,0.0,0.0,0.0,0.0,2777.856,0.0,0.0,430265.0,0.0,527.286,0.0,213993441.0,0.0,0.99,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,0.099,0.0,0.0,0.0,149871708.0,109.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.469,1276613.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,87828174.0,25.04,0.0,0.0,210.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,70.04,0.0,54.17,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,14423.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,594653.0,0.0,1427283.0,0.0,233772505.0,41.04,0.0,0.0,818917.0,0.0,0.0,0.0,0.0,0.0,0.981,99846.028,6670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,21366395.0,21250.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.197,2.2,0.0,0.0,0.0,0.0,0.0,2778.838,0.0,0.0,421200.0,0.0,528.286,0.0,213993441.0,0.0,0.98,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,0.122,0.0,0.0,0.0,150382518.0,110.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.674,1844715.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,89101310.0,25.04,0.0,0.0,793.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,70.27,0.0,54.17,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,15395.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,595446.0,0.0,1432048.0,0.0,235617220.0,41.64,0.0,0.0,882537.0,0.0,0.0,0.0,0.0,0.0,3.706,99917.969,6692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,21381790.0,26166.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.194,2.2,0.0,0.0,0.0,0.0,0.0,2782.543,0.0,0.0,415634.0,0.0,572.286,0.0,213993441.0,0.0,0.97,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,0.146,0.0,0.0,0.0,150881737.0,110.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.541,1702924.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,90253376.0,25.04,0.0,0.0,676.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,70.51,0.0,54.17,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,17756.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,596122.0,0.0,1430798.0,0.0,237320144.0,42.18,0.0,0.0,937694.0,0.0,0.0,0.0,57522913.0,0.0,3.159,100000.943,6686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,268.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,21399546.0,31328.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.195,2.2,0.0,0.0,0.0,0.0,0.0,2785.702,0.0,0.0,416402.0,0.0,543.714,0.0,213993441.0,0.0,0.95,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,0.505,0.0,0.0,0.0,151420924.0,111.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.527,1870268.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,91430204.0,25.04,0.0,0.0,627.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,70.76,0.0,54.17,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,27527.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,596749.0,0.0,1441436.0,0.0,239190412.0,42.73,0.0,0.0,1095300.0,0.0,0.0,0.0,0.0,0.0,2.93,100129.578,6736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,21427073.0,108071.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.194,2.2,0.0,0.0,0.0,0.0,0.0,2788.632,0.0,0.0,415729.0,0.0,540.714,0.0,213993441.0,0.0,0.95,0.0,0.0,3.4,0.0,0.0
