aged_70_older,PrivateGatheringRestrictions,B.1.427/B.1.429,new_tests_smoothed_per_thousand,ClosPubAnyPartial,new_tests_per_thousand,people_vaccinated,total_vaccinations_per_hundred,WorkplaceClosures,new_cases_smoothed,BanOnAllEvents,StayHomeRiskG,AT.1,EntertainmentVenues,HotelsOtherAccommodationPartial,OutdoorOver500,ClosDaycare,B.1.525,AdaptationOfWorkplacePartial,new_deaths_smoothed_per_million,new_vaccinations,B.1.1.7+E484K,RestaurantsCafesPartial,IndoorOver50,SocialCircle,B.1.640,hosp_patients_per_million,cardiovasc_death_rate,C.1.2,StayHomeGen,C.37,P.3,B.1.617.2,B.1.351,diabetes_prevalence,people_fully_vaccinated,population_density,B.1.617.3,MassGatherAllPartial,new_deaths,StayHomeOrderPartial,StayHomeRiskGPartial,total_boosters_per_hundred,new_tests,ClosSec,AY.4.2,OutdoorOver100,HotelsOtherAccommodation,people_vaccinated_per_hundred,weekly_hosp_admissions_per_million,stringency_index,IndoorOver1000,UNK,MasksVoluntaryAllSpaces,GymsSportsCentresPartial,icu_patients,IndoorOver500,MasksMandatoryAllSpacesPartial,gdp_per_capita,new_cases,life_expectancy,RestaurantsCafes,AdaptationOfWorkplace,ClosHigh,GymsSportsCentres,Teleworking,MassGather50,total_deaths,RegionalStayHomeOrder,new_vaccinations_smoothed,MasksMandatoryClosedSpacesPartial,total_vaccinations,people_fully_vaccinated_per_hundred,P.1,MassGather50Partial,total_boosters,IndoorOver100,MasksVoluntaryAllSpacesPartial,B.1.617.1,total_tests,MasksMandatoryClosedSpaces,new_deaths_per_million,total_cases_per_million,new_vaccinations_smoothed_per_million,B.1.617,RegionalStayHomeOrderPartial,hosp_patients,PlaceOfWorship,QuarantineForInternationalTravellersPartial,PlaceOfWorshipPartial,B.1.526,SocialCirclePartial,OutdoorOver50,female_smokers,ClosPrimPartial,new_cases_smoothed_per_million,weekly_hosp_admissions,total_tests_per_thousand,B.1.620,new_cases_per_million,ClosPrim,NonEssentialShopsPartial,handwashing_facilities,BanOnAllEventsPartial,EntertainmentVenuesPartial,male_smokers,aged_65_older,total_cases,new_tests_smoothed,QuarantineForInternationalTravellers,MasksVoluntaryClosedSpaces,B.1.621,MasksVoluntaryClosedSpacesPartial,Other,MasksMandatoryAllSpaces,median_age,SGTF,NonEssentialShops,human_development_index,ClosSecPartial,B.1.1.529,ClosureOfPublicTransport,positive_rate,ClosureOfPublicTransportPartial,new_people_vaccinated_smoothed_per_hundred,hospital_beds_per_thousand,ClosHighPartial,B.1.1.7,B.1.616,ClosPubAny,tests_per_case,total_deaths_per_million,TeleworkingPartial,new_people_vaccinated_smoothed,WorkplaceClosuresPartial,new_deaths_smoothed,MassGatherAll,population,OutdoorOver1000,reproduction_rate,StayHomeGenPartial,PrivateGatheringRestrictionsPartial,extreme_poverty,ClosDaycarePartial,StayHomeOrder
16.24,0.0,0.0,3.436,0.0,4.41,41871467.0,126.07,0.0,6464.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.816,281081.0,0.0,0.0,0.0,0.0,0.0,75.206,113.151,0.0,0.0,0.0,0.0,4928.0,0.0,4.78,35669243.0,205.859,19.0,0.0,60.0,0.0,0.0,0.0,266246.0,0.0,4.0,0.0,0.0,69.36,0.0,55.56,0.0,80.0,0.0,0.0,19.0,0.0,0.0,35220.084,6078.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,128855.0,0.0,227894.0,0.0,76107553.0,59.09,1.0,0.0,0.0,0.0,0.0,36.0,82370951.0,0.0,0.994,74458.262,3775.0,0.0,0.0,4540.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,107.085,0.0,1364.492,0.0,100.683,0.0,0.0,0.0,0.0,0.0,27.8,23.021,4494857.0,207422.0,0.0,0.0,0.0,0.0,188.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.0312,0.0,0.191,3.18,0.0,9.0,0.0,0.0,32.1,2134.51,0.0,115415.0,0.0,49.286,0.0,60367471.0,0.0,1.05,0.0,0.0,2.0,0.0,0.0
16.24,0.0,0.0,3.479,0.0,4.049,42003603.0,126.56,0.0,6518.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.793,295187.0,0.0,0.0,0.0,0.0,0.0,74.908,113.151,0.0,0.0,0.0,0.0,4928.0,0.0,4.78,35835290.0,205.859,19.0,0.0,59.0,0.0,0.0,0.0,244420.0,0.0,4.0,0.0,0.0,69.58,0.0,55.56,0.0,80.0,0.0,0.0,-5.0,0.0,0.0,35220.084,7539.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,128914.0,0.0,232942.0,0.0,76402740.0,59.36,1.0,0.0,0.0,0.0,0.0,36.0,82615371.0,0.0,0.977,74583.148,3859.0,0.0,0.0,4522.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,107.984,0.0,1368.541,0.0,124.885,0.0,0.0,0.0,0.0,0.0,27.8,23.021,4502396.0,209993.0,0.0,0.0,0.0,0.0,188.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.031,0.0,0.189,3.18,0.0,9.0,0.0,0.0,32.2,2135.488,0.0,113815.0,0.0,47.857,0.0,60367471.0,0.0,1.04,0.0,0.0,2.0,0.0,0.0
16.24,0.0,0.0,3.513,0.0,3.659,42126643.0,127.03,0.0,6515.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764,282147.0,0.0,0.0,0.0,0.0,0.0,75.571,113.151,0.0,0.0,0.0,0.0,4928.0,0.0,4.78,35997156.0,205.859,19.0,0.0,43.0,0.0,0.0,0.0,220872.0,0.0,4.0,0.0,0.0,69.78,0.0,55.56,0.0,80.0,0.0,0.0,4.0,0.0,0.0,35220.084,7215.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,128957.0,0.0,238594.0,0.0,76684887.0,59.63,1.0,0.0,0.0,0.0,0.0,36.0,82836243.0,0.0,0.712,74702.666,3952.0,0.0,0.0,4562.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,107.925,0.0,1372.2,0.0,119.518,0.0,0.0,0.0,0.0,0.0,27.8,23.021,4509611.0,212042.0,0.0,0.0,0.0,0.0,188.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.0307,0.0,0.187,3.18,0.0,9.0,0.0,0.0,32.5,2136.2,0.0,112975.0,0.0,46.143,0.0,60367471.0,0.0,1.02,0.0,0.0,2.0,0.0,0.0
16.24,0.0,0.0,3.619,0.0,4.398,42243917.0,127.51,0.0,6601.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.755,290806.0,0.0,0.0,0.0,0.0,0.0,76.614,113.151,0.0,0.0,0.0,0.0,4928.0,0.0,4.78,36173128.0,205.859,19.0,0.0,45.0,0.0,0.0,0.0,265480.0,0.0,4.0,0.0,0.0,69.98,0.0,55.56,0.0,80.0,0.0,0.0,8.0,0.0,0.0,35220.084,7823.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,129002.0,0.0,247071.0,0.0,76975693.0,59.92,1.0,0.0,0.0,0.0,0.0,36.0,83101723.0,0.0,0.745,74832.255,4093.0,0.0,0.0,4625.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,109.352,0.0,1376.598,0.0,129.59,0.0,0.0,0.0,0.0,0.0,27.8,23.021,4517434.0,218445.0,0.0,0.0,0.0,0.0,188.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.0302,0.0,0.187,3.18,0.0,9.0,0.0,0.0,33.1,2136.946,0.0,112887.0,0.0,45.571,0.0,60367471.0,0.0,1.02,0.0,0.0,2.0,0.0,0.0
16.24,0.0,0.0,3.709,0.0,4.861,42340349.0,127.89,0.0,6514.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.776,227262.0,0.0,0.0,0.0,0.0,0.0,76.564,113.151,0.0,0.0,0.0,0.0,4928.0,0.0,4.78,36305428.0,205.859,19.0,0.0,54.0,0.0,0.0,0.0,293464.0,0.0,4.0,0.0,0.0,70.14,0.0,55.56,0.0,80.0,0.0,0.0,0.0,0.0,0.0,35220.084,6858.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,129056.0,0.0,257199.0,0.0,77202955.0,60.14,1.0,0.0,0.0,0.0,0.0,36.0,83395187.0,0.0,0.895,74945.86,4261.0,0.0,0.0,4622.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,107.913,0.0,1381.459,0.0,113.604,0.0,0.0,0.0,0.0,0.0,27.8,23.021,4524292.0,223909.0,0.0,0.0,0.0,0.0,188.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.0291,0.0,0.191,3.18,0.0,9.0,0.0,0.0,34.4,2137.84,0.0,115229.0,0.0,46.857,0.0,60367471.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
16.24,0.0,0.0,3.822,0.0,3.695,42408540.0,128.16,0.0,6519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.809,161034.0,0.0,0.0,0.0,0.0,0.0,77.161,113.151,0.0,0.0,0.0,0.0,4928.0,0.0,4.78,36399148.0,205.859,19.0,0.0,37.0,0.0,0.0,0.0,223086.0,0.0,4.0,0.0,0.0,70.25,43.359,55.56,0.0,80.0,0.0,0.0,14.0,0.0,0.0,35220.084,5954.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,129093.0,0.0,264030.0,0.0,77363989.0,60.3,1.0,0.0,0.0,0.0,0.0,36.0,83618273.0,0.0,0.613,75044.489,4374.0,0.0,0.0,4658.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,107.989,2617.0,1385.154,0.0,98.629,0.0,0.0,0.0,0.0,0.0,27.8,23.021,4530246.0,230701.0,0.0,0.0,0.0,0.0,188.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.0283,0.0,0.195,3.18,0.0,9.0,0.0,0.0,35.4,2138.453,0.0,117870.0,0.0,48.857,0.0,60367471.0,0.0,0.99,0.0,0.0,2.0,0.0,0.0
16.24,0.0,0.0,3.842,0.0,1.819,42566100.0,128.74,0.0,6531.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.831,350685.0,0.0,0.0,0.0,0.0,0.0,79.712,113.151,0.0,0.0,0.0,0.0,3682.0,1.0,4.78,36594644.0,205.859,0.0,0.0,53.0,0.0,0.0,0.0,109803.0,0.0,4.0,0.0,0.0,70.51,0.0,56.94,0.0,33.0,0.0,0.0,23.0,0.0,0.0,35220.084,4253.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,129146.0,0.0,269743.0,0.0,77714674.0,60.62,0.0,0.0,0.0,0.0,0.0,19.0,83728076.0,0.0,0.878,75114.941,4468.0,0.0,0.0,4812.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,108.195,0.0,1386.973,0.0,70.452,0.0,0.0,0.0,0.0,0.0,27.8,23.021,4534499.0,231910.0,0.0,0.0,0.0,0.0,134.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.0282,0.0,0.197,3.18,0.0,10.0,0.0,0.0,35.5,2139.331,0.0,118995.0,0.0,50.143,0.0,60367471.0,0.0,0.98,0.0,0.0,2.0,0.0,0.0
16.24,0.0,0.0,3.94,0.0,5.096,42710494.0,129.27,0.0,6447.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.866,324314.0,0.0,0.0,0.0,0.0,0.0,79.447,113.151,0.0,0.0,0.0,0.0,3682.0,1.0,4.78,36776845.0,205.859,0.0,0.0,75.0,0.0,0.0,0.0,307643.0,0.0,4.0,0.0,0.0,70.75,0.0,56.94,0.0,33.0,0.0,0.0,-4.0,0.0,0.0,35220.084,5492.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,129221.0,0.0,275919.0,0.0,78038988.0,60.92,0.0,0.0,0.0,0.0,0.0,19.0,84035719.0,0.0,1.242,75205.917,4571.0,0.0,0.0,4796.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,106.808,0.0,1392.07,0.0,90.976,0.0,0.0,0.0,0.0,0.0,27.8,23.021,4539991.0,237824.0,0.0,0.0,0.0,0.0,134.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.0271,0.0,0.199,3.18,0.0,10.0,0.0,0.0,36.9,2140.573,0.0,119861.0,0.0,52.286,0.0,60367471.0,0.0,0.96,0.0,0.0,2.0,0.0,0.0
16.24,0.0,0.0,4.08,0.0,5.031,42846035.0,129.79,0.0,6298.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,314206.0,0.0,0.0,0.0,0.0,0.0,79.033,113.151,0.0,0.0,0.0,0.0,3682.0,1.0,4.78,36957366.0,205.859,0.0,0.0,69.0,0.0,0.0,0.0,303717.0,0.0,4.0,0.0,0.0,70.98,0.0,60.65,0.0,33.0,0.0,0.0,-4.0,0.0,0.0,35220.084,6496.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,129290.0,0.0,278636.0,0.0,78353194.0,61.22,0.0,0.0,0.0,0.0,0.0,19.0,84339436.0,0.0,1.143,75313.524,4616.0,0.0,0.0,4771.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,104.34,0.0,1397.101,0.0,107.608,0.0,0.0,0.0,0.0,0.0,27.8,23.021,4546487.0,246295.0,0.0,0.0,0.0,0.0,134.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.0256,0.0,0.199,3.18,0.0,10.0,0.0,0.0,39.1,2141.716,0.0,120347.0,0.0,53.714,0.0,60367471.0,0.0,0.94,0.0,0.0,2.0,0.0,0.0
16.24,0.0,0.0,4.251,0.0,4.855,42967739.0,130.29,0.0,6232.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.935,298666.0,0.0,0.0,0.0,0.0,0.0,78.85,113.151,0.0,0.0,0.0,0.0,3682.0,1.0,4.78,37136752.0,205.859,0.0,0.0,62.0,0.0,0.0,0.0,293067.0,0.0,4.0,0.0,0.0,71.18,0.0,60.65,0.0,33.0,0.0,0.0,15.0,0.0,0.0,35220.084,6754.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,129352.0,0.0,280996.0,0.0,78651860.0,61.52,0.0,0.0,0.0,0.0,0.0,19.0,84632503.0,0.0,1.027,75425.406,4655.0,0.0,0.0,4760.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,103.249,0.0,1401.955,0.0,111.881,0.0,0.0,0.0,0.0,0.0,27.8,23.021,4553241.0,256609.0,0.0,0.0,0.0,0.0,134.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.0243,0.0,0.199,3.18,0.0,10.0,0.0,0.0,41.2,2142.743,0.0,120157.0,0.0,56.429,0.0,60367471.0,0.0,0.93,0.0,0.0,2.0,0.0,0.0
16.24,0.0,0.0,4.324,0.0,4.91,43084739.0,130.78,0.0,6076.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966,296183.0,0.0,0.0,0.0,0.0,0.0,78.188,113.151,0.0,0.0,0.0,0.0,3682.0,1.0,4.78,37317647.0,205.859,0.0,0.0,58.0,0.0,0.0,0.0,296394.0,0.0,4.0,0.0,0.0,71.37,0.0,60.65,0.0,33.0,0.0,0.0,1.0,0.0,0.0,35220.084,6729.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,129410.0,0.0,281764.0,0.0,78948043.0,61.82,0.0,0.0,0.0,0.0,0.0,19.0,84928897.0,0.0,0.961,75536.873,4667.0,0.0,0.0,4720.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,100.66,0.0,1406.865,0.0,111.467,0.0,0.0,0.0,0.0,0.0,27.8,23.021,4559970.0,261025.0,0.0,0.0,0.0,0.0,134.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.0233,0.0,0.199,3.18,0.0,10.0,0.0,0.0,43.0,2143.704,0.0,120117.0,0.0,58.286,0.0,60367471.0,0.0,0.93,0.0,0.0,2.0,0.0,0.0
16.24,0.0,0.0,4.414,0.0,5.489,43184540.0,131.15,0.0,5976.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,220884.0,0.0,0.0,0.0,0.0,0.0,79.066,113.151,0.0,0.0,0.0,0.0,3682.0,1.0,4.78,37439834.0,205.859,0.0,0.0,56.0,0.0,0.0,0.0,331350.0,0.0,4.0,0.0,0.0,71.54,0.0,60.65,0.0,33.0,0.0,0.0,13.0,0.0,0.0,35220.084,6156.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,129466.0,0.0,280853.0,0.0,79168927.0,62.02,0.0,0.0,0.0,0.0,0.0,19.0,85260247.0,0.0,0.928,75638.849,4652.0,0.0,0.0,4773.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,98.998,0.0,1412.354,0.0,101.975,0.0,0.0,0.0,0.0,0.0,27.8,23.021,4566126.0,266437.0,0.0,0.0,0.0,0.0,134.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.0224,0.0,0.2,3.18,0.0,10.0,0.0,0.0,44.6,2144.632,0.0,120599.0,0.0,58.571,0.0,60367471.0,0.0,0.92,0.0,0.0,2.0,0.0,0.0
16.24,0.0,0.0,4.5,0.0,4.303,43245635.0,131.38,0.0,5884.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,143218.0,0.0,0.0,0.0,0.0,0.0,79.314,113.151,0.0,0.0,0.0,0.0,3682.0,1.0,4.78,37522571.0,205.859,0.0,0.0,49.0,0.0,0.0,0.0,259756.0,0.0,4.0,0.0,0.0,71.64,39.067,60.65,0.0,33.0,0.0,0.0,3.0,0.0,0.0,35220.084,5314.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,129515.0,0.0,278308.0,0.0,79312145.0,62.16,0.0,0.0,0.0,0.0,0.0,19.0,85520003.0,0.0,0.812,75726.876,4610.0,0.0,0.0,4788.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,97.484,2358.0,1416.657,0.0,88.028,0.0,0.0,0.0,0.0,0.0,27.8,23.021,4571440.0,271676.0,0.0,0.0,0.0,0.0,134.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.0217,0.0,0.198,3.18,0.0,10.0,0.0,0.0,46.2,2145.444,0.0,119585.0,0.0,60.286,0.0,60367471.0,0.0,0.91,0.0,0.0,2.0,0.0,0.0
16.24,0.0,0.0,4.559,0.0,2.226,43353597.0,131.86,0.0,5755.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996,289984.0,0.0,0.0,0.0,0.0,0.0,80.706,113.151,0.0,0.0,0.0,0.0,2582.0,1.0,4.78,37706193.0,205.859,0.0,0.0,52.0,0.0,0.0,0.0,134393.0,0.0,7.0,0.0,0.0,71.82,0.0,60.65,0.0,19.0,0.0,0.0,-2.0,0.0,0.0,35220.084,3347.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,129567.0,0.0,269636.0,0.0,79602129.0,62.46,0.0,0.0,0.0,0.0,0.0,38.0,85654396.0,0.0,0.861,75782.32,4467.0,0.0,0.0,4872.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,95.34,0.0,1418.883,0.0,55.444,0.0,0.0,0.0,0.0,0.0,27.8,23.021,4574787.0,275189.0,0.0,0.0,0.0,0.0,138.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.0209,0.0,0.186,3.18,0.0,3.0,0.0,0.0,47.8,2146.305,0.0,112500.0,0.0,60.143,0.0,60367471.0,0.0,0.9,0.0,0.0,2.0,0.0,0.0
16.24,0.0,0.0,4.585,0.0,5.282,43450971.0,132.33,0.0,5644.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987,282740.0,0.0,0.0,0.0,0.0,0.0,80.673,113.151,0.0,0.0,0.0,0.0,2582.0,1.0,4.78,37892976.0,205.859,0.0,0.0,71.0,0.0,0.0,0.0,318865.0,0.0,7.0,0.0,0.0,71.98,0.0,60.65,0.0,19.0,0.0,0.0,-7.0,0.0,0.0,35220.084,4715.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,129638.0,0.0,263697.0,0.0,79884869.0,62.77,0.0,0.0,0.0,0.0,0.0,38.0,85973261.0,0.0,1.176,75860.425,4368.0,0.0,0.0,4870.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,93.501,0.0,1424.165,0.0,78.105,0.0,0.0,0.0,0.0,0.0,27.8,23.021,4579502.0,276792.0,0.0,0.0,0.0,0.0,138.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.0204,0.0,0.175,3.18,0.0,3.0,0.0,0.0,49.0,2147.481,0.0,105782.0,0.0,59.571,0.0,60367471.0,0.0,0.89,0.0,0.0,2.0,0.0,0.0
16.24,0.0,0.0,4.581,0.0,5.002,43545345.0,132.78,0.0,5562.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987,271608.0,0.0,0.0,0.0,0.0,0.0,79.496,113.151,0.0,0.0,0.0,0.0,2582.0,1.0,4.78,38071780.0,205.859,0.0,0.0,69.0,0.0,0.0,0.0,301980.0,0.0,7.0,0.0,0.0,72.13,0.0,60.65,0.0,19.0,0.0,0.0,1.0,0.0,0.0,35220.084,5921.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,129707.0,0.0,257612.0,0.0,80156477.0,63.07,0.0,0.0,0.0,0.0,0.0,38.0,86275241.0,0.0,1.143,75958.508,4267.0,0.0,0.0,4799.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,92.14,0.0,1429.168,0.0,98.083,0.0,0.0,0.0,0.0,0.0,27.8,23.021,4585423.0,276544.0,0.0,0.0,0.0,0.0,138.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.0201,0.0,0.165,3.18,0.0,3.0,0.0,0.0,49.7,2148.624,0.0,99901.0,0.0,59.571,0.0,60367471.0,0.0,0.88,0.0,0.0,2.0,0.0,0.0
16.24,0.0,0.0,4.577,0.0,4.828,43632546.0,133.24,0.0,5385.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,278365.0,0.0,0.0,0.0,0.0,0.0,79.314,113.151,0.0,0.0,0.0,0.0,2582.0,1.0,4.78,38264404.0,205.859,0.0,0.0,59.0,0.0,0.0,0.0,291468.0,0.0,7.0,0.0,0.0,72.28,0.0,60.65,0.0,19.0,0.0,0.0,-6.0,0.0,0.0,35220.084,5518.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,129766.0,0.0,254712.0,0.0,80434842.0,63.39,0.0,0.0,0.0,0.0,0.0,38.0,86566709.0,0.0,0.977,76049.914,4219.0,0.0,0.0,4788.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,89.216,0.0,1433.996,0.0,91.407,0.0,0.0,0.0,0.0,0.0,27.8,23.021,4590941.0,276315.0,0.0,0.0,0.0,0.0,138.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.0195,0.0,0.157,3.18,0.0,3.0,0.0,0.0,51.3,2149.601,0.0,94972.0,0.0,59.143,0.0,60367471.0,0.0,0.87,0.0,0.0,2.0,0.0,0.0
16.24,0.0,0.0,4.553,0.0,4.738,43718534.0,133.7,0.0,5226.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989,273845.0,0.0,0.0,0.0,0.0,0.0,78.055,113.151,0.0,0.0,0.0,0.0,2582.0,1.0,4.78,38453302.0,205.859,0.0,0.0,62.0,0.0,0.0,0.0,286028.0,0.0,7.0,0.0,0.0,72.42,0.0,60.65,0.0,19.0,0.0,0.0,-10.0,0.0,0.0,35220.084,5617.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,129828.0,0.0,251521.0,0.0,80708687.0,63.7,0.0,0.0,0.0,0.0,0.0,38.0,86852737.0,0.0,1.027,76142.961,4166.0,0.0,0.0,4712.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,86.584,0.0,1438.734,0.0,93.047,0.0,0.0,0.0,0.0,0.0,27.8,23.021,4596558.0,274834.0,0.0,0.0,0.0,0.0,138.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.019,0.0,0.15,3.18,0.0,3.0,0.0,0.0,52.6,2150.628,0.0,90542.0,0.0,59.714,0.0,60367471.0,0.0,0.87,0.0,0.0,2.0,0.0,0.0
16.24,0.0,0.0,4.558,0.0,5.528,43790835.0,134.04,0.0,5089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992,205111.0,0.0,0.0,0.0,0.0,0.0,77.26,113.151,0.0,0.0,0.0,0.0,2582.0,1.0,4.78,38587020.0,205.859,0.0,0.0,57.0,0.0,0.0,0.0,333741.0,0.0,7.0,0.0,0.0,72.54,0.0,60.65,0.0,19.0,0.0,0.0,-1.0,0.0,0.0,35220.084,5191.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,129885.0,0.0,249267.0,0.0,80913798.0,63.92,0.0,0.0,0.0,0.0,0.0,38.0,87186478.0,0.0,0.944,76228.951,4129.0,0.0,0.0,4664.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,84.3,0.0,1444.263,0.0,85.99,0.0,0.0,0.0,0.0,0.0,27.8,23.021,4601749.0,275176.0,0.0,0.0,0.0,0.0,138.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.0185,0.0,0.143,3.18,0.0,3.0,0.0,0.0,54.1,2151.573,0.0,86614.0,0.0,59.857,0.0,60367471.0,0.0,0.87,0.0,0.0,2.0,0.0,0.0
16.24,0.0,0.0,4.576,0.0,4.429,43838736.0,134.25,0.0,4996.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.956,132160.0,0.0,0.0,0.0,0.0,0.0,77.393,113.151,0.0,0.0,0.0,0.0,2582.0,1.0,4.78,38671790.0,205.859,0.0,0.0,34.0,0.0,0.0,0.0,267358.0,0.0,7.0,0.0,0.0,72.62,35.831,60.65,0.0,19.0,0.0,0.0,12.0,0.0,0.0,35220.084,4664.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,129919.0,0.0,247688.0,0.0,81045958.0,64.06,0.0,0.0,0.0,0.0,0.0,38.0,87453836.0,0.0,0.563,76306.211,4103.0,0.0,0.0,4672.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,82.762,2163.0,1448.691,0.0,77.26,0.0,0.0,0.0,0.0,0.0,27.8,23.021,4606413.0,276262.0,0.0,0.0,0.0,0.0,138.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.0181,0.0,0.14,3.18,0.0,3.0,0.0,0.0,55.3,2152.136,0.0,84729.0,0.0,57.714,0.0,60367471.0,0.0,0.87,0.0,0.0,2.0,0.0,0.0
