B.1.1.7+E484K,B.1.1.7,StayHomeGen,ClosSecPartial,AY.4.2,new_deaths_per_million,new_cases,people_fully_vaccinated_per_hundred,B.1.617.2,QuarantineForInternationalTravellers,PrivateGatheringRestrictionsPartial,P.3,C.37,UNK,B.1.351,new_tests_smoothed,people_vaccinated_per_hundred,people_vaccinated,MassGather50,tests_per_case,IndoorOver500,ClosPubAnyPartial,MassGatherAll,total_cases_per_million,NonEssentialShops,MasksMandatoryClosedSpaces,new_deaths_smoothed_per_million,MassGather50Partial,TeleworkingPartial,new_people_vaccinated_smoothed_per_hundred,ClosDaycare,GymsSportsCentres,B.1.617.1,IndoorOver50,new_vaccinations_smoothed,total_tests,B.1.620,ClosPrimPartial,ClosureOfPublicTransportPartial,Teleworking,P.1,new_cases_smoothed,new_vaccinations_smoothed_per_million,positive_rate,OutdoorOver100,total_boosters_per_hundred,StayHomeOrderPartial,new_vaccinations,B.1.1.529,ClosPrim,new_people_vaccinated_smoothed,people_fully_vaccinated,reproduction_rate,IndoorOver100,weekly_hosp_admissions,MassGatherAllPartial,B.1.427/B.1.429,BanOnAllEventsPartial,PlaceOfWorshipPartial,new_deaths,NonEssentialShopsPartial,AT.1,EntertainmentVenues,B.1.526,B.1.525,EntertainmentVenuesPartial,ClosSec,total_deaths,StayHomeGenPartial,total_cases,SocialCirclePartial,new_cases_per_million,total_vaccinations,new_deaths_smoothed,weekly_hosp_admissions_per_million,MasksMandatoryAllSpacesPartial,Other,ClosDaycarePartial,total_deaths_per_million,MasksVoluntaryAllSpaces,HotelsOtherAccommodationPartial,total_boosters,RestaurantsCafesPartial,OutdoorOver500,new_cases_smoothed_per_million,C.1.2,total_tests_per_thousand,new_tests_smoothed_per_thousand,stringency_index,icu_patients,B.1.621,total_vaccinations_per_hundred,QuarantineForInternationalTravellersPartial,RestaurantsCafes,BanOnAllEvents,MasksMandatoryClosedSpacesPartial,IndoorOver1000
20.0,1278.0,0.0,0.0,0.0,0.119,529.0,31.14,1075.0,0.0,0.0,1.0,1.0,17.0,25.0,104785.0,51.09,42866539.0,0.0,71.4,0.0,0.0,0.0,44458.94,0.0,-1.0,0.938,0.0,0.0,0.399,0.0,0.0,1.0,0.0,852454.0,63897989.0,0.0,0.0,0.0,0.0,58.0,975.857,10160.0,0.014,0.0,0.0,0.0,295212.0,0.0,0.0,334418.0,26129019.0,0.55,0.0,529.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,90400.0,0.0,3730126.0,0.0,6.305,67313927.0,78.714,6.301,0.0,58.0,0.0,1077.467,0.0,0.0,418.0,0.0,0.0,11.630999999999998,0.0,761.5930000000002,1.249,67.59,-34.0,2.0,80.23,0.0,0.0,0.0,0.0,0.0
16.0,643.0,0.0,0.0,0.0,0.918,493.0,31.65,1106.0,0.0,0.0,0.0,0.0,10.0,9.0,104453.0,51.39,43114366.0,0.0,0.0,0.0,0.0,0.0,44464.816,0.0,0.0,0.908,0.0,0.0,0.395,0.0,0.0,0.0,0.0,849091.0,0.0,5.0,0.0,0.0,0.0,35.0,921.571,10120.0,0.0,0.0,0.0,0.0,633253.0,0.0,0.0,331085.0,26550858.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,90477.0,0.0,3730619.0,0.0,5.876,67947180.0,76.143,0.0,-1.0,37.0,0.0,1078.385,0.0,0.0,420.0,0.0,0.0,10.984000000000002,0.0,0.0,1.245,67.59,-42.0,0.0,80.99,0.0,0.0,0.0,1.0,0.0
16.0,643.0,0.0,0.0,0.0,0.906,685.0,32.48,1106.0,0.0,0.0,0.0,0.0,10.0,9.0,104121.0,51.88,43528117.0,0.0,0.0,0.0,0.0,0.0,44472.98,0.0,0.0,0.807,0.0,0.0,0.395,0.0,0.0,0.0,0.0,853301.0,0.0,5.0,0.0,0.0,0.0,35.0,853.7139999999998,10170.0,0.0,0.0,0.0,0.0,1081011.0,0.0,0.0,331545.0,27252552.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,90553.0,0.0,3731304.0,0.0,8.164,69028191.0,67.714,0.0,0.0,37.0,0.0,1079.2910000000004,0.0,0.0,424.0,0.0,0.0,10.175,0.0,0.0,1.241,67.59,-40.0,0.0,82.27,0.0,0.0,0.0,0.0,0.0
16.0,643.0,0.0,0.0,0.0,0.799,1135.0,33.49,1106.0,0.0,0.0,0.0,0.0,10.0,9.0,103790.0,52.51,44055602.0,0.0,0.0,0.0,0.0,0.0,44486.508,0.0,0.0,0.741,0.0,0.0,0.392,0.0,0.0,0.0,0.0,846468.0,0.0,5.0,0.0,0.0,0.0,35.0,810.2860000000002,10089.0,0.0,0.0,0.0,0.0,1339681.0,0.0,0.0,328727.0,28099621.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,90620.0,0.0,3732439.0,0.0,13.528,70367872.0,62.143,0.0,0.0,37.0,0.0,1080.089,0.0,0.0,429.0,0.0,0.0,9.658,0.0,0.0,1.237,67.59,-38.0,0.0,83.87,0.0,0.0,0.0,0.0,0.0
16.0,643.0,0.0,0.0,0.0,0.775,475.0,34.14,1106.0,0.0,0.0,0.0,0.0,10.0,9.0,103458.0,53.15,44589609.0,0.0,0.0,0.0,0.0,0.0,44492.17,0.0,0.0,0.695,0.0,0.0,0.402,0.0,0.0,0.0,0.0,830500.0,0.0,5.0,0.0,0.0,0.0,35.0,749.429,9899.0,0.0,0.0,0.0,0.0,1040206.0,0.0,0.0,337560.0,28646408.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,90685.0,0.0,3732914.0,0.0,5.6610000000000005,71408078.0,58.286,0.0,0.0,37.0,0.0,1080.864,0.0,0.0,433.0,0.0,0.0,8.932,0.0,0.0,1.233,67.59,-31.0,0.0,85.11,0.0,0.0,0.0,0.0,0.0
16.0,643.0,0.0,0.0,0.0,0.799,751.0,34.79,1106.0,0.0,0.0,0.0,0.0,10.0,9.0,103126.0,53.65,45013525.0,0.0,0.0,0.0,0.0,0.0,44501.121,0.0,0.0,0.644,0.0,0.0,0.403,0.0,0.0,0.0,0.0,820215.0,0.0,5.0,0.0,0.0,0.0,35.0,723.429,9776.0,0.0,0.0,0.0,0.0,923929.0,0.0,0.0,338492.0,29186886.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,90752.0,0.0,3733665.0,0.0,8.951,72332007.0,54.0,0.0,0.0,37.0,0.0,1081.663,0.0,0.0,441.0,0.0,0.0,8.622,0.0,0.0,1.229,67.59,-45.0,0.0,86.21,0.0,0.0,0.0,0.0,0.0
16.0,643.0,0.0,0.0,0.0,0.107,488.0,35.11,1106.0,0.0,0.0,0.0,0.0,10.0,9.0,102795.0,53.83,45164869.0,0.0,0.0,0.0,0.0,0.0,44506.93700000001,0.0,0.0,0.632,0.0,0.0,0.405,0.0,0.0,0.0,0.0,817787.0,0.0,5.0,0.0,0.0,0.0,35.0,650.857,9747.0,0.0,0.0,0.0,0.0,411220.0,0.0,0.0,339889.0,29460037.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,90761.0,0.0,3734153.0,0.0,5.816,72743227.0,53.0,0.0,0.0,37.0,0.0,1081.77,0.0,0.0,447.0,0.0,0.0,7.7570000000000014,0.0,0.0,1.225,67.59,-19.0,0.0,86.7,0.0,0.0,0.0,0.0,0.0
16.0,643.0,0.0,0.0,0.0,0.083,336.0,35.35,1106.0,0.0,0.0,0.0,0.0,10.0,9.0,102463.0,53.94,45259243.0,0.0,100.0,0.0,0.0,0.0,44510.942,0.0,0.0,0.627,0.0,0.0,0.407,0.0,0.0,0.0,0.0,817373.0,64615231.0,5.0,0.0,0.0,0.0,35.0,623.286,9742.0,0.01,0.0,0.0,0.0,292309.0,0.0,0.0,341815.0,29662127.0,0.66,0.0,364.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,90768.0,0.0,3734489.0,0.0,4.005,73035536.0,52.57100000000001,4.341,0.0,37.0,0.0,1081.853,0.0,0.0,451.0,0.0,0.0,7.4289999999999985,0.0,770.1410000000002,1.221,67.59,-11.0,0.0,87.05,0.0,0.0,0.0,0.0,0.0
25.0,396.0,0.0,0.0,0.0,0.691,341.0,35.81,1634.0,0.0,0.0,0.0,0.0,4.0,3.0,102712.0,54.27,45529195.0,0.0,0.0,0.0,0.0,0.0,44515.006,0.0,0.0,0.594,0.0,0.0,0.411,0.0,0.0,1.0,0.0,817084.0,0.0,0.0,0.0,0.0,0.0,47.0,601.571,9739.0,0.0,0.0,0.0,0.0,631233.0,0.0,0.0,344976.0,30047988.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,90826.0,0.0,3734830.0,0.0,4.064,73666769.0,49.857,0.0,0.0,78.0,0.0,1082.545,0.0,0.0,453.0,0.0,0.0,7.17,0.0,0.0,1.224,67.59,-18.0,0.0,87.8,0.0,0.0,0.0,0.0,0.0
25.0,396.0,0.0,0.0,0.0,0.679,569.0,36.46,1634.0,0.0,0.0,0.0,0.0,4.0,3.0,102961.0,54.76,45944235.0,0.0,0.0,0.0,0.0,0.0,44521.788,0.0,0.0,0.562,0.0,0.0,0.411,0.0,0.0,1.0,0.0,796466.0,0.0,0.0,0.0,0.0,0.0,47.0,585.0,9493.0,0.0,0.0,0.0,0.0,936685.0,0.0,0.0,345160.0,30592362.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,90883.0,0.0,3735399.0,0.0,6.782,74603454.0,47.143,0.0,0.0,78.0,0.0,1083.224,0.0,0.0,459.0,0.0,0.0,6.973,0.0,0.0,1.227,67.59,-23.0,0.0,88.92,0.0,0.0,0.0,0.0,0.0
25.0,396.0,0.0,0.0,0.0,0.7390000000000001,806.0,37.14,1634.0,0.0,0.0,0.0,0.0,4.0,3.0,103210.0,55.33,46421993.0,0.0,0.0,0.0,0.0,0.0,44531.395,0.0,0.0,0.5529999999999999,0.0,0.0,0.403,0.0,0.0,1.0,0.0,751768.0,0.0,0.0,0.0,0.0,-1.0,47.0,538.0,8960.0,0.0,0.0,0.0,0.0,1026795.0,0.0,0.0,338056.0,31164470.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,90945.0,0.0,3736205.0,0.0,9.607,75630249.0,46.429,0.0,0.0,78.0,0.0,1083.963,0.0,0.0,467.0,0.0,0.0,6.412000000000001,0.0,0.0,1.23,67.59,-49.0,0.0,90.14,0.0,0.0,0.0,0.0,0.0
25.0,396.0,0.0,0.0,0.0,0.8220000000000001,754.0,37.78,1634.0,0.0,0.0,0.0,0.0,4.0,3.0,103458.0,55.9,46901345.0,0.0,0.0,0.0,0.0,0.0,44540.38200000001,0.0,0.0,0.56,0.0,1.0,0.394,0.0,0.0,1.0,0.0,744118.0,0.0,0.0,0.0,0.0,0.0,47.0,577.857,8869.0,0.0,0.0,0.0,0.0,986655.0,0.0,0.0,330248.0,31694676.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,91014.0,0.0,3736959.0,0.0,8.987,76616904.0,47.0,0.0,0.0,78.0,0.0,1084.785,0.0,0.0,475.0,0.0,0.0,6.8870000000000005,0.0,0.0,1.233,67.59,-23.0,0.0,91.32,0.0,0.0,0.0,0.0,0.0
25.0,396.0,0.0,0.0,0.0,0.215,671.0,38.33,1634.0,0.0,0.0,0.0,0.0,4.0,3.0,103707.0,56.38,47306679.0,0.0,0.0,0.0,0.0,0.0,44548.379,0.0,0.0,0.477,0.0,0.0,0.39,0.0,0.0,1.0,0.0,733597.0,0.0,0.0,0.0,0.0,0.0,47.0,566.429,8744.0,0.0,0.0,0.0,0.0,850279.0,0.0,0.0,327593.0,32161904.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,91032.0,0.0,3737630.0,0.0,7.997999999999998,77467183.0,40.0,0.0,0.0,78.0,0.0,1085.0,0.0,0.0,480.0,0.0,0.0,6.751,0.0,0.0,1.236,67.59,-25.0,0.0,92.33,0.0,0.0,0.0,0.0,0.0
25.0,396.0,0.0,0.0,0.0,0.095,429.0,38.61,1634.0,0.0,0.0,0.0,0.0,4.0,3.0,103956.0,56.58,47472005.0,0.0,0.0,0.0,0.0,0.0,44553.492,0.0,0.0,0.475,0.0,0.0,0.393,0.0,0.0,1.0,0.0,728890.0,0.0,0.0,0.0,0.0,0.0,47.0,558.0,8688.0,0.0,0.0,0.0,0.0,378272.0,0.0,0.0,329591.0,32390104.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,91040.0,0.0,3738059.0,0.0,5.113,77845455.0,39.857,0.0,0.0,78.0,0.0,1085.095,0.0,0.0,486.0,0.0,0.0,6.651,0.0,0.0,1.239,67.59,-17.0,0.0,92.78,0.0,0.0,0.0,0.0,0.0
25.0,396.0,0.0,0.0,0.0,-0.012,411.0,38.82,1634.0,0.0,0.0,0.0,0.0,4.0,3.0,104205.0,56.7,47574462.0,0.0,125.0,0.0,0.0,0.0,44558.391,0.0,0.0,0.461,0.0,0.0,0.394,0.0,0.0,1.0,0.0,726243.0,65344665.0,0.0,0.0,0.0,0.0,47.0,568.714,8656.0,0.008,0.0,0.0,0.0,273783.0,0.0,0.0,330746.0,32570346.0,0.89,0.0,320.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,91039.0,0.0,3738470.0,0.0,4.899,78119238.0,38.714,3.812,0.0,78.0,0.0,1085.083,0.0,0.0,491.0,0.0,0.0,6.778,0.0,778.835,1.242,67.59,-1.0,0.0,93.11,0.0,0.0,0.0,0.0,0.0
2.0,223.0,0.0,0.0,1.0,0.34600000000000003,392.0,39.23,1959.0,0.0,0.0,0.0,4.0,6.0,3.0,101867.0,56.96,47787638.0,0.0,0.0,0.0,0.0,0.0,44563.063,0.0,0.0,0.412,0.0,0.0,0.385,0.0,0.0,0.0,0.0,712977.0,0.0,0.0,0.0,0.0,0.0,66.0,576.0,8498.0,0.0,0.0,0.0,0.0,538370.0,0.0,0.0,322635.0,32910493.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91068.0,0.0,3738862.0,0.0,4.672,78657608.0,34.571,0.0,0.0,33.0,0.0,1085.429,0.0,0.0,499.0,0.0,0.0,6.865,0.0,0.0,1.214,67.59,-21.0,0.0,93.75,0.0,0.0,0.0,0.0,0.0
2.0,223.0,0.0,0.0,1.0,0.596,713.0,39.83,1959.0,0.0,0.0,0.0,4.0,6.0,3.0,99528.0,57.3,48076799.0,0.0,0.0,0.0,0.0,0.0,44571.561,0.0,0.0,0.4,0.0,0.0,0.363,0.0,0.0,0.0,0.0,690907.0,0.0,0.0,0.0,0.0,0.0,66.0,596.571,8235.0,0.0,0.0,0.0,0.0,782197.0,0.0,0.0,304652.0,33419493.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91118.0,0.0,3739575.0,0.0,8.498,79439805.0,33.571,0.0,0.0,33.0,0.0,1086.025,0.0,0.0,509.0,0.0,0.0,7.11,0.0,0.0,1.186,67.59,-18.0,0.0,94.68,0.0,0.0,0.0,0.0,0.0
2.0,223.0,0.0,0.0,1.0,0.358,992.0,40.64,1959.0,0.0,0.0,0.0,4.0,6.0,3.0,97190.0,57.71,48422868.0,0.0,0.0,0.0,0.0,0.0,44583.385,0.0,0.0,0.34600000000000003,0.0,0.0,0.341,0.0,0.0,0.0,0.0,687169.0,0.0,0.0,0.0,0.0,0.0,66.0,623.143,8190.0,0.0,0.0,0.0,0.0,1000630.0,0.0,0.0,285839.0,34093181.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91148.0,0.0,3740567.0,0.0,11.824000000000002,80440435.0,29.0,0.0,0.0,33.0,0.0,1086.382,0.0,0.0,560.0,0.0,0.0,7.427,0.0,0.0,1.158,67.59,-24.0,0.0,95.88,0.0,0.0,0.0,0.0,0.0
2.0,223.0,0.0,0.0,1.0,0.584,903.0,41.33,1959.0,0.0,0.0,0.0,4.0,6.0,3.0,94852.0,58.06,48708577.0,0.0,0.0,0.0,0.0,0.0,44594.148,0.0,0.0,0.312,0.0,0.0,0.308,0.0,0.0,0.0,0.0,668059.0,0.0,0.0,0.0,0.0,0.0,66.0,644.429,7963.0,0.0,0.0,0.0,0.0,852881.0,0.0,0.0,258176.0,34679931.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91197.0,0.0,3741470.0,0.0,10.763,81293316.0,26.143,0.0,0.0,33.0,0.0,1086.966,0.0,0.0,572.0,0.0,0.0,7.681,0.0,0.0,1.131,67.59,-15.0,0.0,96.89,0.0,0.0,0.0,0.0,0.0
2.0,223.0,0.0,0.0,1.0,0.417,885.0,41.98,1959.0,0.0,0.0,0.0,4.0,6.0,3.0,92513.0,58.34,48951126.0,0.0,0.0,0.0,0.0,0.0,44604.696,0.0,0.0,0.341,0.0,0.0,0.28,0.0,0.0,0.0,0.0,655317.0,0.0,0.0,0.0,0.0,0.0,66.0,675.0,7811.0,0.0,0.0,0.0,0.0,761084.0,0.0,0.0,234921.0,35219176.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91232.0,0.0,3742355.0,0.0,10.548,82054400.0,28.571,0.0,0.0,33.0,0.0,1087.384,0.0,0.0,587.0,0.0,0.0,8.045,0.0,0.0,1.103,67.59,-17.0,0.0,97.8,0.0,0.0,0.0,0.0,0.0
2.0,223.0,0.0,0.0,1.0,0.083,809.0,42.27,1959.0,0.0,0.0,0.0,4.0,6.0,3.0,90175.0,58.47,49057595.0,0.0,0.0,0.0,0.0,0.0,44614.338,0.0,0.0,0.339,0.0,0.0,0.27,0.0,0.0,0.0,0.0,650479.0,0.0,0.0,0.0,0.0,0.0,66.0,729.2860000000002,7753.0,0.0,0.0,0.0,0.0,344406.0,0.0,0.0,226513.0,35466895.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91239.0,0.0,3743164.0,0.0,9.642,82398806.0,28.429,0.0,0.0,33.0,0.0,1087.467,0.0,0.0,598.0,0.0,0.0,8.692,0.0,0.0,1.075,67.59,-17.0,0.0,98.21,0.0,0.0,0.0,0.0,0.0
2.0,223.0,0.0,0.0,1.0,0.024,568.0,42.47,1959.0,0.0,0.0,0.0,4.0,6.0,3.0,87837.0,58.55,49127595.0,0.0,90.9,0.0,0.0,0.0,44621.108,0.0,0.0,0.344,0.0,0.0,0.264,0.0,0.0,0.0,0.0,644023.0,65959523.0,0.0,0.0,0.0,0.0,66.0,751.7139999999998,7676.0,0.011,0.0,0.0,0.0,228593.0,0.0,0.0,221876.0,35633783.0,1.16,0.0,365.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91241.0,0.0,3743732.0,0.0,6.77,82627399.0,28.857,4.353,0.0,33.0,0.0,1087.491,0.0,0.0,603.0,0.0,0.0,8.96,0.0,786.164,1.047,67.59,-3.0,0.0,98.48,0.0,0.0,0.0,0.0,0.0
5.0,138.0,0.0,0.0,0.0,0.322,553.0,42.85,2685.0,0.0,0.0,0.0,2.0,4.0,2.0,87746.0,58.75,49294608.0,0.0,0.0,0.0,0.0,0.0,44627.699,0.0,0.0,0.341,0.0,0.0,0.257,0.0,0.0,0.0,0.0,634344.0,0.0,1.0,0.0,0.0,0.0,57.0,774.7139999999998,7561.0,0.0,0.0,0.0,0.0,470616.0,0.0,0.0,215281.0,35951501.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91268.0,0.0,3744285.0,0.0,6.591,83098015.0,28.571,0.0,0.0,56.0,0.0,1087.813,0.0,0.0,617.0,0.0,0.0,9.234,0.0,0.0,1.046,67.59,3.0,0.0,99.04,0.0,0.0,0.0,0.0,0.0
5.0,138.0,0.0,0.0,0.0,0.322,1027.0,43.55,2685.0,0.0,0.0,0.0,2.0,4.0,2.0,87655.0,58.99,49496364.0,0.0,0.0,0.0,0.0,0.0,44639.94,0.0,0.0,0.301,0.0,0.0,0.242,0.0,0.0,0.0,0.0,631978.0,0.0,1.0,0.0,0.0,0.0,57.0,819.571,7532.0,0.0,0.0,0.0,0.0,765633.0,0.0,0.0,202795.0,36535399.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91295.0,0.0,3745312.0,0.0,12.241,83863648.0,25.286,0.0,0.0,56.0,0.0,1088.135,0.0,0.0,632.0,0.0,0.0,9.768,0.0,0.0,1.045,67.59,-29.0,0.0,99.96,0.0,0.0,0.0,0.0,0.0
5.0,138.0,0.0,0.0,0.0,0.369,1623.0,44.47,2685.0,0.0,0.0,0.0,2.0,4.0,2.0,87564.0,59.27,49725057.0,0.0,0.0,0.0,0.0,0.0,44659.28400000001,0.0,0.0,0.303,0.0,0.0,0.222,0.0,0.0,0.0,0.0,628953.0,0.0,1.0,0.0,0.0,0.0,57.0,909.714,7496.0,0.0,0.0,0.0,0.0,979457.0,0.0,0.0,186027.0,37309136.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91326.0,0.0,3746935.0,0.0,19.344,84843105.0,25.429,0.0,0.0,56.0,0.0,1088.504,0.0,0.0,746.0,0.0,0.0,10.843,0.0,0.0,1.044,67.59,-10.0,0.0,101.12,0.0,0.0,0.0,0.0,0.0
5.0,138.0,0.0,0.0,0.0,0.238,1444.0,45.18,2685.0,0.0,0.0,0.0,2.0,4.0,2.0,87473.0,59.5,49920554.0,0.0,0.0,0.0,0.0,0.0,44676.495,0.0,0.0,0.254,0.0,0.0,0.206,0.0,0.0,0.0,0.0,617310.0,0.0,1.0,0.0,0.0,0.0,57.0,987.0,7358.0,0.0,0.0,0.0,0.0,771382.0,0.0,0.0,173140.0,37907682.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91346.0,0.0,3748379.0,0.0,17.211,85614487.0,21.286,0.0,0.0,56.0,0.0,1088.742,0.0,0.0,760.0,0.0,0.0,11.764,0.0,0.0,1.043,67.59,-1.0,0.0,102.04,0.0,0.0,0.0,0.0,0.0
5.0,138.0,0.0,0.0,0.0,0.25,1565.0,45.79,2685.0,0.0,0.0,0.0,2.0,4.0,2.0,87381.0,59.71,50095738.0,0.0,0.0,0.0,0.0,0.0,44695.148,0.0,0.0,0.23,0.0,0.0,0.195,0.0,0.0,0.0,0.0,603344.0,0.0,1.0,0.0,0.0,0.0,57.0,1084.143,7191.0,0.0,0.0,0.0,0.0,663321.0,0.0,0.0,163516.0,38418050.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91367.0,0.0,3749944.0,0.0,18.653,86277808.0,19.286,0.0,0.0,56.0,0.0,1088.993,0.0,0.0,793.0,0.0,0.0,12.922,0.0,0.0,1.041,67.59,-17.0,0.0,102.83,0.0,0.0,0.0,0.0,0.0
5.0,138.0,0.0,0.0,0.0,0.024,1309.0,46.03,2685.0,0.0,0.0,0.0,2.0,4.0,2.0,87290.0,59.82,50186100.0,0.0,0.0,0.0,0.0,0.0,44710.75,0.0,0.0,0.221,0.0,0.0,0.192,0.0,0.0,0.0,0.0,593147.0,0.0,1.0,0.0,0.0,0.0,57.0,1155.571,7070.0,0.0,0.0,0.0,0.0,273028.0,0.0,0.0,161215.0,38619295.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91369.0,0.0,3751253.0,0.0,15.602,86550836.0,18.571,0.0,0.0,56.0,0.0,1089.017,0.0,0.0,805.0,0.0,0.0,13.773,0.0,0.0,1.04,67.59,-7.0,0.0,103.16,0.0,0.0,0.0,0.0,0.0
5.0,138.0,0.0,0.0,0.0,0.012,983.0,46.2,2685.0,0.0,0.0,0.0,2.0,4.0,2.0,87199.0,59.9,50257932.0,0.0,62.5,0.0,0.0,0.0,44722.46599999999,0.0,0.0,0.22,0.0,0.0,0.192,0.0,0.0,0.0,0.0,589158.0,66569918.0,1.0,0.0,0.0,0.0,57.0,1214.857,7022.0,0.016,0.0,0.0,0.0,200670.0,0.0,0.0,161477.0,38759450.0,1.3,0.0,416.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91370.0,0.0,3752236.0,0.0,11.716,86751506.0,18.429,4.954,0.0,56.0,0.0,1089.028,0.0,0.0,810.0,0.0,0.0,14.48,0.0,793.439,1.039,67.59,0.0,0.0,103.4,0.0,0.0,0.0,0.0,0.0
1.0,94.0,0.0,0.0,0.0,0.405,984.0,46.54,4544.0,0.0,0.0,0.0,0.0,4.0,0.0,86925.0,60.03,50364951.0,0.0,0.0,0.0,0.0,0.0,44734.195,0.0,0.0,0.232,0.0,0.0,0.182,0.0,0.0,0.0,0.0,576742.0,0.0,3.0,0.0,0.0,0.0,16.0,1276.429,6874.0,0.0,0.0,0.0,0.0,383702.0,0.0,0.0,152906.0,39050410.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91404.0,0.0,3753220.0,0.0,11.728,87135208.0,19.429,0.0,0.0,124.0,0.0,1089.434,0.0,0.0,833.0,0.0,0.0,15.214,0.0,0.0,1.036,67.59,-6.0,1.0,103.86,0.0,0.0,0.0,0.0,0.0
1.0,94.0,0.0,0.0,0.0,0.226,1626.0,47.12,4544.0,0.0,0.0,0.0,0.0,4.0,0.0,86650.0,60.2,50506980.0,0.0,0.0,0.0,0.0,0.0,44753.575,0.0,0.0,0.218,0.0,0.0,0.172,0.0,0.0,0.0,0.0,554658.0,0.0,3.0,0.0,0.0,0.0,16.0,1362.0,6611.0,0.0,0.0,0.0,0.0,611047.0,0.0,0.0,144374.0,39533765.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91423.0,0.0,3754846.0,0.0,19.38,87746255.0,18.286,0.0,0.0,124.0,0.0,1089.66,0.0,0.0,863.0,0.0,0.0,16.234,0.0,0.0,1.033,67.59,-6.0,1.0,104.58,0.0,0.0,0.0,0.0,0.0
