new_tests,new_people_vaccinated_smoothed,new_deaths_per_million,new_cases,people_fully_vaccinated,total_deaths_per_million,people_fully_vaccinated_per_hundred,reproduction_rate,total_boosters,new_people_vaccinated_smoothed_per_hundred,total_cases_per_million,new_cases_smoothed_per_million,new_tests_smoothed,people_vaccinated_per_hundred,new_vaccinations_smoothed,people_vaccinated,total_tests,new_deaths,total_tests_per_thousand,new_tests_smoothed_per_thousand,stringency_index,new_tests_per_thousand,tests_per_case,icu_patients,new_cases_smoothed,total_deaths,new_vaccinations_smoothed_per_million,positive_rate,total_vaccinations_per_hundred,total_cases,total_boosters_per_hundred,new_cases_per_million,total_vaccinations,new_vaccinations,new_deaths_smoothed,new_deaths_smoothed_per_million
10666.0,0.0,0.156,147.0,0.0,1.988,0.0,0.62,0.0,0.0,171.503,1.985,10213.0,0.0,0.0,0.0,311805.0,8.0,6.077000000000001,0.199,69.44,0.208,100.3,0.0,101.857,102.0,0.0,0.01,0.0,8799.0,0.0,2.865,0.0,0.0,4.2860000000000005,0.084
5435.0,0.0,0.175,162.0,0.0,2.164,0.0,0.73,0.0,0.0,174.66099999999997,2.225,9617.0,0.0,0.0,0.0,317240.0,9.0,6.183,0.187,75.93,0.106,84.3,0.0,114.143,111.0,0.0,0.0119,0.0,8961.0,0.0,3.158,0.0,0.0,5.143,0.1
7168.0,0.0,0.0,0.0,0.0,2.164,0.0,0.65,0.0,0.0,174.66099999999997,2.019,9268.0,0.0,0.0,0.0,324408.0,0.0,6.323,0.181,75.93,0.14,89.5,0.0,103.571,111.0,0.0,0.0112,0.0,8961.0,0.0,0.0,0.0,0.0,5.143,0.1
8734.0,0.0,0.175,76.0,0.0,2.339,0.0,0.71,0.0,0.0,176.142,1.996,9011.0,0.0,0.0,0.0,333142.0,9.0,6.4929999999999986,0.17600000000000002,75.93,0.17,88.0,0.0,102.429,120.0,0.0,0.0114,0.0,9037.0,0.0,1.481,0.0,0.0,5.5710000000000015,0.109
10476.0,0.0,0.117,100.0,0.0,2.456,0.0,0.76,0.0,0.0,178.09099999999995,2.016,9004.0,0.0,0.0,0.0,343618.0,6.0,6.698,0.175,75.93,0.204,87.1,0.0,103.429,126.0,0.0,0.0115,0.0,9137.0,0.0,1.949,0.0,0.0,6.0,0.117
6955.0,0.0,0.097,104.0,0.0,2.553,0.0,0.75,0.0,0.0,180.118,1.882,8493.0,0.0,0.0,0.0,350573.0,5.0,6.832999999999998,0.166,75.93,0.136,87.9,0.0,96.571,131.0,0.0,0.0114,0.0,9241.0,0.0,2.027,0.0,0.0,5.714,0.111
11169.0,0.0,0.156,91.0,0.0,2.709,0.0,0.77,0.0,0.0,181.892,1.893,8658.0,0.0,0.0,0.0,361742.0,8.0,7.051,0.16899999999999998,75.93,0.218,89.1,0.0,97.143,139.0,0.0,0.0112,0.0,9332.0,0.0,1.774,0.0,0.0,6.4289999999999985,0.125
9619.0,0.0,0.097,146.0,0.0,2.807,0.0,0.85,0.0,0.0,184.738,1.891,8508.0,0.0,0.0,0.0,371361.0,5.0,7.237999999999999,0.166,75.93,0.187,87.7,0.0,97.0,144.0,0.0,0.0114,0.0,9478.0,0.0,2.846,0.0,0.0,6.0,0.117
0.0,0.0,0.156,105.0,0.0,2.963,0.0,0.91,0.0,0.0,186.784,1.732,8467.0,0.0,0.0,0.0,0.0,8.0,0.0,0.165,75.93,0.0,95.3,0.0,88.85700000000001,152.0,0.0,0.0105,0.0,9583.0,0.0,2.047,0.0,0.0,5.857,0.114
0.0,0.0,0.117,78.0,0.0,3.08,0.0,0.97,0.0,0.0,188.305,1.949,8179.0,0.0,0.0,0.0,381663.0,6.0,7.439,0.159,75.93,0.0,81.8,0.0,100.0,158.0,0.0,0.0122,0.0,9661.0,0.0,1.52,0.0,0.0,6.714,0.131
12009.0,0.0,0.078,125.0,0.0,3.158,0.0,1.01,0.0,0.0,190.741,2.086,8647.0,0.0,0.0,0.0,393672.0,4.0,7.672999999999999,0.16899999999999998,75.93,0.234,80.8,0.0,107.0,162.0,0.0,0.0124,0.0,9786.0,0.0,2.436,0.0,0.0,6.0,0.117
11290.0,0.0,0.058,101.0,0.0,3.216,0.0,0.91,0.0,0.0,192.71,2.088,8763.0,0.0,0.0,0.0,404962.0,3.0,7.893,0.171,75.93,0.22,81.8,0.0,107.143,165.0,0.0,0.0122,0.0,9887.0,0.0,1.969,0.0,0.0,5.5710000000000015,0.109
8896.0,0.0,0.078,89.0,0.0,3.294,0.0,0.79,0.0,0.0,194.444,2.047,9041.0,0.0,0.0,0.0,413858.0,4.0,8.067,0.17600000000000002,75.93,0.173,86.1,0.0,105.0,169.0,0.0,0.0116,0.0,9976.0,0.0,1.735,0.0,0.0,5.4289999999999985,0.106
10507.0,0.0,0.097,86.0,0.0,3.391,0.0,0.73,0.0,0.0,196.121,2.033,8946.0,0.0,0.0,0.0,424365.0,5.0,8.271,0.174,75.93,0.205,85.8,0.0,104.286,174.0,0.0,0.0117,0.0,10062.0,0.0,1.676,0.0,0.0,5.0,0.097
0.0,0.0,0.058,94.0,0.0,3.45,0.0,0.7,0.0,0.0,197.953,1.888,8808.0,0.0,0.0,0.0,0.0,3.0,0.0,0.172,78.7,0.0,90.9,0.0,96.857,177.0,0.0,0.011,0.0,10156.0,0.0,1.832,0.0,0.0,4.714,0.092
0.0,0.0,0.117,81.0,0.0,3.567,0.0,0.72,0.0,0.0,199.531,1.821,9307.0,0.0,0.0,0.0,441662.0,6.0,8.609,0.181,78.7,0.0,99.6,0.0,93.429,183.0,0.0,0.01,0.0,10237.0,0.0,1.579,0.0,0.0,4.4289999999999985,0.086
5847.0,0.0,0.058,47.0,0.0,3.625,0.0,0.69,0.0,0.0,200.448,1.735,9407.0,0.0,0.0,0.0,447509.0,3.0,8.722000000000001,0.183,82.41,0.114,105.7,0.0,89.0,186.0,0.0,0.0095,0.0,10284.0,0.0,0.916,0.0,0.0,4.0,0.078
9145.0,0.0,0.117,47.0,0.0,3.742,0.0,0.63,0.0,0.0,201.364,1.518,8997.0,0.0,0.0,0.0,456654.0,6.0,8.901,0.175,82.41,0.17800000000000002,115.6,0.0,77.857,192.0,0.0,0.0087,0.0,10331.0,0.0,0.916,0.0,0.0,4.2860000000000005,0.084
11491.0,0.0,0.156,53.0,0.0,3.898,0.0,0.56,0.0,0.0,202.397,1.384,9026.0,0.0,0.0,0.0,468145.0,8.0,9.125,0.17600000000000002,82.41,0.224,127.1,0.0,71.0,200.0,0.0,0.0079,0.0,10384.0,0.0,1.033,0.0,0.0,5.0,0.097
11057.0,0.0,0.078,39.0,0.0,3.976,0.0,0.45,0.0,0.0,203.157,1.245,9335.0,0.0,0.0,0.0,479202.0,4.0,9.34,0.182,82.41,0.21600000000000005,146.2,0.0,63.857,204.0,0.0,0.0068,0.0,10423.0,0.0,0.76,0.0,0.0,5.0,0.097
